Sample,X,Y,Z
0,0.016,0.039,1.078
1,-0.008,-0.008,0.953
2,-0.016,-0.055,1.094
3,0.039,-0.035,1.074
4,0.043,-0.008,1.004
5,0.004,0.000,0.984
6,0.043,-0.055,1.059
7,0.043,-0.082,1.086
8,-0.027,-0.027,1.023
9,-0.027,-0.004,0.996
10,0.020,-0.031,1.051
11,0.047,-0.051,1.059
12,0.016,-0.023,1.000
13,0.008,-0.023,1.047
14,0.043,-0.020,1.035
15,0.035,-0.043,1.074
16,0.016,-0.027,1.027
17,0.031,-0.027,1.020
18,0.035,-0.047,1.039
19,0.008,-0.043,1.051
20,-0.023,-0.008,1.020
21,-0.008,-0.035,1.035
22,0.020,-0.039,1.062
23,0.043,-0.031,1.043
24,0.059,-0.020,1.039
25,0.000,-0.027,0.961
26,0.004,-0.047,1.023
27,0.059,-0.059,1.121
28,0.039,-0.043,1.031
29,-0.012,-0.043,0.926
30,0.008,-0.051,1.027
31,0.027,-0.055,1.027
32,0.027,-0.039,1.047
33,0.000,-0.027,1.039
34,0.023,-0.031,1.043
35,0.051,-0.031,1.035
36,0.016,-0.023,1.039
37,-0.004,-0.020,1.035
38,0.016,-0.031,1.035
39,0.016,-0.035,1.039
40,0.012,-0.027,1.047
41,0.020,-0.031,1.023
42,0.020,-0.051,1.043
43,0.012,-0.043,1.023
44,-0.004,-0.039,1.055
45,0.027,-0.020,1.027
46,0.043,-0.027,1.023
47,0.016,-0.047,1.070
48,0.008,-0.020,1.074
49,0.031,-0.035,1.008
50,-0.035,-0.031,1.039
51,0.035,-0.047,1.051
52,0.051,-0.035,1.195
53,0.043,-0.031,1.102
54,0.039,-0.039,1.070
55,0.020,-0.027,1.055
56,0.020,-0.031,1.035
57,0.023,-0.039,1.027
58,0.004,-0.035,1.051
59,0.016,-0.031,1.074
60,0.012,-0.020,1.020
61,-0.012,-0.035,1.020
62,-0.008,-0.043,1.055
63,0.039,-0.043,1.047
64,0.039,-0.035,1.043
65,0.023,-0.035,1.035
66,0.031,-0.051,1.043
67,0.027,-0.039,1.047
68,0.000,-0.023,1.031
69,0.000,-0.027,1.031
70,0.000,-0.027,1.031
71,0.012,-0.043,1.047
72,0.027,-0.031,1.055
73,0.039,-0.020,0.996
74,0.023,-0.043,0.996
75,-0.020,-0.047,1.043
76,0.066,-0.055,1.027
77,0.047,-0.035,1.125
78,0.031,-0.031,1.027
79,0.027,-0.031,1.039
80,0.004,-0.027,1.043
81,-0.020,-0.031,1.020
82,0.004,-0.027,1.035
83,0.047,-0.039,1.055
84,0.020,-0.035,1.059
85,0.000,-0.035,1.008
86,0.027,-0.059,1.035
87,0.031,-0.039,1.051
88,0.008,-0.016,1.039
89,0.020,-0.027,1.027
90,0.039,-0.043,1.031
91,0.012,-0.035,1.062
92,-0.012,-0.027,1.000
93,0.016,-0.043,1.039
94,0.043,-0.039,1.031
95,0.027,-0.039,1.055
96,0.008,-0.031,1.086
97,0.051,-0.031,1.039
98,0.012,-0.062,1.008
99,0.012,-0.043,1.047
100,0.039,-0.016,1.168
101,0.027,-0.043,0.965
102,0.027,-0.066,1.059
103,0.000,-0.023,1.027
104,0.008,-0.035,1.027
105,0.027,-0.059,1.039
106,0.020,-0.043,1.039
107,0.012,-0.031,1.074
108,0.020,-0.020,0.992
109,0.023,-0.043,1.039
110,0.020,-0.043,1.055
111,0.016,-0.031,1.039
112,0.023,-0.027,1.023
113,0.016,-0.047,1.027
114,0.023,-0.047,1.066
115,0.012,-0.020,1.016
116,0.008,-0.031,1.031
117,0.016,-0.043,1.043
118,0.035,-0.047,1.066
119,0.020,-0.027,1.020
120,0.004,-0.027,1.066
121,0.016,-0.023,1.027
122,-0.023,-0.043,1.047
123,0.035,-0.031,1.051
124,0.016,-0.027,1.125
125,0.039,-0.039,1.000
126,0.008,-0.035,1.051
127,0.000,-0.027,1.023
128,0.008,-0.043,1.059
129,0.047,-0.039,1.027
130,0.023,-0.027,1.035
131,-0.012,-0.023,1.023
132,0.008,-0.027,1.035
133,0.027,-0.043,1.027
134,0.020,-0.039,1.059
135,0.008,-0.031,1.016
136,0.020,-0.043,1.043
137,0.031,-0.027,1.031
138,0.012,-0.020,1.055
139,0.012,-0.023,1.039
140,0.020,-0.031,1.016
141,0.008,-0.047,1.055
142,0.008,-0.023,1.043
143,0.004,-0.023,1.043
144,0.016,-0.031,1.059
145,-0.020,-0.055,0.992
146,0.031,-0.039,1.016
147,0.062,-0.020,1.133
148,0.035,-0.020,0.973
149,0.023,-0.043,0.984
150,0.035,-0.035,1.051
151,0.004,-0.023,1.031
152,0.012,-0.020,1.012
153,0.031,-0.039,1.039
154,0.000,-0.035,1.047
155,-0.008,-0.027,1.031
156,0.027,-0.043,1.031
157,0.039,-0.043,1.051
158,-0.004,-0.027,1.035
159,-0.004,-0.023,1.023
160,0.043,-0.039,1.035
161,0.023,-0.043,1.066
162,0.004,-0.023,1.031
163,0.016,-0.035,1.031
164,0.023,-0.035,1.055
165,0.012,-0.031,1.043
166,0.004,-0.027,1.023
167,0.020,-0.031,1.039
168,0.043,-0.035,1.047
169,0.012,-0.039,1.113
170,-0.039,-0.039,1.047
171,-0.008,-0.027,1.043
172,0.066,-0.012,1.039
173,0.027,-0.023,1.090
174,0.008,-0.031,1.047
175,0.020,-0.047,1.055
176,0.031,-0.023,1.031
177,0.000,-0.039,1.039
178,-0.004,-0.031,1.039
179,0.027,-0.051,1.055
180,0.031,-0.035,1.047
181,0.008,-0.023,1.023
182,0.012,-0.031,1.031
183,0.020,-0.051,1.047
184,0.020,-0.035,1.023
185,0.012,-0.035,1.035
186,0.031,-0.043,1.035
187,0.027,-0.035,1.055
188,0.004,-0.023,1.023
189,0.008,-0.023,1.023
190,0.008,-0.023,1.023
191,0.023,-0.043,1.047
192,0.031,-0.043,1.051
193,0.016,-0.023,1.062
194,0.020,-0.016,1.102
195,-0.031,-0.043,1.031
196,0.012,-0.047,0.992
197,0.066,-0.039,1.070
198,0.023,-0.027,1.074
199,0.012,-0.031,1.016
200,0.012,-0.043,1.094
201,0.020,-0.012,1.008
202,0.016,-0.031,1.027
203,0.023,-0.039,1.055
204,0.016,-0.031,1.039
205,0.012,-0.027,1.043
206,0.000,-0.035,1.016
207,0.016,-0.047,1.051
208,0.035,-0.043,1.031
209,0.008,-0.039,1.031
210,0.008,-0.039,1.031
211,0.008,-0.027,1.051
212,0.039,-0.035,1.035
213,0.039,-0.031,1.020
214,0.004,-0.031,1.043
215,0.000,-0.035,1.031
216,0.016,-0.043,1.047
217,0.051,-0.020,1.078
218,-0.043,-0.051,0.922
219,-0.023,-0.059,1.031
220,0.070,-0.043,1.098
221,0.027,-0.027,1.070
222,0.008,-0.047,1.016
223,0.012,-0.051,1.066
224,0.039,-0.047,1.047
225,0.020,-0.027,1.035
226,-0.004,-0.027,1.031
227,0.008,-0.031,1.039
228,0.027,-0.047,1.043
229,0.008,-0.035,1.055
230,0.000,-0.035,1.027
231,0.020,-0.047,1.051
232,0.035,-0.039,1.027
233,0.012,-0.023,1.043
234,0.008,-0.020,1.027
235,0.023,-0.035,1.062
236,0.027,-0.031,1.020
237,0.004,-0.039,1.031
238,0.012,-0.043,1.051
239,0.023,-0.039,1.043
240,0.043,-0.035,1.043
241,0.016,-0.043,1.012
242,-0.035,-0.035,1.008
243,0.055,-0.031,1.082
244,0.016,-0.027,1.160
245,0.043,-0.027,0.941
246,0.023,-0.043,1.031
247,0.020,-0.039,1.039
248,0.012,-0.031,1.020
249,0.004,-0.051,1.055
250,0.023,-0.031,1.047
251,0.016,-0.027,1.027
252,0.008,-0.027,1.027
253,0.016,-0.039,1.047
254,0.020,-0.039,1.051
255,0.020,-0.027,1.027
256,0.008,-0.039,1.012
257,0.016,-0.055,1.055
258,0.020,-0.043,1.035
259,0.016,-0.027,1.035
260,0.012,-0.027,1.027
261,0.008,-0.039,1.047
262,0.023,-0.039,1.039
263,0.020,-0.031,1.020
264,0.031,-0.031,1.105
265,0.008,-0.051,0.961
266,-0.027,-0.047,1.039
267,0.031,-0.031,1.070
268,0.031,-0.031,1.047
269,0.023,-0.051,1.016
270,0.020,-0.039,1.016
271,0.004,-0.035,1.031
272,0.008,-0.027,1.016
273,0.031,-0.043,1.051
274,0.020,-0.035,1.027
275,0.008,-0.031,1.027
276,0.012,-0.027,1.062
277,0.016,-0.027,1.035
278,0.000,-0.027,1.023
279,-0.004,-0.035,1.027
280,0.027,-0.047,1.070
281,0.035,-0.016,1.016
282,0.000,-0.023,1.020
283,0.000,-0.051,1.055
284,0.043,-0.039,1.051
285,0.035,-0.035,1.035
286,0.004,-0.016,1.008
287,0.004,-0.039,1.047
288,0.031,-0.047,1.094
289,-0.039,-0.031,0.984
290,-0.039,-0.016,0.961
291,0.047,-0.051,1.121
292,0.062,-0.039,1.086
293,0.008,-0.031,0.969
294,0.004,-0.023,0.996
295,0.043,-0.043,1.055
296,0.027,-0.035,1.055
297,-0.012,-0.027,1.008
298,0.004,-0.023,1.004
299,0.027,-0.051,1.074
300,0.020,-0.031,1.035
301,-0.004,-0.023,1.027
302,0.008,-0.035,1.027
303,0.023,-0.039,1.055
304,0.027,-0.020,1.023
305,0.016,-0.031,1.023
306,0.027,-0.035,1.055
307,0.023,-0.039,1.039
308,0.008,-0.035,1.035
309,0.016,-0.020,1.012
310,0.027,-0.043,1.059
311,0.016,-0.031,1.031
312,0.016,-0.043,1.020
313,-0.051,-0.035,1.004
314,-0.020,-0.047,0.996
315,0.074,-0.016,1.043
316,0.023,-0.039,1.094
317,0.020,-0.043,1.016
318,0.016,-0.035,1.039
319,0.023,-0.023,1.043
320,0.016,-0.023,1.020
321,0.012,-0.043,1.039
322,0.020,-0.047,1.051
323,0.008,-0.023,1.027
324,0.012,-0.039,1.020
325,0.020,-0.039,1.035
326,0.016,-0.043,1.074
327,0.016,-0.023,1.027
328,0.012,-0.031,1.012
329,0.000,-0.043,1.043
330,0.023,-0.043,1.055
331,0.023,-0.035,1.043
332,0.016,-0.023,1.000
333,0.020,-0.043,1.047
334,0.031,-0.047,1.090
335,0.012,-0.008,0.988
336,0.012,-0.027,1.031
337,0.012,-0.047,0.988
338,-0.004,-0.055,1.062
339,-0.016,-0.043,1.035
340,0.008,-0.016,1.035
341,0.070,-0.055,1.082
342,0.020,-0.043,1.062
343,0.004,-0.020,1.000
344,0.012,-0.047,1.039
345,0.035,-0.043,1.066
346,0.027,-0.023,1.047
347,0.004,-0.027,1.012
348,0.004,-0.039,1.023
349,0.020,-0.059,1.094
350,0.020,-0.016,1.008
351,-0.004,-0.027,0.992
352,0.004,-0.051,1.039
353,0.027,-0.055,1.102
354,0.027,-0.020,1.027
355,0.012,-0.016,0.961
356,0.012,-0.062,1.059
357,0.043,-0.059,1.117
358,0.023,-0.020,1.008
359,-0.016,-0.016,0.980
360,0.031,-0.051,1.066
361,0.047,-0.051,1.199
362,-0.020,-0.039,1.008
363,-0.043,-0.023,0.961
364,0.062,-0.047,1.125
365,0.062,-0.059,1.102
366,0.012,-0.016,0.996
367,-0.004,-0.016,1.000
368,0.055,-0.055,1.074
369,0.047,-0.047,1.047
370,-0.020,-0.016,1.012
371,-0.016,-0.027,1.004
372,0.051,-0.062,1.094
373,0.035,-0.035,1.047
374,-0.020,-0.020,1.000
375,0.000,-0.047,1.031
376,0.070,-0.047,1.070
377,0.023,-0.031,1.039
378,-0.023,-0.016,0.996
379,0.027,-0.043,1.031
380,0.051,-0.051,1.098
381,0.004,-0.023,1.004
382,-0.020,-0.016,1.000
383,0.027,-0.055,1.062
384,0.078,-0.055,1.152
385,-0.043,-0.043,0.996
386,-0.016,-0.039,1.008
387,0.059,-0.027,1.156
388,0.023,-0.035,1.031
389,-0.051,-0.047,0.965
390,0.020,-0.035,1.031
391,0.055,-0.047,1.078
392,0.027,-0.023,1.027
393,-0.016,-0.023,1.000
394,0.000,-0.043,1.055
395,0.039,-0.043,1.055
396,0.012,-0.039,1.023
397,-0.016,-0.027,1.004
398,0.020,-0.043,1.066
399,0.047,-0.031,1.035
400,0.004,-0.027,1.016
401,-0.012,-0.027,1.031
402,0.043,-0.047,1.066
403,0.031,-0.031,1.035
404,-0.008,-0.031,1.012
405,0.012,-0.039,1.031
406,0.031,-0.043,1.070
407,0.020,-0.027,1.012
408,0.012,-0.031,1.031
409,-0.020,-0.062,0.992
410,-0.023,-0.055,1.062
411,0.055,-0.027,1.113
412,0.012,-0.008,1.023
413,0.023,-0.059,1.000
414,0.027,-0.043,1.066
415,0.012,-0.023,1.027
416,0.008,-0.027,1.016
417,0.027,-0.035,1.051
418,0.027,-0.051,1.055
419,0.008,-0.031,1.023
420,-0.004,-0.020,1.016
421,0.023,-0.035,1.062
422,0.016,-0.039,1.043
423,-0.004,-0.031,1.016
424,0.012,-0.020,1.035
425,0.035,-0.027,1.043
426,0.027,-0.043,1.039
427,0.016,-0.027,1.035
428,0.016,-0.035,1.055
429,0.035,-0.035,1.055
430,0.016,-0.023,1.023
431,-0.008,-0.031,1.023
432,0.020,-0.020,1.070
433,-0.012,-0.051,1.012
434,0.004,-0.035,0.977
435,0.043,-0.035,1.098
436,0.035,-0.039,0.984
437,0.027,-0.047,1.008
438,0.004,-0.020,1.020
439,0.020,-0.023,1.043
440,0.031,-0.051,1.059
441,0.012,-0.027,1.043
442,0.004,-0.020,1.012
443,0.020,-0.047,1.070
444,0.016,-0.043,1.039
445,0.000,-0.027,1.023
446,0.016,-0.039,1.035
447,0.031,-0.035,1.043
448,0.020,-0.035,1.055
449,0.000,-0.023,1.012
450,0.027,-0.051,1.031
451,0.035,-0.035,1.043
452,0.004,-0.031,1.047
453,0.012,-0.023,1.035
454,0.012,-0.035,1.008
455,0.020,-0.043,1.070
456,0.020,-0.016,1.047
457,-0.008,-0.035,1.070
458,-0.004,-0.055,0.965
459,0.043,-0.035,1.102
460,0.027,-0.031,1.059
461,0.012,-0.043,0.953
462,0.016,-0.031,1.020
463,0.020,-0.043,1.051
464,0.027,-0.023,1.020
465,0.012,-0.027,1.023
466,0.016,-0.043,1.059
467,0.020,-0.043,1.062
468,0.016,-0.020,1.008
469,-0.004,-0.035,1.027
470,0.016,-0.035,1.035
471,0.031,-0.047,1.070
472,0.008,-0.027,1.039
473,0.000,-0.027,1.000
474,0.023,-0.051,1.059
475,0.039,-0.031,1.055
476,0.020,-0.012,1.008
477,0.008,-0.031,1.023
478,0.035,-0.051,1.055
479,0.027,-0.031,1.070
480,0.020,-0.031,1.094
481,0.027,-0.023,1.090
482,-0.031,-0.047,1.000
483,0.023,-0.047,1.055
484,0.008,-0.035,1.070
485,0.012,-0.027,0.953
486,0.027,-0.035,1.031
487,0.027,-0.035,1.051
488,0.008,-0.035,1.031
489,0.016,-0.043,1.055
490,0.035,-0.039,1.051
491,0.012,-0.023,1.027
492,0.000,-0.031,1.043
493,0.020,-0.031,1.039
494,0.020,-0.047,1.043
495,0.000,-0.039,1.035
496,0.012,-0.031,1.023
497,0.027,-0.051,1.070
498,0.027,-0.051,1.070
499,0.020,-0.035,1.027
500,0.012,-0.027,1.027
501,0.020,-0.039,1.039
502,0.020,-0.039,1.035
503,0.004,-0.035,1.047
504,0.008,-0.027,1.012
505,0.027,-0.035,1.098
506,0.016,-0.043,1.039
507,-0.023,-0.035,0.961
508,0.035,-0.023,1.059
509,0.020,-0.035,1.062
510,0.004,-0.047,0.984
511,0.035,-0.031,1.023
512,0.027,-0.039,1.047
513,0.016,-0.035,1.035
514,0.004,-0.035,1.039
515,0.023,-0.035,1.027
516,0.008,-0.027,1.035
517,0.000,-0.031,1.031
518,0.016,-0.043,1.047
519,0.016,-0.039,1.031
520,0.000,-0.027,1.035
521,0.016,-0.039,1.051
522,0.027,-0.047,1.027
523,0.008,-0.027,1.043
524,0.008,-0.023,1.023
525,0.016,-0.031,1.027
526,0.023,-0.047,1.062
527,0.016,-0.031,1.035
528,0.039,-0.035,1.059
529,-0.008,-0.047,1.023
530,-0.004,-0.047,1.023
531,0.035,-0.035,1.098
532,0.027,-0.039,0.949
533,0.012,-0.039,1.031
534,0.008,-0.023,1.035
535,0.031,-0.039,1.039
536,0.020,-0.027,1.012
537,0.016,-0.055,1.055
538,0.016,-0.035,1.047
539,0.012,-0.031,1.031
540,0.012,-0.035,1.031
541,0.020,-0.035,1.047
542,0.020,-0.027,1.039
543,0.008,-0.031,1.027
544,0.008,-0.035,1.047
545,0.016,-0.031,1.043
546,0.012,-0.043,1.039
547,0.020,-0.035,1.027
548,0.020,-0.035,1.039
549,0.023,-0.039,1.043
550,0.016,-0.035,1.027
551,0.008,-0.027,1.047
552,0.062,-0.031,1.070
553,-0.004,-0.047,1.012
554,-0.008,-0.039,1.035
