Sample,X,Y,Z
0,0.023,-0.047,1.062
1,0.016,-0.047,1.039
2,0.031,-0.039,1.023
3,0.027,-0.039,1.027
4,0.027,-0.051,1.059
5,0.016,-0.047,1.055
6,0.023,-0.043,1.027
7,0.031,-0.031,1.023
8,0.016,-0.035,1.055
9,0.020,-0.055,1.059
10,0.027,-0.035,1.031
11,0.023,-0.035,1.027
12,0.016,-0.039,1.051
13,0.020,-0.039,1.047
14,0.027,-0.043,1.031
15,0.027,-0.027,1.031
16,0.027,-0.039,1.047
17,0.016,-0.043,1.066
18,0.016,-0.043,1.066
19,0.020,-0.043,1.043
20,0.031,-0.031,1.027
21,0.023,-0.035,1.027
22,0.023,-0.055,1.074
23,0.016,-0.039,1.043
24,0.023,-0.035,1.012
25,0.016,-0.023,1.000
26,0.039,-0.039,1.109
27,-0.016,-0.070,1.023
28,0.027,-0.051,1.016
29,0.039,-0.020,1.074
30,0.059,-0.051,1.031
31,0.023,-0.047,1.074
32,0.027,-0.027,1.008
33,0.023,-0.035,1.023
34,0.023,-0.039,1.055
35,0.020,-0.043,1.062
36,0.016,-0.039,1.023
37,0.020,-0.035,1.023
38,0.035,-0.039,1.059
39,0.023,-0.047,1.055
40,0.016,-0.051,1.035
41,0.012,-0.031,1.012
42,0.027,-0.039,1.055
43,0.031,-0.039,1.055
44,0.012,-0.047,1.035
45,0.023,-0.039,1.031
46,0.039,-0.031,1.039
47,0.023,-0.043,1.062
48,0.051,-0.031,0.996
49,0.066,-0.035,1.031
50,0.000,-0.047,1.062
51,0.012,-0.043,1.016
52,0.016,-0.039,1.113
53,0.051,-0.051,0.969
54,0.031,-0.043,1.047
55,0.020,-0.035,1.051
56,0.016,-0.039,1.027
57,0.027,-0.047,1.035
58,0.035,-0.027,1.023
59,0.020,-0.043,1.070
60,0.008,-0.039,1.043
61,0.027,-0.047,1.023
62,0.035,-0.039,1.043
63,0.020,-0.023,1.055
64,0.008,-0.043,1.043
65,0.027,-0.047,1.031
66,0.031,-0.035,1.031
67,0.023,-0.031,1.047
68,0.012,-0.047,1.051
69,0.027,-0.051,1.027
70,0.027,-0.035,1.023
71,0.020,-0.023,1.055
