Sample,X,Y,Z
0,0.023,0.039,1.066
1,0.020,-0.035,1.051
2,0.012,-0.043,1.039
3,0.012,-0.051,1.027
4,0.039,-0.039,1.035
5,0.023,-0.027,1.039
6,0.000,-0.039,1.047
7,0.020,-0.043,1.039
8,0.051,-0.051,1.039
9,0.023,-0.035,1.020
10,0.004,-0.027,1.043
11,0.027,-0.047,1.047
12,0.051,-0.051,1.039
13,0.016,-0.035,1.008
14,0.000,-0.027,1.020
15,0.031,-0.039,1.051
16,0.055,-0.051,1.062
17,0.020,-0.039,1.020
18,0.000,-0.035,1.016
19,0.031,-0.035,1.059
20,0.047,-0.039,1.055
21,0.023,-0.043,1.035
22,-0.004,-0.027,1.004
23,0.020,-0.043,1.043
24,0.055,-0.039,1.098
25,0.027,-0.016,1.020
26,0.016,-0.051,1.035
27,-0.012,-0.035,1.016
28,0.047,-0.047,1.055
29,0.055,-0.039,1.188
30,0.012,-0.035,1.020
31,0.012,-0.031,1.023
32,0.051,-0.047,1.066
33,0.039,-0.047,1.043
34,0.016,-0.027,1.023
35,0.023,-0.035,1.027
36,0.039,-0.051,1.062
37,0.023,-0.039,1.039
38,0.012,-0.031,1.020
39,0.020,-0.027,1.023
40,0.031,-0.047,1.062
41,0.023,-0.051,1.043
42,0.023,-0.039,1.016
43,0.020,-0.023,1.031
44,0.020,-0.035,1.047
45,0.023,-0.066,1.047
46,0.027,-0.035,1.027
47,0.031,-0.016,1.012
48,0.070,-0.035,1.004
49,0.043,-0.059,1.105
50,-0.020,-0.055,1.020
51,0.039,-0.027,0.992
52,0.039,-0.035,1.121
53,0.047,-0.062,0.984
54,0.035,-0.055,0.996
55,0.020,-0.020,1.027
56,0.016,-0.012,1.039
57,0.027,-0.062,1.070
58,0.039,-0.051,1.023
59,0.020,-0.023,1.012
60,0.023,-0.016,1.047
61,0.020,-0.051,1.062
62,0.008,-0.062,1.035
63,0.035,-0.035,0.988
64,0.035,-0.008,1.035
65,0.020,-0.055,1.082
66,0.016,-0.059,1.023
67,0.043,-0.047,1.000
68,0.027,-0.008,1.047
69,0.016,-0.043,1.070
70,0.012,-0.070,1.035
71,0.027,-0.043,1.012
72,0.027,-0.020,1.027
73,0.062,-0.004,1.121
74,0.055,-0.062,1.066
75,-0.039,-0.059,1.043
76,0.059,-0.023,1.047
77,0.043,0.000,1.098
78,0.004,-0.051,1.066
79,0.016,-0.066,1.035
80,0.035,-0.027,1.000
81,0.035,-0.016,1.043
82,0.023,-0.039,1.055
83,0.023,-0.062,1.047
84,0.027,-0.031,1.016
85,0.023,-0.023,1.031
86,0.020,-0.043,1.039
87,0.023,-0.066,1.059
88,0.023,-0.043,1.023
89,0.027,0.008,1.082
90,0.027,0.008,1.082
91,0.020,0.137,1.309
92,0.020,0.316,1.203
93,-0.020,0.426,1.020
94,-0.090,0.578,0.977
95,-0.035,0.766,1.316
96,-0.012,0.820,1.234
97,-0.070,0.746,0.961
98,-0.160,0.930,0.918
99,-0.129,1.066,1.125
100,-0.012,0.980,1.176
101,-0.074,0.820,0.969
102,-0.102,0.883,0.730
103,0.004,1.004,0.926
104,0.207,0.855,1.016
105,0.082,0.539,0.785
106,-0.094,0.434,0.859
107,0.059,0.551,0.996
108,0.266,0.480,1.133
109,0.227,0.312,0.852
110,-0.027,0.105,1.027
111,-0.016,0.121,1.242
112,0.086,0.137,1.398
113,0.023,0.102,1.129
114,0.023,0.102,1.129
115,-0.148,0.031,0.996
116,0.023,0.023,1.137
117,0.125,0.137,1.504
118,-0.047,0.301,1.000
119,-0.203,0.277,0.824
120,-0.012,0.281,1.059
