Sample,X,Y,Z
0,-0.004,0.199,1.078
1,0.059,-0.023,0.996
2,-0.008,0.008,0.902
3,0.000,-0.043,1.082
4,0.059,-0.055,1.145
5,0.059,-0.004,0.961
6,-0.016,-0.016,0.969
7,0.008,-0.074,1.117
8,0.082,-0.047,1.102
9,0.043,-0.004,0.961
10,-0.027,-0.043,1.020
11,0.000,-0.059,1.148
12,0.035,-0.023,1.016
13,0.031,-0.016,0.922
14,-0.012,-0.051,1.043
15,0.000,-0.066,1.129
16,0.027,-0.016,1.000
17,0.031,-0.012,0.953
18,0.000,-0.055,1.086
19,0.000,-0.051,1.098
20,0.027,-0.008,0.996
21,0.031,-0.012,0.965
22,0.016,-0.055,1.105
23,0.008,-0.023,1.051
24,0.078,-0.020,1.047
25,0.000,-0.008,0.895
26,0.000,-0.059,1.027
27,0.043,-0.035,1.164
28,0.031,-0.023,0.969
29,0.004,-0.031,0.973
30,-0.020,-0.020,1.031
31,0.008,-0.039,0.996
32,0.012,-0.035,1.004
33,0.023,-0.043,1.047
34,0.020,-0.066,1.117
35,0.016,-0.031,1.004
36,0.004,-0.027,0.992
37,-0.008,-0.031,1.051
38,0.004,-0.031,1.039
39,0.016,-0.047,1.043
40,0.016,-0.031,1.039
41,0.004,-0.020,1.051
42,0.012,-0.027,0.996
43,0.020,-0.047,1.039
44,0.020,-0.023,1.047
45,0.023,-0.043,1.055
46,0.027,-0.035,1.043
47,0.012,-0.023,1.004
48,0.051,-0.043,1.090
49,0.027,-0.055,1.070
50,-0.027,-0.055,0.910
51,0.051,-0.051,1.098
52,0.051,-0.027,0.996
53,0.020,-0.055,0.992
54,0.016,-0.035,1.016
55,0.000,-0.012,1.027
56,0.020,-0.039,1.055
57,0.027,-0.043,1.043
58,0.004,-0.035,1.039
59,0.000,-0.027,1.035
60,0.031,-0.047,1.043
61,0.027,-0.027,1.012
62,0.000,-0.035,1.047
63,0.016,-0.023,1.016
64,0.027,-0.039,1.055
65,0.023,-0.035,1.031
66,0.023,-0.035,1.031
67,0.000,-0.035,1.016
68,0.000,-0.047,1.047
69,0.043,-0.059,1.047
70,0.035,-0.039,1.043
71,0.004,-0.020,1.012
72,0.008,-0.031,1.016
73,0.066,-0.047,1.109
74,-0.004,-0.035,0.980
75,-0.047,-0.012,0.969
76,0.047,-0.043,1.117
77,0.035,-0.039,1.086
78,0.020,-0.043,0.973
79,0.008,-0.035,0.988
80,0.016,-0.055,1.055
81,0.027,-0.035,1.039
82,0.020,-0.023,1.043
83,0.016,-0.016,0.988
84,0.023,-0.035,1.043
85,0.043,-0.039,1.078
86,0.023,-0.031,1.023
87,0.000,-0.035,1.016
88,0.004,-0.043,1.051
89,0.027,-0.051,1.059
