Sample,X,Y,Z
0,0.008,0.027,1.039
1,0.031,-0.039,1.008
2,0.039,-0.043,1.035
3,0.016,-0.035,1.051
4,0.000,-0.039,1.039
5,0.031,-0.027,1.016
6,0.039,-0.035,1.027
7,0.027,-0.031,1.035
8,0.004,-0.043,1.051
9,0.023,-0.039,1.031
10,0.031,-0.027,1.016
11,0.023,-0.047,1.062
12,0.016,-0.039,1.059
13,0.023,-0.039,1.023
14,0.023,-0.035,1.000
15,0.023,-0.023,1.035
16,0.020,-0.051,1.074
17,0.012,-0.039,1.023
18,0.031,-0.031,1.016
19,0.035,-0.035,1.039
20,0.008,-0.031,1.059
21,0.016,-0.039,1.055
22,0.031,-0.031,0.996
23,0.035,-0.051,1.020
24,0.008,-0.035,1.059
25,0.027,-0.023,1.082
26,0.043,-0.039,1.039
27,0.004,-0.039,0.977
28,0.059,-0.035,1.039
29,0.031,-0.035,1.129
30,0.039,-0.035,1.004
31,0.031,-0.035,0.996
32,0.027,-0.027,1.035
33,0.023,-0.043,1.070
34,0.020,-0.051,1.051
35,0.023,-0.043,1.016
36,0.027,-0.023,1.016
37,0.020,-0.035,1.051
38,0.020,-0.047,1.062
39,0.023,-0.043,1.027
40,0.023,-0.023,1.004
41,0.027,-0.031,1.039
42,0.012,-0.062,1.066
43,0.027,-0.031,1.035
44,0.047,-0.023,1.020
45,0.016,-0.035,1.016
46,0.008,-0.055,1.059
47,0.031,-0.051,1.051
48,0.039,-0.027,1.008
49,0.051,-0.008,1.039
50,0.004,-0.062,1.051
51,-0.012,-0.059,1.039
52,0.039,-0.023,1.055
53,0.043,-0.023,1.055
54,0.023,-0.055,1.016
55,0.027,-0.055,1.055
56,0.020,-0.027,1.027
57,0.016,-0.031,1.023
58,0.016,-0.051,1.035
59,0.035,-0.059,1.051
60,0.023,-0.043,1.059
61,0.020,-0.031,1.039
62,0.027,-0.043,1.031
63,0.023,-0.051,1.031
64,0.012,-0.047,1.051
65,0.020,-0.031,1.027
66,0.039,-0.043,1.031
67,0.035,-0.055,1.055
68,0.008,-0.031,1.027
69,0.012,-0.035,1.020
70,0.039,-0.039,1.035
71,0.027,-0.051,1.055
72,0.020,-0.027,0.988
73,0.023,-0.035,1.039
74,-0.023,-0.059,1.000
75,0.055,-0.043,1.074
76,0.027,-0.031,1.062
77,0.016,-0.047,1.020
78,0.043,-0.055,1.035
79,0.016,-0.055,1.055
80,0.012,-0.031,1.039
81,0.023,-0.027,1.027
82,0.035,-0.051,1.031
83,0.031,-0.047,1.035
84,0.012,-0.027,1.023
85,0.020,-0.035,1.039
86,0.035,-0.055,1.051
87,0.039,-0.055,1.043
88,0.020,-0.020,1.012
89,0.008,-0.031,1.020
90,0.031,-0.051,1.043
91,0.035,-0.055,1.062
92,0.023,-0.012,1.000
93,0.004,-0.027,1.020
94,0.031,-0.043,1.090
95,0.020,0.086,1.309
96,0.047,0.359,1.180
97,-0.004,0.457,1.098
98,-0.113,0.488,0.938
99,0.000,0.621,1.316
100,0.070,0.777,1.277
101,-0.055,0.805,1.094
102,-0.176,0.883,0.797
103,-0.117,0.879,1.203
104,-0.035,0.926,1.184
105,-0.090,0.902,0.949
106,-0.129,0.957,0.672
107,0.000,0.930,0.953
108,0.152,0.816,0.988
109,0.059,0.566,0.965
110,-0.086,0.582,0.781
111,0.020,0.656,0.832
112,0.145,0.488,0.891
113,0.113,0.273,1.105
114,0.023,0.301,0.930
115,0.055,0.246,1.121
116,0.133,0.129,1.348
117,0.062,0.043,1.391
118,0.051,0.172,1.059
119,0.148,0.254,1.008
120,0.148,0.129,1.312
121,-0.074,0.105,1.371
122,-0.188,0.297,0.723
123,0.121,0.352,0.805
124,0.152,0.270,1.277
125,-0.102,0.309,1.246
126,-0.223,0.480,0.793
127,0.000,0.668,0.574
128,0.242,0.633,0.941
129,0.027,0.512,1.219
130,-0.234,0.691,0.906
131,-0.078,0.938,0.609
132,0.172,0.824,1.016
133,0.094,0.617,1.402
134,-0.332,0.742,1.012
135,-0.227,0.980,0.867
136,0.184,0.871,1.180
137,0.062,0.484,1.613
138,0.062,0.484,1.613
139,-0.391,0.527,1.070
140,-0.168,0.738,0.949
141,0.277,0.754,1.094
142,0.082,0.367,1.207
143,-0.172,0.234,0.824
144,-0.180,0.332,0.820
145,0.344,0.441,1.035
146,0.242,0.137,1.020
147,0.031,-0.152,0.875
148,-0.020,0.066,0.898
149,0.352,0.398,0.930
150,0.180,0.164,0.984
151,-0.051,-0.078,1.070
152,-0.027,0.172,1.070
153,0.195,0.562,1.133
154,0.176,0.500,1.102
155,-0.148,0.156,1.488
156,-0.020,0.469,1.297
157,0.109,0.797,1.148
158,0.047,0.777,1.074
159,-0.406,0.555,1.160
160,-0.113,0.629,0.969
161,0.191,0.863,0.957
162,-0.168,0.871,1.039
163,-0.395,0.695,0.965
164,-0.070,0.629,0.672
165,0.223,0.789,0.688
166,0.223,0.789,0.688
167,-0.055,0.703,0.910
168,-0.402,0.590,0.746
169,-0.031,0.320,1.070
170,0.613,0.391,1.121
171,-0.008,0.621,0.961
172,-0.215,0.512,1.230
173,0.062,0.297,0.887
174,0.367,0.180,1.461
175,-0.035,0.480,1.238
176,-0.211,0.367,1.113
177,0.059,0.145,1.203
178,0.336,0.086,1.328
179,-0.098,0.176,1.207
180,-0.371,0.133,0.758
181,-0.074,-0.168,1.008
182,0.312,-0.133,0.793
183,0.047,-0.148,0.836
184,-0.191,-0.230,0.844
185,-0.051,-0.305,0.820
186,0.363,-0.336,1.176
187,0.227,-0.246,0.910
188,-0.168,-0.199,0.719
189,-0.125,-0.289,1.191
190,0.371,-0.277,0.934
191,0.074,-0.281,1.406
192,-0.309,-0.070,1.078
193,0.004,-0.176,1.168
194,0.387,-0.062,1.227
195,0.238,0.016,1.469
196,-0.387,0.051,0.973
197,-0.387,-0.074,1.246
198,0.305,0.160,1.086
199,0.160,0.188,0.984
200,-0.121,0.223,0.914
201,-0.133,0.117,0.738
202,-0.008,0.051,1.102
203,0.137,0.336,0.895
204,-0.156,0.289,0.566
205,-0.031,-0.055,0.855
206,0.156,-0.133,1.105
207,0.039,0.043,0.902
208,-0.098,0.062,1.207
