Sample,X,Y,Z
0,0.012,0.227,1.027
1,0.008,-0.066,1.082
2,0.035,-0.051,1.066
3,0.031,-0.039,1.035
4,0.027,0.004,0.965
5,0.047,-0.035,1.062
6,0.039,-0.047,1.094
7,-0.016,-0.039,1.023
8,-0.043,-0.047,1.035
9,0.004,-0.043,1.066
10,0.047,-0.008,1.012
11,0.004,0.000,0.961
12,-0.012,-0.023,1.020
13,0.016,-0.055,1.078
14,0.039,-0.066,1.098
15,0.023,-0.039,1.027
16,0.023,-0.031,1.012
17,0.047,-0.035,1.027
18,0.047,-0.035,1.027
19,0.051,-0.027,1.020
20,-0.008,-0.008,1.023
21,0.012,-0.043,1.070
22,0.062,-0.051,1.090
23,0.043,-0.035,1.016
24,-0.004,-0.031,0.996
25,0.047,-0.027,1.051
26,0.016,-0.066,1.062
27,-0.012,-0.051,1.043
28,0.016,-0.016,1.066
29,0.039,-0.043,1.086
30,0.004,-0.055,0.965
31,0.000,-0.047,0.992
32,0.016,-0.035,1.031
33,0.051,-0.035,1.070
34,0.047,-0.031,1.055
35,0.008,-0.027,1.016
36,0.023,-0.031,1.031
37,0.035,-0.039,1.027
38,0.012,-0.055,1.047
39,-0.008,-0.039,1.012
40,0.016,-0.043,1.047
41,0.047,-0.043,1.062
42,0.020,-0.016,1.016
43,0.008,-0.039,1.023
44,0.027,-0.047,1.070
45,0.027,-0.031,1.039
46,0.008,-0.027,1.020
47,0.012,-0.043,1.031
48,0.035,-0.039,1.059
49,0.004,-0.055,1.055
50,-0.062,-0.035,0.930
51,0.055,-0.051,1.082
52,0.023,-0.023,1.129
53,0.035,-0.047,0.984
54,0.035,-0.043,1.047
55,0.035,-0.047,1.051
56,0.016,-0.047,1.059
57,0.012,-0.031,1.027
58,0.027,-0.047,1.043
59,0.020,-0.039,1.039
60,0.004,-0.031,1.047
61,0.027,-0.039,1.035
62,0.023,-0.027,1.035
63,0.012,-0.031,1.039
64,0.012,-0.027,1.039
65,0.023,-0.035,1.016
66,0.035,-0.039,1.055
67,0.012,-0.035,1.051
68,0.004,-0.039,1.062
69,0.023,-0.043,1.016
70,0.016,-0.039,1.035
71,0.020,-0.027,1.035
72,0.027,-0.031,1.051
73,0.008,-0.062,1.000
74,-0.008,-0.043,0.965
75,0.062,-0.043,1.070
76,0.020,-0.023,1.129
77,0.023,-0.043,0.977
78,0.023,-0.055,1.035
79,0.020,-0.039,1.055
80,0.016,-0.039,1.035
81,0.004,-0.035,1.031
82,0.016,-0.035,1.031
83,0.016,-0.035,1.059
84,0.004,-0.031,1.027
85,0.012,-0.035,1.035
86,0.023,-0.035,1.035
87,0.023,-0.031,1.055
88,0.016,-0.027,1.008
89,0.008,-0.043,1.043
90,0.008,-0.043,1.043
91,0.023,-0.039,1.031
92,0.020,-0.035,1.043
93,0.008,-0.027,1.020
94,0.020,-0.047,1.043
95,0.031,-0.043,1.047
96,0.027,-0.031,1.035
97,0.039,-0.012,1.055
98,-0.016,-0.055,0.988
99,0.000,-0.062,1.035
100,0.055,-0.039,1.051
101,0.027,-0.047,1.078
102,0.012,-0.043,0.977
103,0.027,-0.043,1.031
104,0.012,-0.027,1.027
105,0.008,-0.027,1.016
106,0.020,-0.043,1.055
107,0.016,-0.047,1.055
108,0.008,-0.031,1.020
109,0.012,-0.031,1.035
110,0.027,-0.035,1.039
111,0.023,-0.051,1.047
112,0.008,-0.023,1.020
113,0.031,-0.031,1.047
114,0.031,-0.031,1.047
115,0.027,-0.047,1.039
116,0.012,-0.051,1.043
117,-0.004,-0.031,1.016
118,0.016,-0.031,1.039
119,0.043,-0.031,1.027
120,0.020,-0.047,1.031
121,0.012,-0.020,1.051
122,0.004,-0.039,0.969
123,-0.016,-0.066,1.051
124,0.051,-0.027,1.043
125,0.031,-0.035,1.066
126,0.000,-0.051,0.992
127,0.012,-0.051,1.078
128,-0.004,-0.031,1.004
129,0.004,-0.035,1.043
130,0.043,-0.035,1.043
131,0.023,-0.031,1.031
132,0.004,-0.027,1.004
133,0.027,-0.027,1.043
134,0.039,-0.047,1.066
135,0.016,-0.043,1.031
136,0.008,-0.027,1.020
137,0.016,-0.039,1.043
138,0.035,-0.039,1.031
139,0.012,-0.051,1.051
140,-0.004,-0.031,1.020
141,0.020,-0.031,1.035
142,0.035,-0.047,1.035
143,0.020,-0.047,1.035
144,0.000,-0.020,1.023
145,0.059,0.012,1.102
146,0.090,-0.035,1.074
147,-0.008,-0.039,0.984
148,-0.031,-0.043,1.059
149,0.062,-0.004,1.078
150,0.023,-0.039,1.039
151,0.000,-0.047,1.035
152,0.016,-0.023,1.043
153,0.035,-0.039,1.059
154,0.035,-0.043,1.004
155,0.008,-0.055,1.051
156,0.023,-0.016,1.039
157,0.039,-0.043,1.035
158,0.016,-0.047,1.027
159,-0.008,-0.035,1.043
160,0.023,-0.012,1.027
161,0.035,-0.043,1.020
162,0.035,-0.043,1.020
163,0.008,-0.051,1.043
164,0.000,-0.023,1.051
165,0.027,-0.020,1.047
166,0.039,-0.035,1.004
167,0.016,-0.062,1.039
168,0.004,-0.027,1.066
169,0.051,-0.016,1.055
170,-0.023,-0.074,1.027
171,0.016,-0.070,1.051
172,0.055,-0.020,1.066
173,0.074,-0.027,1.086
174,0.016,-0.043,0.969
175,0.008,-0.035,1.051
176,0.008,-0.020,1.031
177,0.027,-0.031,1.051
178,0.027,-0.035,1.031
179,0.008,-0.043,1.039
180,0.023,-0.023,1.039
181,0.027,-0.047,1.031
182,0.008,-0.051,1.043
183,0.012,-0.027,1.023
184,0.012,-0.035,1.039
185,0.016,-0.039,1.031
186,0.016,-0.039,1.031
187,0.023,-0.039,1.043
188,0.016,-0.027,1.035
189,0.016,-0.027,1.039
190,0.039,-0.031,1.027
191,0.035,-0.047,1.051
192,0.004,-0.020,1.027
193,0.016,-0.031,1.090
194,0.020,-0.055,1.008
195,0.020,-0.047,1.004
196,0.027,0.000,1.055
