Sample,X,Y,Z
0,-0.270,-0.254,0.910
1,-0.535,-0.469,0.691
2,-0.543,-0.453,0.688
3,-0.531,-0.480,0.711
4,-0.535,-0.500,0.738
5,-0.543,-0.469,0.688
6,-0.535,-0.449,0.684
7,-0.523,-0.477,0.711
8,-0.523,-0.500,0.727
9,-0.555,-0.484,0.691
10,-0.535,-0.469,0.684
11,-0.512,-0.477,0.707
12,-0.520,-0.496,0.711
13,-0.555,-0.480,0.711
14,-0.551,-0.465,0.699
15,-0.531,-0.477,0.707
16,-0.523,-0.500,0.719
17,-0.547,-0.484,0.703
18,-0.539,-0.477,0.695
19,-0.516,-0.484,0.703
20,-0.520,-0.484,0.699
21,-0.543,-0.480,0.703
22,-0.535,-0.473,0.695
23,-0.523,-0.480,0.707
24,-0.535,-0.473,0.758
25,-0.527,-0.473,0.766
26,-0.562,-0.492,0.680
27,-0.570,-0.496,0.703
28,-0.527,-0.500,0.648
29,-0.543,-0.465,0.730
30,-0.520,-0.480,0.680
31,-0.520,-0.484,0.727
32,-0.520,-0.484,0.707
33,-0.543,-0.480,0.699
34,-0.543,-0.484,0.695
35,-0.539,-0.480,0.707
36,-0.543,-0.492,0.699
37,-0.527,-0.484,0.715
38,-0.535,-0.473,0.699
39,-0.531,-0.484,0.707
40,-0.523,-0.488,0.711
41,-0.543,-0.488,0.688
42,-0.535,-0.488,0.719
43,-0.523,-0.484,0.703
44,-0.527,-0.484,0.703
45,-0.547,-0.480,0.684
46,-0.547,-0.480,0.684
47,-0.539,-0.488,0.715
48,-0.527,-0.480,0.719
49,-0.496,-0.473,0.676
50,-0.539,-0.457,0.789
51,-0.520,-0.496,0.699
52,-0.551,-0.508,0.664
53,-0.523,-0.484,0.805
54,-0.543,-0.465,0.668
55,-0.516,-0.492,0.723
56,-0.520,-0.480,0.715
57,-0.539,-0.477,0.715
58,-0.543,-0.477,0.676
59,-0.523,-0.480,0.695
60,-0.523,-0.484,0.715
61,-0.543,-0.484,0.719
62,-0.547,-0.477,0.688
63,-0.527,-0.488,0.711
64,-0.523,-0.488,0.711
65,-0.535,-0.484,0.723
66,-0.551,-0.469,0.691
67,-0.527,-0.484,0.699
68,-0.516,-0.492,0.707
69,-0.547,-0.480,0.711
70,-0.547,-0.480,0.711
71,-0.555,-0.480,0.703
72,-0.531,-0.484,0.691
73,-0.492,-0.500,0.742
74,-0.523,-0.473,0.812
75,-0.559,-0.484,0.730
76,-0.574,-0.492,0.629
77,-0.480,-0.480,0.738
78,-0.488,-0.477,0.688
79,-0.574,-0.473,0.691
80,-0.555,-0.469,0.699
81,-0.508,-0.492,0.711
82,-0.508,-0.480,0.719
83,-0.555,-0.461,0.703
84,-0.551,-0.477,0.688
85,-0.516,-0.508,0.715
86,-0.508,-0.488,0.715
87,-0.543,-0.465,0.691
88,-0.566,-0.469,0.684
89,-0.520,-0.496,0.711
90,-0.504,-0.516,0.758
91,-0.445,-0.598,1.191
92,-0.250,-0.594,1.426
93,-0.160,-0.465,1.270
94,-0.250,-0.414,1.355
95,-0.160,-0.449,1.645
96,0.180,-0.395,1.684
97,0.352,-0.117,1.391
98,-0.008,-0.121,1.156
99,-0.168,-0.324,1.230
100,0.109,-0.438,1.383
101,0.250,-0.164,1.105
102,-0.199,0.031,0.809
103,-0.504,-0.250,0.961
104,-0.391,-0.469,1.211
105,-0.098,-0.348,1.043
106,-0.230,-0.148,0.812
107,-0.496,-0.348,1.164
108,-0.289,-0.559,1.246
109,0.004,-0.531,1.246
110,0.020,-0.270,1.023
111,-0.184,-0.297,1.152
112,-0.031,-0.516,1.344
113,0.137,-0.574,1.398
114,0.082,-0.293,1.066
115,-0.230,-0.309,1.129
116,-0.152,-0.516,1.238
117,0.031,-0.617,1.258
118,-0.062,-0.414,1.113
119,-0.266,-0.367,1.070
120,-0.258,-0.594,1.219
121,0.020,-0.578,1.051
122,-0.129,-0.527,1.102
123,-0.383,-0.410,0.891
124,-0.227,-0.598,1.246
125,-0.160,-0.473,0.992
126,-0.305,-0.438,1.070
127,-0.285,-0.457,1.160
128,-0.270,-0.691,1.367
129,-0.176,-0.570,1.078
130,-0.332,-0.609,1.348
131,-0.281,-0.594,1.371
132,-0.289,-0.715,1.457
133,-0.246,-0.461,1.000
134,-0.312,-0.496,1.145
135,-0.184,-0.535,1.145
136,-0.223,-0.566,0.957
137,-0.281,-0.340,0.617
138,-0.324,-0.508,1.281
139,-0.340,-0.469,0.812
140,-0.254,-0.676,0.934
141,-0.184,-0.719,1.160
142,-0.383,-0.418,0.801
143,-0.465,-0.672,1.523
144,-0.129,-0.613,1.285
145,0.086,-0.578,1.344
146,-0.094,-0.352,1.105
147,-0.273,-0.605,1.410
148,-0.230,-0.633,1.293
149,-0.020,-0.605,1.297
150,0.059,-0.395,0.801
151,-0.391,-0.652,1.203
152,-0.469,-0.543,1.227
153,-0.043,-0.348,0.840
154,0.082,-0.453,0.926
155,-0.188,-0.613,1.152
156,-0.594,-0.398,0.828
157,-0.434,-0.312,0.930
158,0.023,-0.438,0.977
159,-0.105,-0.641,1.180
160,-0.590,-0.445,1.230
161,-0.480,-0.406,1.469
162,0.117,-0.547,1.469
163,-0.055,-0.574,1.305
164,-0.688,-0.254,1.008
165,-0.254,-0.273,1.117
166,-0.039,-0.637,1.199
167,-0.039,-0.449,0.707
