Sample,X,Y,Z
0,0.027,0.047,1.074
1,0.020,-0.039,1.039
2,0.016,-0.055,1.047
3,0.023,-0.039,1.047
4,0.027,-0.035,1.027
5,0.023,-0.035,1.031
6,0.016,-0.035,1.035
7,0.012,-0.039,1.043
8,0.027,-0.035,1.031
9,0.031,-0.031,1.035
10,0.023,-0.031,1.035
11,0.020,-0.039,1.035
12,0.023,-0.043,1.031
13,0.016,-0.039,1.031
14,0.023,-0.035,1.031
15,0.023,-0.047,1.047
16,0.020,-0.047,1.047
17,0.023,-0.039,1.035
18,0.027,-0.035,1.031
19,0.027,-0.043,1.039
20,0.016,-0.035,1.043
21,0.023,-0.035,1.031
22,0.016,-0.035,1.043
23,0.023,-0.043,1.051
24,0.023,-0.047,1.012
25,0.039,-0.016,1.066
26,0.023,-0.047,1.047
27,0.000,-0.051,1.027
28,0.070,-0.047,1.105
29,0.027,-0.023,1.047
30,0.023,-0.023,1.012
31,0.020,-0.043,1.043
32,0.023,-0.055,1.039
33,0.012,-0.035,1.039
34,0.027,-0.027,1.039
35,0.016,-0.055,1.047
36,0.020,-0.055,1.047
37,0.031,-0.035,1.035
38,0.027,-0.027,1.043
39,0.020,-0.035,1.035
40,0.020,-0.039,1.035
41,0.023,-0.031,1.031
42,0.027,-0.031,1.039
43,0.016,-0.039,1.039
44,0.023,-0.043,1.043
45,0.016,-0.043,1.039
46,0.031,-0.031,1.047
47,0.020,-0.039,1.039
48,0.012,-0.047,0.996
49,0.016,-0.039,1.059
50,0.008,-0.020,1.059
51,0.043,-0.051,1.039
52,0.008,-0.047,1.012
53,0.055,-0.023,1.078
54,0.027,-0.035,1.031
55,0.016,-0.039,1.031
56,0.020,-0.051,1.043
57,0.020,-0.043,1.039
58,0.023,-0.039,1.051
59,0.031,-0.031,1.035
60,0.031,-0.047,1.043
61,0.027,-0.043,1.035
62,0.027,-0.043,1.027
63,0.012,-0.035,1.031
64,0.020,-0.055,1.043
65,0.020,-0.043,1.047
66,0.023,-0.043,1.035
67,0.020,-0.039,1.027
68,0.023,-0.043,1.035
69,0.016,-0.039,1.039
70,0.016,-0.031,1.039
71,0.023,-0.031,1.039
72,0.031,-0.035,1.070
73,0.027,-0.035,1.074
74,0.043,-0.047,1.039
75,0.004,-0.043,1.020
76,0.035,-0.043,1.145
77,0.047,-0.055,1.039
78,0.008,-0.047,1.027
79,0.023,-0.035,1.027
80,0.027,-0.035,1.035
81,0.027,-0.035,1.043
82,0.023,-0.039,1.039
83,0.027,-0.039,1.039
84,0.027,-0.031,1.035
85,0.023,-0.039,1.027
86,0.027,-0.051,1.039
87,0.020,-0.043,1.051
88,0.016,-0.035,1.031
89,0.020,-0.047,1.035
90,0.016,-0.043,1.039
91,0.023,-0.035,1.035
92,0.016,-0.039,1.043
93,0.016,-0.047,1.039
94,0.027,-0.027,1.062
95,0.031,0.070,1.121
96,0.000,0.188,1.055
97,-0.027,0.098,1.113
98,-0.039,0.074,1.137
99,0.016,0.266,1.176
100,0.062,0.414,1.027
101,-0.016,0.293,1.062
102,-0.129,0.121,1.195
103,-0.012,0.234,1.062
104,0.164,0.328,1.004
105,0.090,0.305,0.895
106,-0.062,0.168,1.098
107,0.000,0.262,1.180
108,0.090,0.305,1.105
109,-0.086,0.289,0.961
110,-0.156,0.391,1.148
111,-0.008,0.500,1.137
112,-0.043,0.422,0.988
113,-0.211,0.344,0.965
114,-0.156,0.449,1.180
115,0.086,0.605,0.988
116,0.031,0.398,0.914
117,-0.195,0.324,1.000
118,-0.062,0.559,0.988
119,0.195,0.547,0.988
120,0.109,0.305,0.824
121,-0.074,0.281,1.180
122,0.039,0.602,0.844
123,0.289,0.605,0.934
124,0.168,0.414,1.062
125,-0.012,0.258,1.285
126,0.125,0.609,1.027
127,0.215,0.609,1.059
128,0.094,0.379,1.043
129,-0.074,0.344,1.289
130,-0.023,0.629,0.977
131,0.117,0.645,0.926
132,0.000,0.418,0.887
133,-0.148,0.258,1.234
134,-0.016,0.703,0.984
135,0.176,0.891,0.695
136,0.051,0.445,0.945
137,-0.246,0.164,1.215
138,-0.180,0.516,0.984
139,0.051,0.777,0.797
140,0.090,0.520,0.883
141,-0.227,0.176,1.051
142,-0.199,0.344,1.195
143,-0.016,0.691,0.992
144,0.246,0.523,1.160
145,-0.086,0.184,1.133
146,-0.316,0.328,1.324
147,-0.062,0.844,0.988
148,0.234,0.625,0.855
149,0.145,0.141,1.281
150,-0.074,0.379,1.297
151,0.004,0.789,0.875
152,0.160,0.512,0.754
153,0.078,0.070,1.070
154,0.039,0.258,1.238
155,0.117,0.586,0.922
156,0.016,0.488,0.781
157,0.090,0.219,1.031
158,0.098,0.273,1.078
159,0.316,0.562,0.898
160,0.062,0.594,0.910
161,-0.164,0.379,1.133
162,0.004,0.469,1.145
163,0.270,0.633,1.324
164,0.137,0.738,0.871
165,-0.379,0.508,1.281
166,-0.270,0.508,1.188
167,0.168,0.488,1.004
