Sample,X,Y,Z
0,0.012,0.027,1.035
1,0.027,-0.027,1.027
2,0.035,-0.035,1.051
3,0.004,-0.035,1.039
4,-0.004,-0.039,1.027
5,0.031,-0.035,1.023
6,0.027,-0.031,1.039
7,0.000,-0.043,1.039
8,-0.004,-0.035,1.035
9,0.031,-0.043,1.027
10,0.027,-0.039,1.047
11,0.000,-0.027,1.020
12,0.000,-0.039,1.043
13,0.035,-0.023,1.035
14,0.035,-0.055,1.039
15,-0.004,-0.051,1.031
16,-0.008,-0.035,1.031
17,0.039,-0.027,1.035
18,0.039,-0.039,1.039
19,-0.008,-0.051,1.043
20,-0.016,-0.027,1.012
21,0.043,-0.031,1.031
22,0.047,-0.031,1.039
23,-0.004,-0.043,1.027
24,-0.004,-0.043,1.055
25,0.047,-0.027,1.059
26,0.004,-0.055,1.035
27,-0.004,-0.062,1.008
28,0.027,-0.023,1.059
29,0.023,-0.027,0.945
30,0.020,-0.043,1.047
31,0.008,-0.047,1.039
32,-0.004,-0.031,1.023
33,0.027,-0.023,1.027
34,0.039,-0.031,1.051
35,0.008,-0.055,1.027
36,-0.004,-0.035,1.027
37,0.027,-0.023,1.051
38,0.043,-0.031,1.039
39,0.000,-0.039,1.020
40,-0.008,-0.043,1.016
41,0.023,-0.047,1.055
42,0.023,-0.047,1.055
43,0.047,-0.027,1.043
44,0.004,-0.035,1.023
45,-0.012,-0.055,1.012
46,0.016,-0.047,1.047
47,0.047,-0.039,1.059
48,0.012,-0.016,1.020
49,0.016,-0.047,1.082
50,0.008,-0.078,1.000
51,-0.020,-0.027,1.074
52,0.055,-0.004,1.059
53,0.012,-0.039,1.008
54,0.004,-0.070,0.953
55,0.039,-0.035,1.051
56,0.020,-0.031,1.047
57,0.008,-0.035,1.020
58,0.016,-0.043,1.023
59,0.027,-0.031,1.039
60,0.016,-0.035,1.055
61,0.008,-0.039,1.027
62,0.020,-0.043,1.035
63,0.023,-0.027,1.047
64,0.004,-0.031,1.031
65,0.008,-0.043,1.031
66,0.016,-0.043,1.035
67,0.016,-0.043,1.039
68,0.023,-0.023,1.051
69,0.008,-0.031,1.012
70,0.012,-0.051,1.039
71,0.023,-0.047,1.051
72,0.031,-0.027,1.035
73,-0.004,-0.035,1.035
74,-0.039,-0.039,0.953
75,0.047,-0.059,1.047
76,0.035,-0.020,1.117
77,0.016,-0.027,0.969
78,0.000,-0.023,1.031
79,0.031,-0.047,1.055
80,0.031,-0.023,1.043
81,0.016,-0.023,1.008
82,0.004,-0.051,1.031
83,0.023,-0.047,1.055
84,0.027,-0.027,1.039
85,0.008,-0.012,1.012
86,0.000,-0.039,1.035
87,0.027,-0.051,1.047
88,0.027,-0.039,1.051
89,0.000,0.047,1.102
90,0.008,0.336,1.289
91,0.062,0.559,1.148
92,0.004,0.422,1.219
93,-0.094,0.496,1.297
94,-0.094,0.496,1.297
95,-0.023,0.836,1.316
96,0.051,1.113,0.902
97,-0.051,0.965,0.801
98,-0.180,0.723,1.027
99,-0.129,0.766,1.191
100,0.047,1.047,0.977
101,-0.039,0.980,0.711
102,-0.238,0.445,1.070
103,-0.270,0.363,1.219
104,-0.031,0.711,0.824
105,0.059,0.621,0.641
106,-0.043,0.141,0.945
107,-0.086,0.066,1.340
108,0.102,0.441,0.934
109,0.230,0.379,0.871
110,0.066,0.043,1.090
111,-0.133,-0.035,1.387
112,0.051,0.449,0.984
113,0.281,0.562,0.906
114,0.281,0.562,0.906
115,0.191,0.340,1.105
116,-0.102,0.129,1.520
117,-0.016,0.434,1.184
118,0.168,0.641,0.879
119,0.133,0.461,1.117
120,-0.078,0.441,1.211
121,-0.043,0.715,0.961
122,0.172,0.742,0.660
123,0.113,0.559,0.836
124,-0.125,0.605,1.004
125,-0.098,0.789,0.883
126,-0.020,0.695,0.664
127,0.012,0.441,1.004
128,-0.121,0.504,1.270
129,-0.078,0.887,0.820
130,-0.023,0.664,0.848
131,-0.090,0.254,1.078
132,-0.230,0.375,1.371
133,-0.039,0.809,1.094
134,0.176,0.426,0.945
135,-0.105,-0.008,1.328
136,-0.340,0.305,1.305
137,0.031,0.668,0.816
138,0.266,0.395,0.980
139,-0.180,0.020,1.152
140,-0.258,0.043,1.062
141,0.004,0.297,1.055
142,0.398,0.539,0.844
143,0.109,0.340,0.984
144,-0.020,0.168,1.438
145,0.078,0.387,0.914
146,0.289,0.582,0.793
147,0.066,0.699,0.863
148,-0.066,0.523,1.039
149,0.012,0.500,1.195
150,0.242,0.742,1.191
151,0.117,0.902,0.879
152,-0.262,0.582,0.961
153,-0.082,0.395,1.246
154,0.188,0.504,1.180
155,0.137,0.816,0.855
156,-0.410,0.758,0.465
157,-0.207,0.285,1.340
158,0.203,0.387,1.500
159,0.109,0.766,0.652
160,-0.422,0.660,0.359
161,-0.191,0.277,1.465
162,0.203,0.238,1.289
163,0.090,0.258,0.879
164,-0.422,0.551,0.637
165,-0.008,0.316,1.602
166,0.504,0.164,1.324
167,-0.004,0.137,0.926
168,-0.281,0.484,0.738
169,0.027,0.410,1.738
170,0.434,0.363,1.207
171,-0.016,0.332,0.629
172,-0.363,0.449,0.430
173,0.020,0.297,1.391
174,0.574,0.434,1.227
175,-0.055,0.461,0.711
176,-0.387,0.152,0.102
177,-0.109,-0.312,1.582
178,0.387,0.277,1.133
179,0.172,0.430,0.504
180,-0.316,0.012,0.426
181,-0.043,-0.566,1.543
182,0.230,-0.363,1.680
183,0.160,0.113,0.730
184,-0.129,-0.219,0.594
185,-0.043,-0.770,1.344
186,-0.043,-0.770,1.344
187,0.129,-0.547,1.582
188,-0.035,0.047,0.926
189,-0.031,-0.223,1.203
190,0.062,-0.555,1.465
191,-0.098,-0.480,1.375
192,-0.270,0.059,0.746
193,-0.074,0.094,0.547
194,0.230,-0.395,1.379
195,0.195,-0.168,1.141
196,-0.113,0.246,0.488
197,-0.133,0.320,0.867
198,0.219,0.117,0.723
199,-0.055,-0.145,1.266
200,0.035,0.281,1.094
201,0.004,0.641,0.477
202,0.121,0.348,1.102
203,0.141,0.051,1.059
204,0.109,0.055,1.164
205,0.055,0.363,0.961
206,0.207,0.207,0.891
207,0.086,-0.066,1.203
208,-0.129,-0.031,1.191
209,-0.117,0.176,0.930
210,0.090,-0.148,1.258
211,0.012,-0.375,1.023
212,-0.160,-0.336,1.012
213,-0.281,-0.016,0.734
214,0.094,-0.262,0.992
215,0.203,-0.633,1.289
216,-0.266,-0.492,1.367
217,-0.102,0.043,0.613
218,0.059,-0.219,1.160
219,0.066,-0.480,1.281
220,-0.074,-0.418,1.367
221,-0.016,0.117,0.824
222,0.176,0.230,0.953
223,0.059,-0.141,1.090
224,-0.094,-0.234,1.164
225,-0.078,0.199,1.062
226,0.238,0.543,0.965
227,0.332,0.250,0.793
228,-0.160,-0.270,1.348
229,-0.078,0.195,1.121
230,0.094,0.656,0.641
231,0.242,0.277,0.531
232,0.020,-0.266,1.070
233,-0.180,-0.031,1.090
234,0.176,0.422,0.895
235,0.289,0.164,0.641
236,-0.109,-0.520,1.145
237,-0.207,-0.352,1.141
238,0.051,0.156,1.477
239,0.391,0.191,0.812
240,0.016,-0.504,1.051
241,-0.387,-0.547,1.270
242,-0.008,-0.051,1.266
243,0.293,0.074,0.863
244,-0.055,-0.371,1.074
245,-0.348,-0.461,1.176
246,-0.195,-0.152,1.027
247,0.137,0.004,1.320
248,0.137,-0.109,1.020
249,-0.184,-0.156,0.965
250,-0.156,-0.008,0.898
251,0.117,0.172,1.168
252,0.102,0.258,0.781
253,-0.141,-0.027,0.957
254,0.035,-0.031,0.391
255,0.137,-0.035,1.441
256,0.289,0.414,1.156
257,0.086,0.203,0.828
258,-0.258,-0.195,0.750
259,0.051,-0.207,1.465
260,0.254,0.363,1.184
261,0.453,0.211,1.266
262,-0.129,0.000,0.602
263,-0.262,-0.285,1.000
264,0.242,-0.027,1.566
265,0.285,0.160,0.871
266,-0.078,-0.121,0.422
267,-0.223,-0.367,1.203
268,0.000,-0.160,1.441
269,0.250,0.102,0.992
270,-0.105,-0.152,0.871
271,-0.270,-0.293,0.863
272,0.012,-0.305,1.094
273,0.129,-0.070,1.215
274,0.062,0.172,0.570
275,-0.066,-0.184,1.059
276,0.129,-0.234,1.137
277,-0.008,-0.176,1.562
278,-0.051,0.137,0.914
279,-0.250,0.090,0.680
280,-0.113,-0.148,1.219
281,0.043,-0.074,1.426
282,0.070,0.141,1.035
283,-0.086,0.230,0.758
284,-0.098,-0.016,0.598
285,0.266,-0.281,1.348
286,0.133,0.023,1.125
287,-0.102,0.449,0.438
288,-0.051,0.086,0.816
289,0.121,-0.422,1.645
290,0.184,-0.121,1.164
291,-0.062,0.391,0.785
292,0.016,0.363,0.719
293,0.262,-0.266,1.496
294,-0.070,-0.289,1.340
295,-0.164,0.242,0.754
296,0.195,0.340,0.598
297,0.336,-0.285,1.641
298,0.098,-0.344,1.305
299,-0.176,0.082,0.547
300,-0.145,0.211,0.586
301,0.215,-0.336,1.598
302,0.023,-0.379,1.359
303,-0.406,0.043,0.117
304,-0.184,0.125,0.504
305,0.457,-0.262,1.488
306,0.457,-0.262,1.488
307,0.098,-0.406,1.465
308,-0.324,-0.066,0.539
309,-0.141,0.168,0.723
310,0.355,-0.270,1.598
311,0.008,-0.359,1.430
312,-0.387,0.105,0.598
313,-0.027,0.398,0.953
314,0.430,-0.156,1.648
315,0.070,-0.262,1.500
316,-0.395,0.215,0.391
317,0.047,0.285,0.797
318,0.199,-0.055,1.492
319,0.094,-0.121,0.984
320,-0.188,0.207,0.348
321,0.062,0.223,1.027
322,0.445,0.090,1.383
323,0.000,-0.215,1.012
324,-0.258,0.078,0.719
325,-0.047,0.379,0.590
326,0.309,0.086,1.250
327,-0.043,-0.277,1.176
328,-0.070,-0.223,1.102
329,0.164,0.207,0.879
330,0.285,-0.023,1.176
331,0.059,-0.281,1.395
332,-0.238,-0.281,1.172
333,-0.242,-0.066,0.918
334,0.055,-0.062,1.113
335,0.039,-0.273,1.262
336,-0.070,-0.230,0.898
337,-0.266,-0.070,0.914
338,0.066,0.070,1.230
339,0.184,-0.082,0.895
340,-0.133,-0.375,0.934
341,-0.133,-0.109,0.621
342,0.031,0.090,0.891
343,0.219,-0.035,1.055
344,0.098,-0.234,1.277
345,-0.133,0.023,0.832
346,-0.043,0.156,1.055
347,0.293,0.156,1.262
348,-0.004,-0.020,1.004
349,-0.055,-0.039,0.969
350,0.035,0.125,1.055
351,0.195,0.258,1.211
352,0.277,0.195,1.254
353,-0.027,-0.090,0.805
354,-0.109,-0.148,0.848
355,-0.027,0.172,1.211
356,0.148,0.250,1.023
357,-0.125,-0.062,0.695
358,-0.172,-0.273,1.117
359,-0.031,-0.133,1.008
360,0.160,0.012,1.004
361,0.027,-0.082,0.867
362,0.082,-0.266,0.902
363,-0.121,-0.176,1.379
364,-0.148,-0.020,0.910
365,0.059,-0.230,0.688
366,-0.020,-0.438,1.547
367,0.051,0.035,0.965
368,-0.004,0.035,1.039
369,0.055,-0.156,1.125
370,-0.078,-0.117,1.312
371,-0.070,0.082,1.055
372,0.023,0.090,0.812
373,0.125,-0.055,0.988
374,-0.039,-0.027,1.215
375,0.074,0.188,0.652
376,0.117,-0.039,1.281
377,0.043,0.086,1.055
378,0.043,0.086,1.055
379,0.047,0.102,0.715
380,0.004,0.004,0.957
381,-0.043,0.047,1.184
382,0.172,0.164,0.777
383,0.125,-0.051,1.086
384,-0.098,-0.066,1.117
385,0.137,0.059,1.223
386,0.254,0.066,1.234
387,-0.062,-0.012,0.633
388,-0.168,-0.281,1.020
389,-0.121,-0.168,1.344
390,0.219,0.090,1.016
391,0.184,-0.031,0.621
392,-0.125,-0.375,1.320
393,-0.086,-0.188,1.332
394,0.094,0.031,0.797
395,-0.004,-0.078,0.652
396,-0.332,-0.312,1.406
397,-0.254,0.062,1.191
398,0.008,0.148,0.906
399,0.176,-0.117,1.129
400,0.039,-0.094,1.004
401,-0.020,-0.027,1.172
402,-0.047,-0.008,1.164
403,-0.051,0.031,0.766
404,-0.020,-0.137,1.094
405,-0.012,0.000,1.031
406,0.367,0.066,0.961
407,0.211,-0.062,0.969
408,-0.039,-0.066,1.117
409,-0.203,0.086,0.922
410,0.238,0.078,0.871
411,0.164,-0.020,0.977
412,-0.023,-0.145,1.148
413,0.039,0.008,1.047
414,0.086,0.102,0.770
415,0.160,0.074,1.117
416,0.008,-0.070,1.109
417,0.102,-0.121,1.074
418,0.133,-0.027,1.004
419,0.043,0.117,0.762
420,-0.145,0.004,0.898
421,-0.230,-0.094,1.176
422,-0.031,-0.086,1.355
423,0.059,0.066,1.027
424,-0.105,-0.070,0.836
425,-0.195,-0.164,1.074
426,-0.195,-0.164,1.074
427,-0.129,-0.141,1.109
428,-0.047,-0.078,1.113
429,0.066,-0.012,1.004
430,-0.016,-0.082,1.004
