Sample,X,Y,Z
0,0.055,0.211,1.094
1,0.020,-0.035,1.035
2,0.020,-0.035,1.047
3,0.023,-0.031,1.031
4,0.020,-0.039,1.031
5,0.016,-0.039,1.031
6,0.016,-0.047,1.059
7,0.023,-0.035,1.039
8,0.023,-0.051,1.039
9,0.020,-0.047,1.039
10,0.020,-0.039,1.035
11,0.023,-0.043,1.035
12,0.020,-0.035,1.035
13,0.027,-0.039,1.043
14,0.020,-0.039,1.055
15,0.020,-0.027,1.035
16,0.020,-0.035,1.043
17,0.016,-0.043,1.039
18,0.027,-0.043,1.039
19,0.023,-0.031,1.035
20,0.020,-0.039,1.043
21,0.023,-0.051,1.047
22,0.027,-0.043,1.051
23,0.016,-0.027,1.027
24,0.008,-0.043,1.023
25,0.012,-0.027,1.125
26,0.043,-0.051,1.059
27,0.004,-0.043,0.980
28,0.043,-0.027,1.094
29,0.031,-0.031,0.992
30,0.020,-0.043,1.039
31,0.012,-0.043,1.043
32,0.027,-0.043,1.031
33,0.020,-0.035,1.047
34,0.027,-0.039,1.035
35,0.020,-0.039,1.051
36,0.008,-0.031,1.043
37,0.020,-0.035,1.039
38,0.023,-0.027,1.043
39,0.023,-0.027,1.035
40,0.023,-0.039,1.031
41,0.016,-0.047,1.039
42,0.031,-0.039,1.043
43,0.023,-0.031,1.043
44,0.020,-0.035,1.027
45,0.008,-0.043,1.031
46,0.020,-0.035,1.047
47,0.031,-0.031,1.035
48,0.039,-0.031,1.051
49,0.039,-0.031,1.117
50,-0.035,-0.051,1.059
51,0.023,-0.043,1.039
52,0.020,-0.035,1.070
53,0.047,-0.043,0.969
54,0.016,-0.043,1.031
55,0.023,-0.031,1.023
56,0.016,-0.027,1.031
57,0.016,-0.031,1.043
58,0.031,-0.043,1.039
59,0.023,-0.035,1.039
60,0.012,-0.035,1.039
61,0.016,-0.047,1.039
62,0.023,-0.043,1.035
63,0.020,-0.039,1.039
64,0.016,-0.031,1.039
65,0.016,-0.039,1.023
66,0.031,-0.039,1.039
67,0.020,-0.035,1.047
68,0.016,-0.039,1.031
69,0.023,-0.039,1.035
70,0.027,-0.035,1.043
71,0.020,-0.039,1.051
72,0.020,-0.031,1.047
73,0.031,-0.035,1.137
74,-0.016,-0.043,1.078
75,0.043,-0.051,1.105
76,0.027,-0.027,1.008
77,0.016,-0.055,0.996
78,0.023,-0.027,1.043
79,0.016,-0.039,1.051
80,0.012,-0.039,1.027
81,0.023,-0.039,1.043
82,0.023,-0.027,1.031
83,0.020,-0.035,1.035
84,0.012,-0.035,1.039
85,0.012,-0.039,1.043
86,0.031,-0.051,1.035
87,0.020,-0.039,1.051
88,0.016,-0.031,1.039
89,0.023,-0.039,1.027
90,0.020,-0.039,1.035
91,0.020,-0.031,1.039
92,0.020,-0.035,1.035
93,0.012,-0.043,1.035
94,0.020,-0.039,1.043
95,0.020,-0.043,1.043
96,0.027,-0.043,1.016
97,0.027,-0.027,1.113
98,-0.023,-0.062,1.051
99,0.047,-0.035,1.020
100,0.238,-0.051,1.133
101,0.320,-0.145,1.059
102,0.250,-0.188,1.152
103,0.340,-0.156,1.227
104,0.621,-0.078,1.043
105,0.621,-0.219,1.012
106,0.395,-0.246,1.199
107,0.430,-0.035,1.160
108,0.672,0.074,0.887
109,0.699,-0.109,1.012
110,0.500,-0.180,1.148
111,0.434,-0.027,1.168
112,0.527,0.242,0.734
113,0.500,0.109,0.848
114,0.500,0.109,0.848
115,0.480,-0.059,1.066
116,0.602,0.094,1.047
117,0.520,0.359,0.688
118,0.441,0.238,0.777
119,0.668,-0.012,1.199
120,0.797,0.055,1.203
121,0.508,0.258,1.055
122,0.434,0.258,0.969
123,0.781,-0.098,1.289
124,1.004,-0.129,1.398
125,0.570,0.168,0.969
126,0.230,0.141,0.707
127,0.477,-0.211,1.254
128,0.844,-0.328,1.363
129,0.520,-0.027,0.738
130,0.121,0.043,0.582
131,0.406,-0.297,1.207
132,0.773,-0.465,1.449
133,0.516,-0.043,0.812
134,0.242,0.078,0.500
135,0.477,-0.289,1.137
136,0.762,-0.469,1.562
137,0.719,-0.051,1.082
138,0.719,-0.051,1.082
139,0.359,0.234,0.598
140,0.363,-0.027,1.203
141,0.719,-0.242,1.512
142,0.828,-0.031,1.086
143,0.512,0.352,0.613
144,0.352,0.234,0.914
145,0.531,-0.004,1.207
146,0.738,0.020,1.109
147,0.582,0.250,0.914
148,0.469,0.340,0.828
149,0.484,0.109,1.070
150,0.547,-0.066,1.047
151,0.719,0.148,1.039
152,0.551,0.395,0.789
153,0.355,0.191,0.773
154,0.512,-0.211,1.078
155,0.855,-0.305,1.293
156,0.633,0.035,1.012
157,0.461,0.062,0.836
158,0.473,-0.285,1.129
159,0.598,-0.484,1.430
160,0.625,-0.117,1.148
161,0.363,0.129,0.555
162,0.406,-0.199,0.969
163,0.574,-0.445,1.582
164,0.598,-0.090,0.992
165,0.344,0.062,0.504
166,0.414,-0.102,1.066
167,0.605,-0.223,1.480
168,0.711,0.020,0.988
169,0.562,0.195,0.531
170,0.469,-0.062,1.332
171,0.523,0.066,1.246
172,0.566,0.184,0.887
173,0.512,0.164,0.711
174,0.586,0.148,1.203
175,0.457,0.172,1.145
176,0.547,0.273,0.895
177,0.645,0.043,0.980
178,0.457,-0.062,1.305
179,0.449,0.246,1.035
180,0.594,0.148,0.918
181,0.574,-0.098,0.730
182,0.285,-0.309,1.562
183,0.328,0.008,1.105
184,0.406,0.102,0.430
185,0.371,-0.238,0.875
186,0.234,-0.355,1.445
187,0.434,-0.109,1.242
188,0.363,0.039,0.578
189,-0.039,-0.277,0.996
190,0.070,-0.258,1.305
191,0.297,-0.062,0.984
192,0.172,-0.145,0.988
193,0.012,-0.152,1.172
194,0.059,-0.184,1.410
195,0.191,0.004,1.031
196,-0.059,0.094,0.828
197,-0.059,-0.094,1.230
198,0.172,0.098,1.277
199,0.082,0.191,0.836
200,-0.008,0.105,0.926
201,-0.129,0.004,1.105
202,0.023,0.078,1.055
203,0.070,0.148,0.660
204,0.180,0.062,1.051
205,-0.066,0.039,0.918
206,0.074,0.023,0.957
207,0.207,-0.051,0.992
208,0.273,-0.117,1.309
209,0.012,0.035,1.027
210,-0.027,-0.043,1.086
211,0.012,-0.031,0.914
212,0.219,-0.082,1.215
213,0.012,-0.215,0.984
214,-0.098,-0.316,1.102
215,-0.055,-0.195,1.227
216,0.035,-0.227,1.262
217,-0.055,-0.191,0.844
218,-0.219,-0.129,0.805
219,-0.227,-0.062,0.914
220,-0.016,0.027,1.035
221,-0.070,0.070,0.680
222,-0.207,-0.059,0.859
223,-0.047,0.023,1.410
224,0.227,-0.031,1.387
225,0.125,-0.066,0.980
226,0.020,0.012,1.289
227,0.137,0.199,1.227
228,0.258,0.125,0.953
229,0.121,-0.027,0.918
230,-0.016,-0.066,1.219
231,0.125,0.203,0.957
232,0.238,0.180,0.820
233,-0.074,-0.086,0.758
234,-0.238,-0.176,0.945
235,0.055,0.156,0.961
236,0.262,0.148,0.762
237,0.098,-0.387,1.137
238,-0.055,-0.484,1.559
239,0.152,-0.020,1.320
240,0.055,0.238,0.352
241,-0.078,-0.277,1.062
242,-0.055,-0.527,1.676
243,0.273,0.035,0.957
244,-0.109,0.320,0.527
245,-0.312,-0.121,0.910
246,-0.137,-0.527,1.531
247,0.238,-0.211,1.562
248,-0.062,0.477,0.445
249,-0.312,0.191,0.492
250,-0.203,-0.344,1.418
251,0.266,-0.191,1.734
252,0.141,0.586,0.449
253,-0.133,0.301,0.297
254,-0.145,-0.406,1.559
255,0.016,-0.207,1.762
256,0.070,0.453,0.301
257,-0.066,0.289,0.230
258,-0.031,-0.410,1.688
259,0.223,-0.465,1.883
260,0.051,0.238,0.680
261,0.125,0.309,0.383
262,0.270,-0.258,1.508
263,0.203,-0.426,1.613
264,-0.137,0.059,0.766
265,0.004,0.277,0.457
266,0.367,-0.125,0.910
267,0.043,-0.484,1.492
268,-0.141,-0.121,1.367
269,0.094,0.223,0.488
270,0.363,0.000,0.629
271,-0.066,-0.363,1.320
272,-0.336,-0.238,1.477
273,0.082,0.309,0.500
274,0.336,0.160,0.371
275,-0.223,-0.184,1.426
276,-0.402,-0.109,1.633
277,0.113,0.152,0.949
278,0.309,0.031,0.676
279,-0.289,-0.152,1.441
280,-0.559,-0.023,1.594
281,0.098,0.160,0.898
282,0.449,-0.023,0.621
283,-0.078,-0.184,1.234
284,-0.484,0.062,1.176
285,0.152,0.020,0.824
286,0.391,0.023,0.391
287,-0.082,-0.117,1.098
288,-0.324,-0.105,1.422
289,0.133,-0.016,0.949
290,0.387,-0.078,0.703
291,0.113,0.035,1.102
292,-0.105,-0.008,1.484
293,0.121,-0.043,1.070
294,0.578,-0.098,0.816
295,0.418,-0.031,1.094
296,-0.129,-0.062,1.359
297,-0.125,-0.090,1.129
298,0.426,-0.238,0.867
299,0.113,-0.035,0.828
300,-0.328,0.055,1.062
301,-0.180,-0.102,1.082
302,0.098,-0.086,0.621
303,-0.020,0.008,0.805
304,-0.246,-0.027,1.395
305,-0.016,-0.055,1.324
306,0.168,-0.094,0.762
307,-0.090,0.070,0.859
308,-0.246,-0.055,1.652
309,-0.152,-0.047,1.414
310,-0.152,-0.047,1.414
311,0.047,0.031,0.496
312,0.074,-0.055,0.934
313,-0.152,-0.145,1.551
314,-0.207,0.043,1.258
315,0.094,0.184,0.328
316,0.297,-0.012,0.656
317,0.016,-0.105,1.281
318,-0.176,-0.203,1.281
319,0.316,0.055,0.688
320,0.473,-0.008,0.805
321,-0.094,-0.191,1.344
322,-0.137,-0.172,1.434
323,0.445,0.113,0.871
324,0.469,0.078,0.758
325,-0.121,-0.109,1.254
326,-0.250,-0.227,1.352
327,0.238,0.086,0.688
328,0.371,0.164,0.578
329,-0.086,-0.051,1.270
330,-0.242,-0.152,1.191
331,0.090,0.062,0.789
332,0.199,0.102,0.723
333,-0.113,-0.102,1.254
334,-0.152,-0.320,1.629
335,-0.086,0.012,0.910
336,-0.156,0.207,0.594
337,-0.238,-0.098,1.203
338,-0.109,-0.336,1.465
339,-0.121,-0.156,0.875
340,-0.027,0.266,0.723
341,-0.062,-0.008,1.004
342,0.012,-0.324,1.219
343,-0.074,-0.254,1.129
344,0.078,0.145,0.871
345,0.168,0.141,0.941
346,0.023,-0.188,1.242
347,0.008,-0.199,1.129
348,0.156,0.047,1.117
349,0.254,0.262,0.734
350,0.023,-0.047,1.020
351,0.074,-0.125,1.254
352,0.352,0.012,1.035
353,0.297,0.195,0.512
354,-0.031,-0.086,1.113
355,-0.133,-0.109,1.199
356,0.281,0.043,0.914
357,0.305,0.070,0.715
358,-0.148,-0.168,1.184
359,-0.281,-0.199,1.473
360,0.160,0.035,0.969
361,0.129,0.059,0.711
362,-0.297,-0.180,1.230
363,-0.223,-0.285,1.648
364,0.055,0.105,0.660
365,-0.039,0.023,0.703
366,-0.293,-0.137,1.270
367,-0.105,-0.199,1.207
368,0.004,0.016,0.629
369,-0.051,0.000,0.820
370,-0.090,-0.090,1.227
371,0.113,-0.082,0.977
372,0.125,-0.098,0.977
373,0.133,0.035,1.090
374,0.070,-0.023,1.273
375,0.059,0.027,0.996
376,0.137,0.000,1.000
377,0.188,-0.027,1.160
378,0.281,0.082,0.957
379,-0.113,0.020,0.957
380,0.008,0.000,1.066
381,0.336,-0.062,1.145
382,0.164,-0.125,1.129
383,-0.305,0.066,0.680
384,-0.070,-0.008,0.969
385,0.270,-0.035,0.902
386,0.141,-0.293,1.277
387,-0.219,-0.027,0.965
388,-0.109,-0.031,1.098
389,0.070,-0.008,1.035
390,0.129,-0.160,1.262
391,-0.258,-0.016,1.082
392,-0.219,0.078,0.789
393,0.031,0.066,0.938
394,-0.012,-0.168,1.379
395,-0.105,-0.102,1.117
396,-0.020,0.152,0.637
397,-0.020,0.074,0.820
398,-0.051,-0.164,1.238
399,0.090,-0.230,1.219
400,0.223,-0.078,1.219
401,0.047,0.129,0.777
402,-0.086,-0.035,0.957
403,0.148,-0.273,1.340
404,0.227,0.000,0.957
405,0.039,0.102,0.691
406,0.039,0.102,0.691
407,-0.039,-0.004,0.867
408,-0.004,-0.152,1.230
409,0.156,0.000,1.059
410,0.027,0.012,0.867
411,-0.059,-0.059,1.242
412,0.008,-0.047,1.098
413,0.215,0.000,1.059
414,0.246,0.031,1.039
415,0.012,-0.121,1.293
416,-0.004,-0.102,1.324
417,-0.031,0.195,0.656
418,-0.004,-0.133,1.168
419,-0.020,-0.102,1.090
420,-0.285,-0.113,1.059
421,-0.176,0.141,0.594
422,0.090,-0.098,0.934
423,0.078,-0.238,1.336
424,-0.262,-0.012,0.848
425,-0.172,0.160,0.699
426,0.258,-0.004,0.891
427,0.164,-0.332,1.520
428,-0.359,0.098,0.852
429,0.035,0.125,0.961
430,0.566,-0.039,1.141
431,0.129,-0.371,1.664
432,-0.402,-0.059,1.332
433,0.035,0.102,0.793
434,0.484,0.082,0.703
435,0.102,-0.184,1.316
436,-0.227,-0.066,1.070
437,-0.012,0.199,0.445
438,0.496,-0.020,0.898
439,0.082,-0.109,1.133
440,-0.309,-0.078,0.992
441,0.074,0.102,0.727
442,0.324,-0.031,1.047
443,-0.035,-0.105,1.172
444,-0.215,-0.129,1.293
445,0.168,-0.133,1.355
446,0.238,0.051,0.977
447,0.039,-0.105,1.172
448,-0.191,-0.141,1.230
449,-0.051,-0.012,0.863
450,0.082,0.008,0.914
451,-0.074,0.039,0.887
452,-0.227,0.031,0.664
453,-0.129,-0.133,1.043
454,0.070,-0.066,1.203
455,-0.156,0.230,0.715
456,-0.070,0.043,1.113
457,0.051,-0.059,1.211
458,-0.004,-0.055,1.219
459,0.047,-0.043,1.012
460,0.141,-0.141,1.312
461,-0.039,-0.023,1.141
462,-0.125,0.066,0.941
463,0.289,-0.086,1.176
464,0.379,-0.254,1.137
465,-0.090,-0.172,1.078
466,-0.090,0.082,0.770
467,0.273,0.020,0.801
468,0.402,-0.164,1.184
469,-0.012,0.012,1.086
470,-0.039,0.113,0.898
471,0.332,0.086,0.781
472,0.137,-0.156,1.309
473,-0.281,0.082,0.988
474,-0.020,-0.016,1.020
475,0.418,-0.125,1.254
476,-0.004,-0.023,1.148
477,-0.438,0.086,0.848
478,-0.184,0.039,0.918
479,0.223,-0.082,1.113
480,0.035,-0.051,1.129
481,-0.453,0.047,0.770
482,-0.254,-0.117,0.941
483,0.035,-0.133,1.207
484,0.156,-0.035,1.168
485,-0.203,0.035,0.684
486,-0.281,-0.188,1.082
487,0.070,-0.098,1.234
488,0.297,-0.066,1.102
489,0.047,-0.137,0.941
490,-0.207,-0.168,0.969
491,0.203,-0.117,1.297
492,0.496,0.062,0.812
493,0.125,-0.039,0.617
494,-0.238,-0.184,1.238
495,0.086,-0.078,1.324
496,0.484,0.168,0.695
497,0.223,-0.129,0.930
498,-0.148,-0.129,1.305
499,-0.051,0.020,1.203
500,0.422,0.094,1.062
501,0.059,0.066,0.750
502,-0.270,-0.102,1.211
503,-0.188,-0.074,1.215
504,0.168,0.070,0.871
505,-0.086,0.051,0.637
506,-0.160,-0.301,1.527
507,0.066,0.047,1.047
508,-0.090,0.109,0.781
509,-0.148,0.031,0.637
510,0.008,-0.262,1.309
511,-0.145,-0.152,1.250
512,-0.305,0.207,0.602
513,0.117,-0.004,1.023
514,0.371,-0.277,1.484
515,-0.020,-0.113,1.273
516,-0.188,0.164,0.754
517,0.230,-0.090,1.031
518,0.230,-0.160,1.195
519,-0.008,-0.070,0.961
520,0.129,-0.055,0.980
521,0.117,-0.031,0.836
522,0.117,-0.031,0.836
523,0.098,0.012,0.836
524,0.148,-0.043,0.973
525,0.133,-0.152,1.254
526,-0.098,-0.027,0.984
527,-0.035,-0.070,1.074
528,0.266,0.062,1.051
529,0.035,0.020,1.117
530,-0.125,0.090,1.027
531,0.090,-0.059,1.121
532,0.039,-0.016,1.105
533,-0.141,0.105,0.836
534,-0.102,-0.152,1.098
535,0.074,-0.141,1.086
536,-0.168,0.094,0.891
537,-0.074,0.020,1.020
538,0.062,-0.223,1.270
539,-0.039,-0.086,0.934
540,-0.254,0.016,0.871
541,0.070,-0.020,1.059
542,0.305,-0.258,1.301
543,-0.172,0.016,0.617
544,-0.090,-0.062,1.078
545,0.332,-0.113,1.121
546,0.297,-0.137,1.152
547,-0.145,0.070,0.734
548,-0.059,0.062,0.805
549,0.223,-0.117,1.367
550,0.238,-0.027,1.184
551,0.156,0.070,0.926
552,0.031,0.051,1.020
553,-0.102,-0.074,1.223
554,0.066,-0.137,1.309
555,0.211,0.031,1.121
556,-0.043,0.172,0.730
557,-0.168,-0.059,1.105
558,0.102,-0.133,1.246
559,0.172,-0.012,0.816
560,-0.094,0.078,0.660
561,-0.094,-0.016,0.809
562,0.125,-0.258,1.227
563,-0.078,-0.016,0.863
564,-0.285,0.086,0.707
565,-0.133,-0.145,1.293
566,0.180,-0.273,1.523
567,-0.125,-0.027,1.172
568,-0.227,0.129,0.777
569,0.055,-0.121,1.273
570,0.129,-0.266,1.500
571,-0.035,0.082,0.938
572,-0.039,0.102,0.734
573,0.324,-0.109,0.961
574,0.059,-0.211,1.168
575,-0.051,0.020,0.773
576,0.125,0.031,0.785
577,0.367,0.035,0.961
578,0.086,-0.047,1.000
579,-0.137,-0.090,1.125
580,0.207,-0.039,1.055
581,0.172,0.008,1.199
582,-0.016,0.020,1.098
583,-0.070,-0.047,1.223
584,0.098,-0.109,1.230
585,-0.035,0.070,0.949
586,-0.109,0.133,0.797
587,0.047,-0.184,1.328
588,0.047,-0.191,1.113
589,-0.129,0.121,0.590
590,-0.176,0.047,0.812
591,0.121,-0.141,1.266
592,0.059,-0.148,1.062
593,-0.246,-0.129,1.008
594,-0.156,0.055,0.770
595,0.191,-0.148,1.344
596,0.168,-0.199,1.293
597,-0.312,0.078,0.617
598,-0.055,-0.027,1.070
599,0.227,-0.203,1.379
600,-0.012,-0.059,1.125
601,-0.246,0.121,0.703
602,0.262,0.035,1.062
603,0.285,-0.004,0.961
604,-0.152,-0.059,0.863
605,-0.148,-0.062,1.125
606,0.258,-0.074,1.387
607,0.332,0.082,0.801
608,-0.031,0.008,0.852
609,-0.059,-0.152,1.453
610,0.227,-0.102,1.406
611,0.086,0.168,0.754
612,0.023,0.051,0.832
613,0.074,-0.113,1.312
614,0.094,-0.141,1.117
615,0.012,0.070,0.656
616,0.105,0.039,0.961
617,0.172,-0.059,1.273
618,0.172,-0.059,1.273
619,-0.199,0.012,0.781
620,-0.336,-0.066,0.668
621,0.070,-0.211,1.266
622,0.297,-0.117,1.426
623,-0.105,0.113,0.871
624,-0.359,0.008,0.707
625,-0.020,-0.285,1.453
626,0.242,-0.250,1.605
627,-0.168,0.074,0.684
628,-0.289,0.043,0.539
629,0.078,-0.219,1.047
630,0.340,-0.293,1.504
631,-0.105,0.012,0.992
632,-0.230,0.191,0.590
633,0.312,-0.086,1.078
634,0.484,-0.270,1.406
635,-0.117,0.152,0.852
636,-0.238,0.320,0.574
637,0.387,0.023,1.180
638,0.484,-0.387,1.797
639,-0.234,0.051,1.070
640,-0.402,0.402,0.457
641,0.387,0.039,0.969
642,0.379,-0.340,1.383
643,-0.324,-0.016,1.031
644,-0.594,0.359,0.473
645,0.309,-0.043,0.996
646,0.516,-0.453,1.492
647,-0.332,-0.191,1.020
648,-0.547,0.301,0.504
649,0.375,0.125,0.938
650,0.691,-0.449,1.598
651,-0.387,-0.246,1.223
652,-0.746,0.207,0.730
653,0.340,-0.012,0.883
654,0.793,-0.398,1.344
655,-0.316,-0.270,1.254
656,-0.895,0.305,0.699
657,0.254,0.055,0.922
658,1.004,-0.328,1.105
659,-0.109,-0.168,1.102
660,-0.883,0.348,0.641
661,0.277,0.129,0.801
662,1.062,-0.434,1.617
663,-0.094,-0.004,1.148
664,-0.906,0.383,0.676
665,0.152,0.062,1.008
666,1.000,-0.422,1.566
667,0.062,-0.066,1.258
668,-0.887,0.512,0.508
669,0.102,0.141,0.547
670,0.852,-0.637,1.809
671,0.090,-0.145,1.379
672,-0.867,0.473,0.141
673,-0.137,0.109,0.410
674,0.793,-0.680,1.805
675,0.234,-0.262,1.574
676,-0.754,0.496,0.156
677,-0.309,0.039,0.574
678,0.797,-0.664,1.906
679,0.305,-0.242,1.621
680,-0.867,0.566,-0.121
681,-0.496,0.125,0.496
682,0.770,-0.641,1.812
683,0.434,-0.352,1.570
684,-0.785,0.535,0.172
685,-0.512,0.387,0.203
686,0.664,-0.711,1.688
687,0.539,-0.551,1.723
688,-0.547,0.469,0.441
689,-0.406,0.621,-0.223
690,0.770,-0.539,1.645
691,0.672,-0.582,1.992
692,-0.406,0.441,0.719
693,-0.578,0.633,-0.289
694,0.484,-0.391,1.340
695,0.715,-0.762,1.992
696,-0.246,0.230,0.852
697,-0.734,0.715,-0.242
698,0.234,-0.152,0.961
699,0.902,-0.781,1.992
700,0.035,0.066,0.945
701,-0.957,0.668,-0.414
702,-0.125,0.008,0.613
703,0.863,-0.742,1.992
704,0.344,-0.055,1.379
705,-0.766,0.672,-0.297
706,-0.504,-0.012,0.707
707,0.621,-0.672,1.992
708,0.375,-0.277,1.668
709,-0.594,0.691,-0.109
710,-0.492,0.211,0.527
711,0.598,-0.695,1.855
712,0.508,-0.359,1.676
713,-0.414,0.359,0.309
714,-0.414,0.316,-0.012
715,0.414,-0.562,1.746
716,0.457,-0.320,1.688
717,-0.215,0.320,0.426
718,-0.340,0.129,0.500
719,0.156,-0.391,1.539
720,0.355,-0.359,1.848
721,0.039,0.332,0.609
722,-0.086,0.344,0.098
723,0.039,-0.426,1.430
724,0.078,-0.371,1.730
725,0.078,0.312,0.562
726,0.156,0.309,0.234
727,0.148,-0.289,1.523
728,-0.039,-0.223,1.734
729,-0.211,0.188,0.664
730,-0.027,0.227,0.465
731,0.316,-0.113,1.410
732,0.082,-0.125,1.633
733,-0.227,0.246,0.512
734,-0.270,0.027,0.656
735,0.066,-0.422,1.719
736,0.262,-0.188,1.449
737,-0.086,0.184,0.531
738,-0.195,0.117,0.438
739,-0.051,-0.270,1.305
740,0.199,-0.289,1.469
741,-0.004,0.066,0.629
742,-0.355,0.141,0.605
743,-0.117,-0.195,1.250
744,0.145,-0.344,1.438
745,-0.086,-0.059,1.074
746,-0.582,0.094,0.633
747,-0.371,-0.031,1.156
748,-0.055,-0.160,1.273
749,-0.137,-0.031,1.082
750,-0.422,0.039,0.738
751,-0.438,-0.031,0.980
752,-0.242,-0.098,1.270
753,-0.137,0.105,1.137
754,-0.305,0.223,0.504
755,-0.402,-0.098,0.926
756,-0.441,-0.223,1.426
757,-0.336,0.031,1.172
758,-0.332,0.246,0.477
759,-0.453,-0.020,1.113
760,-0.516,-0.137,1.352
761,-0.512,-0.227,1.449
762,-0.512,-0.227,1.449
763,-0.523,0.152,0.625
764,-0.578,0.086,0.832
765,-0.422,-0.098,1.320
766,-0.473,-0.191,1.121
767,-0.594,-0.203,0.766
768,-0.703,-0.156,1.074
769,-0.488,-0.035,1.141
770,-0.316,-0.176,0.906
771,-0.652,-0.324,1.031
772,-0.742,-0.125,1.148
773,-0.379,0.055,0.832
774,-0.395,-0.195,1.008
775,-0.789,-0.211,1.020
776,-0.887,-0.164,1.125
777,-0.383,0.016,1.098
