Sample,X,Y,Z
0,0.043,0.008,1.047
1,0.023,-0.039,1.031
2,0.016,-0.035,1.031
3,0.027,-0.047,1.043
4,0.027,-0.047,1.039
5,0.020,-0.043,1.027
6,0.016,-0.027,1.023
7,0.023,-0.031,1.039
8,0.023,-0.043,1.047
9,0.012,-0.035,1.039
10,0.020,-0.039,1.023
11,0.027,-0.027,1.035
12,0.020,-0.043,1.047
13,0.027,-0.047,1.035
14,0.016,-0.039,1.027
15,0.020,-0.039,1.031
16,0.031,-0.051,1.039
17,0.031,-0.047,1.039
18,0.008,-0.043,1.027
19,0.012,-0.035,1.031
20,0.020,-0.035,1.047
21,0.020,-0.035,1.035
22,0.012,-0.039,1.039
23,0.012,-0.039,1.023
24,0.031,-0.043,1.043
25,0.023,-0.012,1.055
26,0.023,-0.055,1.066
27,-0.051,-0.039,1.043
28,0.039,-0.055,1.129
29,0.051,-0.047,1.031
30,0.016,-0.043,1.000
31,0.016,-0.031,1.023
32,0.027,-0.043,1.039
33,0.023,-0.043,1.055
34,0.004,-0.035,1.035
35,0.023,-0.035,1.035
36,0.035,-0.031,1.027
37,0.027,-0.043,1.031
38,0.020,-0.035,1.035
39,0.020,-0.051,1.039
40,0.023,-0.035,1.047
41,0.016,-0.035,1.035
42,0.020,-0.039,1.035
43,0.012,-0.035,1.031
44,0.035,-0.039,1.039
45,0.023,-0.043,1.035
46,0.023,-0.043,1.035
47,0.020,-0.031,1.035
48,0.020,-0.035,1.047
49,0.008,-0.047,1.094
50,0.031,-0.039,1.066
51,0.062,-0.023,1.102
52,0.008,-0.043,1.035
53,0.051,-0.055,1.059
54,0.031,-0.043,1.047
55,0.016,-0.035,0.992
56,0.012,-0.031,1.047
57,0.035,-0.043,1.039
58,0.027,-0.039,1.039
59,0.020,-0.035,1.031
60,0.020,-0.035,1.043
61,0.031,-0.051,1.047
62,0.027,-0.043,1.039
63,0.016,-0.023,1.016
64,0.012,-0.023,1.039
65,0.023,-0.051,1.047
66,0.020,-0.039,1.035
67,0.012,-0.020,1.020
68,0.031,-0.023,1.039
69,0.043,-0.047,1.055
70,0.023,-0.055,1.023
71,0.008,-0.039,1.027
72,0.023,-0.039,1.043
73,0.027,-0.027,1.113
74,0.031,-0.051,1.043
75,-0.004,-0.035,1.004
76,0.043,-0.023,1.125
77,0.051,-0.039,1.000
78,0.004,-0.059,1.020
79,0.012,-0.031,1.023
80,0.031,-0.031,1.039
81,0.035,-0.051,1.039
82,0.023,-0.051,1.043
83,0.012,-0.031,1.023
84,0.023,-0.031,1.035
85,0.039,-0.039,1.043
86,0.016,-0.047,1.031
87,0.004,-0.043,1.031
88,0.027,-0.023,1.043
89,0.027,-0.039,1.051
90,0.027,-0.039,1.051
91,0.020,-0.047,1.047
92,0.008,-0.031,1.016
93,0.023,-0.035,1.039
94,0.039,-0.031,1.035
95,0.016,-0.051,1.043
96,0.008,-0.043,1.027
97,0.043,-0.020,0.980
98,0.059,-0.047,1.059
99,-0.027,0.008,1.082
100,0.039,0.262,1.305
101,0.059,0.578,1.168
102,-0.039,0.465,1.102
103,-0.090,0.496,1.336
104,-0.059,0.840,1.301
105,0.023,1.133,0.871
106,0.008,1.012,0.793
107,-0.004,0.715,1.207
108,-0.035,0.781,1.301
109,0.004,1.102,0.930
110,-0.043,0.918,0.676
111,-0.152,0.332,1.133
112,-0.211,0.387,1.238
113,-0.105,0.668,0.664
114,0.027,0.539,0.590
115,-0.012,0.094,0.934
116,-0.156,-0.102,1.250
117,-0.078,0.320,0.699
118,0.098,0.445,0.750
119,0.047,0.141,1.082
120,-0.082,-0.043,1.402
121,0.039,0.367,1.219
122,0.191,0.648,0.871
123,0.246,0.352,1.418
124,0.117,0.273,1.672
125,0.074,0.613,1.234
126,0.199,0.914,0.801
127,0.219,0.570,1.043
128,-0.039,0.328,1.273
129,0.062,0.719,0.922
130,0.102,1.020,0.363
131,0.188,0.664,0.586
132,-0.102,0.254,1.008
133,-0.098,0.445,1.117
134,0.008,0.949,0.387
135,0.059,0.633,0.766
136,-0.121,0.242,0.992
137,-0.109,0.324,1.512
138,-0.117,0.852,0.949
139,0.039,0.594,1.117
140,-0.051,0.082,1.414
141,-0.199,0.137,1.660
142,-0.203,0.730,1.188
143,-0.055,0.602,0.730
144,-0.156,-0.035,1.559
145,-0.023,0.109,1.469
146,-0.129,0.531,0.625
147,-0.070,0.355,0.367
148,-0.008,0.098,1.094
149,0.031,0.211,0.980
150,0.141,0.422,0.555
151,0.188,0.312,0.691
152,0.289,0.352,1.133
153,0.078,0.668,0.922
154,0.160,0.703,0.945
155,0.215,0.570,1.215
156,0.113,0.633,1.582
157,0.219,0.926,1.293
158,-0.020,0.953,0.988
159,0.039,0.781,1.141
160,-0.004,0.484,1.668
161,0.164,0.684,1.234
162,-0.152,0.766,0.363
163,-0.320,0.348,0.871
164,-0.121,0.172,1.324
165,0.027,0.371,0.852
166,-0.168,0.473,-0.176
167,-0.305,0.039,0.930
168,0.148,-0.105,1.375
169,0.250,0.168,1.238
170,-0.301,0.688,0.238
171,-0.340,0.336,0.922
172,0.223,-0.027,1.879
173,0.035,0.457,1.496
174,-0.172,1.035,0.492
175,-0.090,0.527,1.414
176,0.234,0.062,1.867
177,0.121,0.504,1.578
178,-0.344,1.086,0.656
179,0.191,0.840,1.004
180,0.262,0.199,1.328
181,0.164,0.199,0.855
182,-0.277,0.719,-0.297
183,0.016,0.512,0.273
184,0.484,-0.027,0.730
185,0.156,-0.344,0.688
186,0.156,-0.344,0.688
187,-0.160,0.051,0.188
188,0.043,0.152,0.758
189,0.191,-0.312,1.375
190,0.102,-0.676,1.621
191,-0.059,-0.340,1.016
192,0.000,-0.129,1.469
193,0.250,-0.219,1.711
194,0.367,-0.609,1.793
195,-0.383,-0.520,0.980
196,-0.273,-0.395,1.023
197,-0.020,-0.273,1.328
198,-0.105,-0.348,1.270
199,-0.043,-0.297,0.520
200,-0.312,-0.340,0.648
201,-0.129,-0.113,1.027
202,0.246,0.164,0.977
203,0.121,0.164,0.254
204,-0.180,0.004,0.473
