Sample,X,Y,Z
0,0.004,0.055,1.035
1,0.008,-0.043,1.043
2,0.027,-0.035,1.031
3,0.027,-0.031,1.020
4,0.023,-0.043,1.039
5,0.016,-0.047,1.055
6,0.027,-0.035,1.047
7,0.023,-0.039,1.043
8,0.023,-0.039,1.035
9,0.012,-0.043,1.035
10,0.027,-0.039,1.047
11,0.039,-0.039,1.035
12,0.012,-0.047,1.039
13,0.012,-0.047,1.039
14,0.031,-0.039,1.051
15,0.027,-0.031,1.051
16,0.012,-0.055,1.035
17,0.016,-0.043,1.016
18,0.031,-0.027,1.043
19,0.035,-0.035,1.051
20,0.016,-0.043,1.035
21,0.012,-0.055,1.023
22,0.035,-0.043,1.031
23,0.035,-0.035,1.062
24,-0.016,-0.043,1.070
25,0.000,-0.051,0.953
26,0.035,-0.043,1.074
27,0.051,-0.023,1.059
28,0.000,-0.055,1.039
29,0.004,-0.051,1.039
30,0.047,-0.047,1.039
31,0.043,-0.043,1.066
32,0.027,-0.043,1.051
33,0.008,-0.043,1.027
34,0.020,-0.039,1.027
35,0.031,-0.031,1.043
36,0.027,-0.043,1.043
37,0.020,-0.051,1.047
38,0.027,-0.047,1.031
39,0.027,-0.035,1.039
40,0.020,-0.047,1.051
41,0.020,-0.051,1.039
42,0.023,-0.043,1.023
43,0.039,-0.031,1.055
44,0.027,-0.047,1.039
45,0.016,-0.059,1.043
46,0.031,-0.035,1.035
47,0.035,-0.035,1.059
48,0.047,-0.062,1.039
49,0.051,-0.039,1.016
50,0.059,-0.051,1.066
51,-0.023,-0.035,1.000
52,0.016,-0.051,1.043
53,0.027,-0.047,1.098
54,0.047,-0.043,1.031
55,0.027,-0.023,1.035
56,0.016,-0.039,1.035
57,0.023,-0.066,1.051
58,0.027,-0.043,1.027
59,0.031,-0.039,1.055
60,0.027,-0.047,1.039
61,0.023,-0.047,1.027
62,0.020,-0.043,1.039
63,0.023,-0.039,1.035
64,0.020,-0.043,1.047
65,0.023,-0.047,1.031
66,0.031,-0.035,1.027
67,0.016,-0.039,1.039
68,0.023,-0.047,1.043
69,0.027,-0.055,1.043
70,0.027,-0.039,1.027
71,0.020,-0.031,1.051
72,-0.004,-0.051,1.102
