Sample,X,Y,Z
0,0.020,0.043,1.020
1,0.027,-0.031,1.047
2,0.031,-0.055,1.051
3,0.023,-0.055,1.031
4,0.023,-0.039,1.027
5,0.020,-0.027,1.043
6,0.020,-0.047,1.047
7,0.023,-0.055,1.031
8,0.027,-0.023,1.031
9,0.027,-0.023,1.027
10,0.020,-0.043,1.043
11,0.023,-0.051,1.035
12,0.020,-0.031,1.031
13,0.031,-0.023,1.035
14,0.023,-0.043,1.047
15,0.020,-0.047,1.039
16,0.020,-0.035,1.031
17,0.023,-0.031,1.031
18,0.027,-0.039,1.035
19,0.016,-0.047,1.035
20,0.016,-0.039,1.039
21,0.027,-0.031,1.035
22,0.027,-0.031,1.035
23,0.031,-0.039,1.031
24,0.027,-0.043,1.039
25,0.004,-0.047,1.078
26,0.016,-0.027,1.059
27,0.035,-0.047,1.082
28,-0.008,-0.035,1.008
29,0.027,-0.043,1.016
30,0.047,-0.031,1.090
31,0.035,-0.039,1.020
32,0.016,-0.039,1.035
33,0.023,-0.035,1.035
34,0.027,-0.039,1.039
35,0.020,-0.047,1.043
36,0.016,-0.039,1.047
37,0.016,-0.039,1.039
38,0.027,-0.039,1.039
39,0.031,-0.035,1.027
40,0.023,-0.039,1.031
41,0.008,-0.035,1.031
42,0.027,-0.047,1.051
43,0.023,-0.035,1.027
44,0.020,-0.039,1.031
45,0.016,-0.027,1.031
46,0.016,-0.055,1.043
47,0.023,-0.047,1.043
48,0.031,-0.020,1.047
49,0.027,-0.020,1.066
50,-0.016,-0.059,1.031
51,0.020,-0.043,1.047
52,0.031,-0.039,1.027
53,0.020,-0.047,1.023
54,0.031,-0.039,1.047
55,0.023,-0.047,1.035
56,0.008,-0.035,1.035
57,0.020,-0.039,1.027
58,0.031,-0.051,1.055
59,0.020,-0.035,1.039
60,0.016,-0.023,1.027
61,0.012,-0.035,1.027
62,0.035,-0.051,1.055
63,0.035,-0.043,1.043
64,0.020,-0.039,1.031
65,0.023,-0.043,1.039
66,0.027,-0.039,1.051
67,0.020,-0.047,1.039
68,0.012,-0.039,1.020
69,0.016,-0.039,1.035
70,0.023,-0.043,1.047
71,0.020,-0.047,1.043
72,0.023,-0.035,0.996
73,0.043,-0.027,1.059
74,0.051,-0.023,1.070
75,0.008,-0.055,0.988
76,0.035,-0.043,1.031
77,0.035,-0.027,1.121
78,0.031,-0.031,1.027
79,0.016,-0.039,1.035
80,0.008,-0.043,1.031
81,0.027,-0.027,1.035
82,0.027,-0.027,1.031
83,0.020,-0.039,1.031
84,0.012,-0.047,1.035
85,0.031,-0.043,1.043
86,0.031,-0.031,1.047
