Sample,X,Y,Z
0,0.035,0.230,1.055
1,0.004,-0.043,1.035
2,0.031,-0.039,1.035
3,0.031,-0.043,1.047
4,0.020,-0.031,1.023
5,0.008,-0.047,1.039
6,0.023,-0.039,1.035
7,0.039,-0.023,1.039
8,0.020,-0.023,1.031
9,0.012,-0.043,1.035
10,0.023,-0.039,1.039
11,0.039,-0.043,1.043
12,0.023,-0.027,1.031
13,0.012,-0.035,1.027
14,0.027,-0.047,1.043
15,0.031,-0.035,1.039
16,0.020,-0.035,1.055
17,0.012,-0.027,1.031
18,0.012,-0.039,1.035
19,0.020,-0.043,1.039
20,0.031,-0.035,1.043
21,0.027,-0.035,1.035
22,0.012,-0.039,1.035
23,0.023,-0.043,1.031
24,0.016,-0.039,1.098
25,0.004,-0.031,1.105
26,0.031,-0.027,1.059
27,0.035,-0.047,1.039
28,-0.016,-0.035,0.961
29,0.043,-0.027,1.129
30,0.027,-0.047,1.043
31,0.035,-0.051,1.035
32,0.023,-0.039,1.043
33,0.020,-0.031,1.043
34,0.016,-0.039,1.027
35,0.020,-0.043,1.023
36,0.016,-0.035,1.035
37,0.020,-0.031,1.047
38,0.012,-0.031,1.031
39,0.016,-0.035,1.031
40,0.020,-0.035,1.043
41,0.016,-0.039,1.043
42,0.012,-0.039,1.035
43,0.023,-0.039,1.031
44,0.023,-0.031,1.047
45,0.008,-0.039,1.051
46,0.012,-0.043,1.039
47,0.027,-0.043,1.027
48,0.004,-0.039,1.020
49,0.020,-0.020,1.094
50,0.023,-0.023,1.082
51,0.004,-0.051,0.977
52,0.035,-0.043,1.062
53,0.031,-0.027,1.035
54,0.008,-0.039,1.008
55,0.023,-0.039,1.031
56,0.027,-0.027,1.031
57,0.020,-0.031,1.035
58,0.016,-0.039,1.039
59,0.016,-0.047,1.031
60,0.020,-0.027,1.039
61,0.023,-0.027,1.039
62,0.020,-0.039,1.047
63,0.020,-0.051,1.039
64,0.027,-0.035,1.035
65,0.020,-0.020,1.039
66,0.020,-0.020,1.039
67,0.016,-0.035,1.031
68,0.012,-0.039,1.027
69,0.023,-0.039,1.035
70,0.027,-0.023,1.027
71,0.012,-0.031,1.031
72,0.016,-0.043,1.031
73,0.016,-0.043,1.078
74,0.031,-0.008,1.066
75,0.000,-0.039,1.070
76,0.023,-0.047,1.020
77,0.047,-0.027,1.098
78,0.035,-0.051,0.953
79,0.016,-0.027,1.039
80,0.012,-0.035,1.035
81,0.016,-0.043,1.039
82,0.023,-0.035,1.031
83,0.023,-0.035,1.035
84,0.012,-0.039,1.051
85,0.016,-0.039,1.039
86,0.023,-0.039,1.035
87,0.016,-0.031,1.035
88,0.012,-0.035,1.043
89,0.012,-0.039,1.039
90,0.012,-0.039,1.039
91,0.035,-0.031,1.023
92,0.027,-0.039,1.035
93,0.035,-0.051,1.055
94,0.188,-0.156,1.133
95,0.441,-0.223,1.145
96,0.539,-0.199,0.988
97,0.602,-0.176,1.191
98,0.855,-0.215,1.375
99,0.930,-0.324,1.246
100,0.879,-0.160,0.969
101,0.848,0.027,1.125
102,1.117,-0.008,1.070
103,1.160,-0.227,1.227
104,0.680,-0.031,0.867
105,0.570,0.355,0.691
106,1.016,0.340,0.793
107,0.949,0.031,0.875
108,0.375,0.160,0.711
109,0.383,0.555,0.559
110,0.793,0.430,0.891
111,0.574,0.117,1.102
112,0.207,0.082,1.137
113,0.520,0.422,0.879
114,0.824,0.305,1.070
115,0.441,-0.082,1.484
116,0.035,-0.164,1.422
117,0.430,0.090,1.117
118,0.430,0.090,1.117
119,0.734,0.035,1.062
120,0.379,-0.348,1.418
121,-0.062,-0.434,1.344
122,0.324,-0.199,1.059
