Sample,X,Y,Z
0,0.023,0.203,1.039
1,0.027,-0.035,1.051
2,0.016,-0.047,1.027
3,0.016,-0.039,1.035
4,0.020,-0.031,1.035
5,0.027,-0.047,1.051
6,0.020,-0.039,1.031
7,0.020,-0.035,1.031
8,0.016,-0.035,1.031
9,0.023,-0.043,1.043
10,0.016,-0.047,1.039
11,0.008,-0.035,1.035
12,0.027,-0.031,1.031
13,0.027,-0.031,1.043
14,0.020,-0.039,1.043
15,0.020,-0.039,1.031
16,0.027,-0.039,1.031
17,0.020,-0.039,1.039
18,0.020,-0.035,1.035
19,0.023,-0.043,1.031
20,0.020,-0.047,1.043
21,0.020,-0.035,1.051
22,0.023,-0.027,1.027
23,0.023,-0.039,1.023
24,0.012,-0.059,1.027
25,0.035,-0.008,1.039
26,0.004,-0.047,1.051
27,0.020,-0.047,0.996
28,0.066,-0.035,1.066
29,0.055,-0.031,1.012
30,-0.008,-0.047,1.047
31,0.023,-0.043,1.035
32,0.027,-0.047,1.035
33,0.016,-0.023,1.031
34,0.020,-0.031,1.043
35,0.023,-0.043,1.031
36,0.020,-0.035,1.031
37,0.016,-0.035,1.027
38,0.020,-0.035,1.043
39,0.023,-0.043,1.035
40,0.023,-0.043,1.039
41,0.012,-0.031,1.027
42,0.023,-0.027,1.043
43,0.023,-0.047,1.043
44,0.020,-0.039,1.031
45,0.020,-0.023,1.023
46,0.020,-0.020,1.043
47,0.023,-0.043,1.039
48,0.023,-0.055,1.023
49,0.055,-0.016,1.125
50,0.000,-0.047,1.000
51,-0.020,-0.031,1.031
52,0.035,-0.047,1.086
53,0.055,-0.047,0.988
54,0.023,-0.016,1.020
55,0.004,-0.035,1.051
56,0.012,-0.051,1.031
57,0.020,-0.043,1.027
58,0.027,-0.020,1.047
59,0.012,-0.027,1.039
60,0.012,-0.047,1.039
61,0.023,-0.055,1.039
62,0.027,-0.039,1.047
63,0.016,-0.023,1.039
64,0.020,-0.039,1.027
65,0.027,-0.051,1.035
66,0.023,-0.031,1.039
67,0.016,-0.027,1.039
68,0.008,-0.027,1.031
69,0.031,-0.043,1.035
70,0.035,-0.039,1.035
71,0.031,-0.031,1.031
72,0.055,-0.023,1.012
73,0.031,-0.047,0.984
74,-0.008,-0.043,1.039
75,0.039,-0.031,1.121
76,0.043,-0.020,1.023
77,0.008,-0.051,0.973
78,0.016,-0.043,1.047
79,0.027,-0.031,1.020
80,0.020,-0.027,1.027
81,0.020,-0.031,1.027
82,0.020,-0.047,1.047
83,0.020,-0.035,1.043
84,0.023,-0.031,1.031
85,0.027,-0.039,1.035
86,0.027,-0.035,1.039
87,0.016,-0.035,1.035
88,0.016,-0.035,1.035
89,0.023,-0.027,1.035
90,0.023,-0.035,1.039
91,0.020,-0.039,1.039
92,0.023,-0.039,1.043
93,0.016,-0.031,1.035
94,0.016,-0.039,1.039
95,0.020,-0.031,1.039
96,0.070,-0.062,1.129
97,0.191,-0.082,1.164
98,0.188,-0.148,1.094
99,0.031,-0.090,0.965
100,0.262,-0.051,1.047
101,0.414,-0.125,1.105
102,0.246,-0.172,1.156
103,0.250,-0.121,1.176
104,0.551,-0.070,1.012
105,0.562,-0.199,0.988
106,0.258,-0.191,1.191
107,0.344,0.031,1.199
108,0.637,0.133,0.836
109,0.629,-0.121,1.043
110,0.438,-0.145,1.234
111,0.438,0.105,1.148
112,0.508,0.312,0.664
113,0.504,0.055,0.961
114,0.586,-0.074,1.230
115,0.668,0.191,0.969
116,0.504,0.395,0.613
117,0.516,0.145,0.891
118,0.805,-0.074,1.332
119,0.730,0.133,1.051
120,0.457,0.289,0.816
121,0.504,0.094,1.074
122,0.879,-0.219,1.520
123,0.820,-0.055,1.086
124,0.449,0.176,0.730
125,0.309,-0.016,1.012
126,0.594,-0.293,1.348
127,0.812,-0.281,1.172
128,0.414,-0.004,0.605
129,0.176,-0.066,0.793
130,0.480,-0.391,1.375
131,0.707,-0.352,1.285
132,0.457,0.059,0.645
133,0.316,0.070,0.641
134,0.566,-0.281,1.297
135,0.719,-0.305,1.438
136,0.645,0.062,0.973
137,0.387,0.223,0.707
138,0.426,-0.141,1.473
139,0.680,-0.117,1.340
140,0.688,0.141,0.801
141,0.438,0.340,0.699
142,0.391,0.227,1.055
143,0.629,-0.027,1.320
144,0.742,0.055,1.020
145,0.500,0.281,0.930
146,0.371,0.320,0.859
147,0.551,0.031,1.172
148,0.766,-0.137,1.109
149,0.742,0.062,0.988
150,0.512,0.344,0.746
151,0.504,0.035,0.895
152,0.695,-0.324,1.137
153,0.695,-0.266,1.184
154,0.414,0.156,0.742
155,0.461,0.047,0.691
156,0.652,-0.449,1.359
157,0.551,-0.457,1.406
158,0.438,0.070,0.895
159,0.477,0.086,0.691
