Sample,X,Y,Z
0,-0.004,0.215,1.059
1,0.035,-0.031,1.031
2,0.012,-0.023,1.035
3,0.012,-0.035,1.051
4,0.031,-0.043,1.035
5,0.023,-0.039,1.039
6,0.004,-0.027,1.043
7,0.016,-0.043,1.035
8,0.023,-0.055,1.047
9,0.027,-0.035,1.031
10,0.004,-0.031,1.043
11,0.027,-0.035,1.031
12,0.035,-0.051,1.035
13,0.023,-0.043,1.043
14,0.016,-0.031,1.023
15,0.020,-0.039,1.039
16,0.027,-0.035,1.039
17,0.020,-0.043,1.043
18,0.016,-0.035,1.031
19,0.035,-0.047,1.031
20,0.031,-0.027,1.043
21,0.020,-0.035,1.035
22,0.012,-0.043,1.047
23,0.023,-0.039,1.031
24,0.062,-0.035,1.016
25,0.047,-0.016,1.113
26,-0.027,-0.039,1.020
27,0.039,-0.051,1.082
28,0.047,-0.035,1.074
29,0.012,-0.035,0.992
30,0.000,-0.035,1.031
31,0.020,-0.039,1.027
32,0.027,-0.051,1.043
33,0.031,-0.039,1.043
34,0.023,-0.027,1.020
35,0.020,-0.039,1.043
36,0.016,-0.039,1.035
37,0.016,-0.027,1.051
38,0.027,-0.027,1.027
39,0.020,-0.043,1.043
40,0.027,-0.035,1.031
41,0.023,-0.039,1.039
42,0.016,-0.031,1.035
43,0.020,-0.039,1.031
44,0.027,-0.031,1.031
45,0.031,-0.039,1.039
46,0.016,-0.035,1.039
47,0.012,-0.035,1.043
48,0.047,-0.031,1.027
49,0.039,-0.035,1.137
50,-0.023,-0.047,1.035
51,0.031,-0.031,1.055
52,0.035,-0.043,1.125
53,0.062,-0.047,1.039
54,0.035,-0.047,1.023
55,0.016,-0.043,1.031
56,0.023,-0.039,1.027
57,0.027,-0.031,1.035
58,0.020,-0.035,1.035
59,0.012,-0.043,1.031
60,0.023,-0.039,1.035
61,0.016,-0.031,1.035
62,0.020,-0.039,1.047
63,0.012,-0.039,1.051
64,0.016,-0.027,1.031
65,0.027,-0.035,1.039
66,0.016,-0.035,1.023
67,0.016,-0.047,1.039
68,0.027,-0.035,1.031
69,0.023,-0.031,1.027
70,0.020,-0.035,1.035
71,0.012,-0.039,1.035
72,0.051,-0.023,0.996
73,0.020,-0.031,1.078
74,-0.043,-0.051,1.027
75,0.031,-0.035,1.070
76,0.047,-0.039,0.988
77,0.020,-0.059,0.984
78,0.023,-0.043,1.043
79,0.008,-0.039,1.020
80,0.031,-0.035,1.059
81,0.023,-0.027,1.031
82,0.008,-0.035,1.039
83,0.023,-0.047,1.031
84,0.031,-0.043,1.055
85,0.023,-0.027,1.035
86,0.012,-0.035,1.020
87,0.016,-0.047,1.051
88,0.039,-0.039,1.039
89,0.031,-0.027,1.039
90,0.031,-0.027,1.039
91,0.008,-0.027,1.023
92,0.012,-0.039,1.039
93,0.039,-0.035,1.031
94,0.035,-0.035,1.051
95,0.000,-0.023,1.035
96,0.020,-0.059,1.043
97,0.047,-0.043,1.051
98,0.035,-0.027,1.133
99,-0.035,-0.035,0.988
100,0.082,-0.043,1.016
101,0.215,-0.039,1.078
102,0.141,-0.074,0.992
103,0.086,-0.066,1.176
104,0.426,-0.051,1.184
105,0.656,-0.164,1.000
106,0.516,-0.301,1.273
107,0.438,-0.090,1.234
108,0.703,0.043,1.016
109,0.918,-0.117,0.961
110,0.758,-0.270,1.219
111,0.625,-0.125,1.262
112,0.637,0.156,0.699
113,0.621,0.039,0.766
114,0.629,-0.109,1.012
115,0.711,0.000,1.027
116,0.547,0.281,0.594
117,0.434,0.254,0.617
118,0.652,0.027,1.074
119,0.781,0.039,1.152
120,0.484,0.281,0.930
121,0.281,0.340,0.898
122,0.500,-0.004,1.305
123,0.879,-0.105,1.582
124,0.539,0.078,1.062
125,0.129,0.184,0.938
126,0.277,-0.070,1.309
127,0.680,-0.316,1.562
128,0.488,-0.066,0.949
129,0.164,0.160,0.566
130,0.246,-0.156,0.984
131,0.605,-0.457,1.363
132,0.559,-0.172,0.891
133,0.344,0.035,0.391
134,0.406,-0.191,0.773
135,0.727,-0.555,1.520
136,0.871,-0.191,1.133
137,0.656,0.168,0.578
138,0.516,0.031,1.020
139,0.770,-0.285,1.547
140,1.012,-0.141,1.266
141,0.758,0.305,0.617
142,0.758,0.305,0.617
143,0.566,0.277,0.941
144,0.633,0.012,1.242
145,0.758,-0.039,1.242
146,0.625,0.293,0.902
147,0.559,0.469,0.797
148,0.410,0.172,0.910
149,0.430,-0.027,1.047
150,0.527,0.164,1.070
151,0.516,0.418,0.820
152,0.301,0.242,0.855
153,0.293,-0.191,1.172
154,0.457,-0.145,1.102
155,0.500,0.039,0.984
156,0.422,0.133,0.906
157,0.320,-0.250,1.207
158,0.457,-0.527,1.539
159,0.562,-0.277,1.312
160,0.609,-0.051,0.906
161,0.410,-0.223,0.887
162,0.270,-0.363,1.238
163,0.691,-0.180,1.285
164,0.801,-0.027,0.637
165,0.441,-0.180,0.828
166,0.258,-0.254,1.363
167,0.793,0.098,0.902
168,0.973,0.105,0.531
169,0.516,-0.020,0.980
170,0.391,0.086,1.156
171,0.914,0.168,0.980
172,0.965,0.117,0.887
173,0.332,0.078,1.141
174,0.363,0.199,1.289
175,0.840,0.441,0.906
176,0.695,0.199,0.844
177,0.223,0.016,1.176
178,0.406,0.102,1.398
179,0.684,0.262,0.953
180,0.383,0.070,0.551
181,0.145,-0.324,1.461
182,0.340,-0.109,1.324
183,0.398,0.152,0.652
184,0.223,-0.059,0.512
185,0.145,-0.516,1.379
186,0.223,-0.305,1.570
187,0.227,0.078,0.645
188,0.191,-0.215,0.785
189,0.082,-0.379,1.238
190,0.121,-0.219,1.309
191,0.191,0.008,0.738
192,0.234,-0.215,1.082
193,0.062,-0.223,1.379
194,0.105,-0.059,1.074
195,0.078,0.062,0.766
196,0.250,-0.188,1.449
197,0.211,-0.035,1.473
198,-0.055,0.387,0.531
199,0.059,0.293,0.574
200,0.160,-0.051,1.398
201,0.043,-0.047,1.258
202,-0.133,0.281,0.547
203,0.117,0.285,0.695
204,0.238,0.008,1.156
205,0.125,-0.086,1.195
206,-0.129,0.070,0.863
207,-0.027,0.113,1.043
208,0.188,0.055,1.109
209,0.152,-0.164,1.387
210,-0.180,-0.098,0.965
211,-0.137,-0.082,1.148
212,0.129,-0.102,1.004
213,0.168,-0.328,1.160
214,-0.199,-0.352,1.277
215,-0.254,-0.129,0.871
216,-0.105,-0.070,0.621
217,-0.016,-0.301,1.070
218,-0.051,-0.352,1.102
219,-0.145,-0.109,0.988
220,0.105,0.047,0.918
221,0.168,-0.113,1.023
222,0.055,-0.086,1.230
223,-0.148,0.164,0.992
224,0.020,0.152,0.730
225,0.391,-0.035,1.238
226,0.359,-0.023,1.418
227,-0.066,0.238,0.961
228,-0.188,0.270,0.719
229,0.250,0.023,1.156
230,0.336,-0.043,1.297
231,-0.148,0.281,0.625
232,-0.195,0.184,0.664
233,0.027,-0.121,1.234
234,0.316,-0.168,1.477
235,0.008,0.137,0.820
236,-0.172,-0.082,0.758
237,-0.070,-0.398,1.484
238,0.184,-0.184,1.461
239,0.020,0.133,0.523
240,-0.184,-0.180,0.633
241,0.113,-0.551,1.703
242,0.090,-0.281,1.281
243,-0.102,0.207,0.465
244,-0.023,0.000,0.641
245,0.160,-0.598,1.574
246,-0.137,-0.125,1.215
247,-0.086,0.395,0.594
248,0.035,0.152,0.629
249,0.102,-0.434,1.578
250,-0.074,-0.199,1.695
251,-0.035,0.582,0.797
252,0.109,0.414,0.438
253,-0.102,-0.219,1.281
254,-0.184,-0.234,1.668
255,-0.070,0.426,0.664
256,0.066,0.336,0.355
257,0.078,-0.184,1.270
258,0.066,-0.367,1.676
259,-0.105,0.180,0.773
260,0.133,0.332,0.441
261,0.191,-0.062,1.043
262,-0.047,-0.320,1.242
263,-0.074,-0.203,1.262
264,0.258,0.129,0.879
265,0.484,-0.012,0.887
266,0.027,-0.359,1.191
267,-0.230,-0.523,1.566
268,0.262,0.020,0.973
269,0.402,0.117,0.512
270,-0.172,-0.188,0.816
271,-0.254,-0.391,1.504
272,0.098,0.020,0.969
273,0.203,0.148,0.492
274,-0.316,0.141,0.652
275,-0.254,-0.301,1.648
276,0.062,0.039,1.191
277,0.086,0.242,0.469
278,-0.199,0.035,1.035
279,-0.211,-0.164,1.773
280,0.039,0.027,1.441
281,0.180,0.203,0.586
282,-0.051,0.062,0.902
283,-0.133,-0.141,1.531
284,0.156,-0.055,1.148
285,0.160,0.145,0.363
286,-0.152,0.156,0.719
287,-0.238,-0.098,1.312
288,0.133,-0.242,1.227
289,0.293,-0.043,0.594
290,0.094,0.105,0.871
291,0.059,-0.094,1.383
292,0.297,-0.242,1.406
293,0.227,-0.105,0.672
294,0.230,-0.031,0.887
295,0.145,-0.102,1.359
296,0.168,-0.285,1.320
297,0.000,-0.090,0.711
298,-0.117,0.055,0.586
299,-0.086,-0.020,1.215
300,-0.016,-0.273,1.488
301,0.191,-0.180,0.891
302,-0.160,0.309,0.422
303,-0.270,0.160,1.348
304,-0.078,-0.082,1.402
305,0.184,-0.211,1.035
306,0.031,0.047,0.848
307,-0.320,0.176,1.160
308,-0.203,0.059,1.387
309,0.207,-0.070,0.969
310,-0.047,-0.027,0.719
311,-0.293,0.035,1.098
312,-0.016,-0.027,1.215
313,0.422,-0.082,0.992
314,0.016,0.098,0.406
315,-0.227,0.004,0.895
316,0.215,-0.238,1.512
317,0.516,-0.227,1.109
318,0.164,0.082,0.621
319,-0.145,0.004,0.992
320,0.184,-0.355,1.637
321,0.367,-0.086,1.070
322,0.215,0.172,0.719
323,0.016,0.066,0.973
324,-0.016,-0.293,1.484
325,0.004,-0.031,0.738
326,0.020,0.156,0.527
327,0.070,-0.012,1.246
328,-0.145,-0.098,1.121
329,0.055,-0.020,0.934
330,0.156,0.027,0.945
331,-0.172,-0.031,1.191
332,-0.387,-0.008,1.160
333,0.059,0.031,1.031
334,0.273,-0.035,1.059
335,-0.281,-0.059,1.105
336,-0.508,-0.082,1.277
337,0.094,-0.062,1.051
338,0.242,-0.012,0.863
339,-0.059,-0.102,1.039
340,-0.168,-0.152,0.980
341,-0.078,-0.148,0.832
342,0.191,0.039,0.996
343,0.188,0.051,0.988
344,0.188,-0.164,1.145
345,-0.016,-0.156,1.051
346,0.055,-0.043,1.184
347,0.258,0.137,0.930
348,0.117,-0.031,0.934
349,0.047,-0.102,1.191
350,0.188,0.039,1.117
351,0.129,0.199,0.688
352,-0.133,-0.016,0.922
353,0.105,-0.172,1.246
354,0.383,-0.129,1.297
355,0.008,0.191,0.398
356,-0.246,0.000,1.027
357,0.125,-0.266,1.496
358,0.301,-0.047,1.172
359,-0.160,0.055,0.684
360,-0.180,-0.035,1.020
361,-0.113,-0.258,1.531
362,-0.094,-0.035,0.922
363,-0.156,0.016,0.875
364,-0.117,-0.055,1.086
365,-0.008,-0.164,1.215
366,-0.051,0.004,0.695
367,-0.230,0.109,0.574
368,0.016,-0.102,1.203
369,0.246,-0.145,1.277
370,-0.023,0.020,0.848
371,-0.090,0.102,0.777
372,0.191,-0.047,1.355
373,0.332,-0.117,1.312
374,-0.035,-0.016,0.992
375,-0.031,-0.008,1.121
376,0.324,0.004,1.137
377,0.262,-0.023,1.098
378,-0.133,0.020,0.812
379,-0.121,-0.047,1.031
380,0.258,-0.023,1.008
381,0.191,-0.172,1.180
382,-0.137,0.074,0.711
383,-0.234,-0.012,0.742
384,0.102,-0.180,1.207
385,0.199,-0.129,1.223
386,-0.117,-0.023,0.977
387,-0.090,0.074,0.770
388,0.004,-0.059,1.250
389,-0.203,0.016,1.117
390,-0.039,-0.062,1.086
391,0.012,-0.055,1.004
392,0.117,0.020,1.141
393,-0.137,-0.055,1.227
394,-0.180,0.070,0.773
395,0.059,-0.043,0.887
396,0.254,-0.223,1.273
397,-0.023,-0.113,1.078
398,-0.102,0.008,1.000
399,0.047,0.004,0.918
400,0.273,-0.121,1.184
401,0.109,-0.109,1.094
402,-0.098,0.031,0.824
403,-0.020,0.168,0.652
404,0.168,-0.043,1.027
405,0.055,-0.121,1.164
406,-0.039,0.004,0.910
407,0.012,-0.066,1.074
408,0.043,-0.090,1.223
409,0.195,-0.031,1.191
410,0.086,0.012,1.051
411,-0.039,0.078,0.797
412,0.074,-0.059,1.332
413,0.172,-0.113,1.168
414,-0.055,-0.055,1.043
415,-0.223,-0.043,1.098
416,-0.043,-0.059,0.973
417,-0.027,-0.070,1.023
418,-0.160,-0.102,0.969
419,-0.211,-0.004,0.895
420,0.039,0.094,0.684
421,0.145,-0.094,1.004
422,-0.109,-0.070,0.988
423,0.051,-0.133,1.320
424,0.148,0.027,0.980
425,0.254,-0.051,1.039
426,0.090,-0.039,1.082
427,-0.020,-0.121,1.273
428,0.078,0.027,0.977
429,0.195,-0.059,1.199
430,0.172,-0.168,1.211
431,-0.141,-0.055,1.000
432,-0.012,-0.070,1.238
433,0.227,0.023,0.844
434,-0.004,0.117,0.727
435,-0.234,0.062,0.695
436,0.078,0.000,0.996
437,0.316,0.000,1.016
438,-0.020,-0.004,0.852
439,-0.348,-0.016,1.051
440,-0.117,0.000,1.203
441,0.414,-0.195,1.355
442,0.168,-0.141,1.289
443,-0.344,0.094,1.000
444,-0.035,-0.004,1.160
445,0.430,-0.148,1.285
446,0.000,-0.137,0.988
447,-0.395,-0.047,0.918
448,0.066,0.016,0.883
449,0.152,0.039,0.691
450,-0.062,-0.113,0.773
451,-0.164,-0.113,1.184
452,0.109,0.043,0.992
453,0.105,0.113,0.738
454,-0.082,-0.117,1.262
455,0.066,-0.062,1.387
456,0.164,0.031,0.996
457,0.043,-0.008,0.973
458,-0.043,-0.070,1.203
459,0.098,-0.086,1.281
460,0.148,0.168,0.820
461,-0.117,-0.129,1.113
462,-0.043,-0.191,1.121
463,0.195,-0.113,1.145
464,0.004,0.137,0.578
465,0.008,0.039,0.746
466,0.004,-0.258,1.586
467,0.082,0.117,0.879
468,0.059,0.203,0.492
469,0.098,-0.074,1.152
470,-0.012,-0.207,1.527
471,-0.020,0.051,0.930
472,0.141,0.105,0.770
473,-0.055,-0.184,1.391
474,-0.012,-0.070,1.285
475,0.070,0.094,0.863
476,0.102,0.164,0.559
477,-0.273,-0.074,1.051
478,-0.070,-0.215,1.457
479,0.070,-0.070,0.812
480,0.059,-0.023,0.883
481,0.023,0.027,1.066
482,-0.133,-0.301,1.516
483,-0.070,-0.082,0.832
484,0.098,0.027,0.879
485,0.258,-0.129,1.164
486,-0.105,-0.109,1.027
487,-0.199,-0.078,0.855
488,0.293,-0.031,0.988
489,0.340,-0.035,1.047
490,-0.172,-0.039,0.785
491,-0.305,-0.129,1.199
492,0.383,0.016,1.141
493,0.371,0.043,0.914
494,-0.281,-0.180,1.227
495,-0.406,-0.074,1.242
496,0.242,0.152,0.914
497,0.543,0.141,0.832
498,-0.055,-0.172,1.207
499,-0.598,-0.184,1.203
500,0.012,0.074,0.898
501,0.660,-0.062,1.098
502,0.090,-0.035,0.887
503,-0.562,-0.188,1.066
504,0.020,-0.055,0.938
505,0.582,0.016,0.961
506,0.016,0.090,0.773
507,-0.488,-0.152,1.074
508,0.012,-0.094,1.074
509,0.453,0.016,1.129
510,-0.031,-0.020,1.027
511,-0.449,-0.043,1.121
512,0.008,-0.012,1.191
513,0.445,0.109,0.945
514,0.031,-0.062,1.141
515,-0.402,-0.117,1.141
516,-0.156,0.051,0.871
517,0.477,0.000,1.004
518,0.141,0.031,0.852
519,-0.418,-0.070,0.984
520,-0.102,-0.035,0.965
521,0.473,-0.141,1.223
522,0.148,-0.055,1.082
523,-0.281,-0.066,0.996
524,0.027,-0.059,1.117
525,0.297,-0.059,1.137
526,0.086,-0.035,1.121
527,-0.129,0.027,0.836
528,-0.062,-0.043,0.992
529,0.090,0.004,0.836
530,0.160,-0.129,1.195
531,0.016,-0.004,0.863
532,-0.309,-0.078,0.980
533,-0.043,-0.043,1.020
534,0.344,-0.117,1.285
535,0.078,-0.035,0.918
536,-0.270,0.051,0.875
537,0.008,-0.145,1.531
538,0.422,-0.016,1.117
539,-0.027,0.105,0.633
540,-0.363,0.020,0.887
541,0.074,-0.152,1.344
542,0.324,-0.070,1.055
543,0.031,0.078,0.680
544,-0.164,0.016,0.941
545,0.000,-0.047,1.270
546,0.086,-0.066,1.020
547,0.121,0.043,0.793
548,-0.062,-0.012,1.070
549,-0.031,-0.059,1.195
550,-0.020,-0.039,1.105
551,0.051,-0.152,1.148
552,0.133,-0.102,1.281
553,0.035,0.047,1.035
554,0.047,-0.020,1.047
555,0.039,-0.094,0.848
556,0.117,-0.082,0.992
557,-0.016,-0.016,0.770
558,0.090,-0.094,1.016
559,0.102,-0.098,1.023
560,0.016,-0.020,0.977
561,-0.066,0.043,0.906
562,0.098,-0.066,1.160
563,-0.062,-0.090,1.262
564,-0.152,0.035,1.090
565,0.012,0.039,1.098
566,0.117,-0.043,1.152
567,-0.125,-0.082,1.242
568,-0.184,0.055,0.918
569,0.160,-0.023,0.957
570,0.156,-0.078,0.902
571,0.012,-0.086,1.027
572,-0.059,0.012,0.812
573,0.219,-0.090,1.031
574,0.012,-0.129,1.227
575,0.016,0.055,0.848
576,0.051,-0.051,1.078
577,0.086,-0.031,1.004
578,-0.055,-0.070,1.262
579,-0.016,-0.027,1.215
580,0.270,0.043,0.812
581,-0.082,-0.055,1.078
582,-0.273,-0.008,0.957
583,0.160,-0.223,1.441
584,0.312,-0.039,0.879
585,-0.121,0.102,0.617
586,-0.262,-0.004,1.016
587,0.285,-0.098,1.309
588,0.289,-0.086,1.008
589,-0.242,0.012,0.871
590,-0.273,-0.082,1.160
591,0.281,-0.254,1.617
592,0.246,0.090,0.871
593,-0.227,0.246,0.562
594,-0.152,-0.102,1.055
595,0.102,-0.355,1.559
596,-0.035,0.020,0.805
