Sample,X,Y,Z
0,0.016,0.059,1.062
1,0.031,-0.035,1.059
2,0.008,-0.055,1.051
3,0.004,-0.051,1.039
4,0.027,-0.047,1.023
5,0.039,-0.023,1.051
6,0.023,-0.043,1.047
7,0.012,-0.047,1.027
8,0.012,-0.035,1.020
9,0.031,-0.027,1.035
10,0.027,-0.035,1.047
11,0.004,-0.047,1.039
12,0.016,-0.051,1.020
13,0.027,-0.039,1.051
14,0.031,-0.043,1.043
15,0.016,-0.047,1.031
16,0.008,-0.039,1.027
17,0.031,-0.031,1.035
18,0.027,-0.039,1.047
19,0.027,-0.043,1.047
20,0.012,-0.027,1.027
21,0.031,-0.031,1.031
22,0.031,-0.039,1.047
23,0.008,-0.043,1.039
24,-0.012,-0.039,1.090
25,0.059,-0.039,1.062
26,0.012,-0.051,1.031
27,0.055,-0.047,1.043
28,0.000,-0.035,1.031
29,0.020,-0.047,1.008
30,0.039,-0.035,1.027
31,0.020,-0.043,1.035
32,0.012,-0.039,1.031
33,0.023,-0.043,1.059
34,0.031,-0.035,1.047
35,0.016,-0.047,1.027
36,0.008,-0.035,1.031
37,0.031,-0.035,1.051
38,0.035,-0.039,1.051
39,0.012,-0.035,1.035
40,0.012,-0.035,1.027
41,0.027,-0.039,1.051
42,0.035,-0.039,1.035
43,0.027,-0.035,1.023
44,0.012,-0.039,1.035
45,0.020,-0.043,1.055
46,0.027,-0.047,1.051
47,0.023,-0.047,1.031
48,-0.008,-0.027,1.047
49,0.020,-0.031,1.098
50,0.035,-0.035,1.098
51,-0.008,-0.047,0.980
52,0.027,-0.035,1.020
53,0.039,-0.023,1.027
54,0.012,-0.043,1.070
55,0.012,-0.059,1.047
56,0.008,-0.035,1.020
57,0.027,-0.023,1.031
58,0.031,-0.039,1.043
59,0.016,-0.055,1.055
60,0.020,-0.035,1.027
61,0.027,-0.027,1.023
62,0.039,-0.035,1.043
63,0.023,-0.047,1.035
64,0.012,-0.043,1.027
65,0.020,-0.031,1.023
66,0.023,-0.043,1.051
67,0.020,-0.055,1.051
68,0.012,-0.043,1.027
69,0.031,-0.027,1.020
70,0.031,-0.031,1.051
71,0.023,-0.039,1.039
72,0.055,-0.035,1.031
73,0.055,-0.035,1.016
74,0.020,-0.043,1.031
75,0.031,-0.051,1.133
76,0.027,-0.055,0.965
77,0.000,-0.051,0.984
78,0.012,-0.023,1.020
79,0.020,-0.039,1.039
80,0.020,-0.039,1.031
81,0.031,-0.035,1.039
82,0.027,-0.043,1.047
83,0.027,-0.039,1.043
84,0.020,-0.043,1.039
85,0.016,-0.035,1.035
86,0.023,-0.043,1.039
87,0.016,-0.043,1.043
88,0.012,-0.047,1.035
89,0.027,-0.043,1.039
90,0.027,-0.031,1.031
91,0.023,-0.039,1.043
92,0.020,-0.039,1.035
93,0.027,-0.039,1.035
94,0.027,-0.023,1.062
95,0.031,0.074,1.141
96,0.016,0.191,1.141
97,0.008,0.141,1.027
98,-0.074,0.051,1.090
99,-0.023,0.281,1.086
100,0.102,0.441,1.090
