Sample,X,Y,Z
0,0.043,0.215,1.066
1,0.016,-0.043,1.059
2,0.023,-0.039,1.055
3,0.020,-0.039,1.027
4,0.023,-0.027,1.027
5,0.016,-0.027,1.043
6,0.023,-0.047,1.043
7,0.020,-0.043,1.035
8,0.016,-0.035,1.043
9,0.035,-0.035,1.039
10,0.023,-0.039,1.035
11,0.020,-0.039,1.039
12,0.023,-0.043,1.039
13,0.027,-0.035,1.043
14,0.012,-0.031,1.031
15,0.020,-0.047,1.039
16,0.023,-0.039,1.043
17,0.020,-0.027,1.039
18,0.016,-0.027,1.023
19,0.023,-0.051,1.027
20,0.023,-0.043,1.055
21,0.023,-0.031,1.031
22,0.023,-0.031,1.031
23,0.027,-0.031,1.031
24,0.012,-0.039,1.035
25,0.031,-0.047,1.082
26,0.043,-0.020,1.059
27,0.047,-0.023,1.062
28,-0.027,-0.047,1.023
29,0.016,-0.051,1.070
30,0.043,-0.039,1.145
31,0.016,-0.031,1.027
32,0.016,-0.035,1.047
33,0.031,-0.043,1.027
34,0.020,-0.043,1.051
35,0.023,-0.023,1.035
36,0.016,-0.047,1.047
37,0.027,-0.047,1.035
38,0.020,-0.035,1.027
39,0.016,-0.023,1.023
40,0.027,-0.043,1.043
41,0.023,-0.043,1.043
42,0.020,-0.035,1.059
43,0.027,-0.035,1.012
44,0.020,-0.043,1.051
45,0.031,-0.035,1.047
46,0.023,-0.031,1.020
47,0.020,-0.043,1.043
48,0.062,-0.027,1.020
49,0.039,-0.055,1.086
50,-0.027,-0.043,1.039
51,0.012,-0.039,1.039
52,0.031,-0.035,1.117
53,0.086,-0.027,0.969
54,-0.012,-0.047,1.043
55,0.008,-0.039,1.031
56,0.043,-0.035,1.020
57,0.027,-0.039,1.031
58,0.004,-0.039,1.047
59,0.016,-0.043,1.035
60,0.031,-0.035,1.020
61,0.035,-0.039,1.035
62,0.008,-0.039,1.059
63,0.020,-0.043,1.047
64,0.027,-0.031,1.031
65,0.023,-0.023,1.031
66,0.008,-0.043,1.047
67,0.020,-0.043,1.039
68,0.043,-0.039,1.043
69,0.035,-0.023,1.035
70,0.012,-0.043,1.023
71,0.016,-0.051,1.062
72,0.055,-0.039,1.051
73,0.020,-0.027,1.039
74,0.023,-0.012,1.078
75,0.035,-0.051,1.035
76,-0.004,-0.051,1.055
77,0.047,-0.031,1.090
78,0.020,-0.035,1.059
79,0.023,-0.043,1.055
80,0.039,-0.047,1.031
81,0.023,-0.039,1.035
82,0.008,-0.031,1.027
