Sample,X,Y,Z
0,0.043,0.031,1.059
1,0.023,-0.035,1.035
2,0.012,-0.039,1.043
3,0.004,-0.043,1.039
4,0.020,-0.047,1.031
5,0.027,-0.027,1.039
6,0.016,-0.027,1.027
7,0.012,-0.047,1.047
8,0.023,-0.043,1.035
9,0.027,-0.031,1.039
10,0.012,-0.027,1.031
11,0.000,-0.047,1.043
12,0.020,-0.043,1.035
13,0.035,-0.027,1.023
14,0.016,-0.035,1.055
15,-0.004,-0.039,1.027
16,0.012,-0.051,1.047
17,0.020,-0.031,1.043
18,0.020,-0.031,1.043
19,0.023,-0.023,1.031
20,0.004,-0.047,1.031
21,0.016,-0.039,1.031
22,0.027,-0.035,1.035
23,0.020,-0.020,1.027
24,0.004,-0.031,1.039
25,0.051,-0.039,1.094
26,-0.004,-0.059,0.988
27,0.016,-0.043,1.000
28,0.023,-0.027,1.074
29,0.035,-0.035,1.074
30,0.020,-0.055,0.973
31,0.004,-0.031,1.023
32,0.012,-0.027,1.043
33,0.008,-0.031,1.035
34,0.012,-0.055,1.043
35,0.023,-0.027,1.012
36,0.016,-0.031,1.047
37,0.020,-0.031,1.043
38,0.020,-0.043,1.043
39,0.012,-0.035,1.016
40,0.020,-0.023,1.027
41,0.020,-0.035,1.051
42,0.012,-0.043,1.055
43,0.016,-0.039,1.020
44,0.016,-0.035,1.023
45,0.020,-0.035,1.043
46,0.020,-0.035,1.043
47,0.012,-0.035,1.043
48,0.008,-0.043,1.039
49,0.031,-0.031,1.082
50,0.023,-0.047,1.070
51,-0.027,-0.035,1.027
52,0.016,-0.070,1.051
53,0.035,-0.035,1.129
54,0.035,-0.031,1.043
55,0.023,-0.027,1.000
56,0.008,-0.047,1.047
57,0.016,-0.031,1.020
58,0.008,-0.035,1.043
59,0.012,-0.031,1.039
60,0.016,-0.051,1.051
61,0.023,-0.043,1.035
62,0.016,-0.020,1.023
63,0.004,-0.031,1.043
64,0.012,-0.047,1.031
65,0.023,-0.035,1.035
