Sample,X,Y,Z
0,0.023,0.211,1.086
1,0.016,-0.066,1.051
2,0.020,-0.027,1.012
3,0.016,-0.016,1.031
4,0.008,-0.031,1.051
5,0.012,-0.051,1.051
6,0.016,-0.035,1.016
7,0.008,-0.020,1.035
8,0.008,-0.023,1.051
9,0.020,-0.047,1.059
10,0.020,-0.039,1.023
11,0.004,-0.023,1.020
12,0.004,-0.023,1.035
13,0.016,-0.039,1.051
14,0.012,-0.043,1.035
15,0.004,-0.027,1.023
16,0.016,-0.016,1.023
17,0.012,-0.039,1.062
18,0.012,-0.039,1.062
19,0.008,-0.055,1.043
20,0.012,-0.035,1.023
21,0.016,-0.016,1.023
22,0.016,-0.035,1.047
23,0.000,-0.039,1.066
24,0.008,-0.043,1.023
25,0.055,-0.020,1.059
26,0.008,-0.035,1.027
27,-0.027,-0.051,1.039
28,0.031,-0.035,1.059
29,0.027,-0.016,1.031
30,0.039,-0.051,1.004
31,0.016,-0.035,1.062
32,0.008,-0.043,1.043
33,0.016,-0.031,1.016
34,0.016,-0.027,1.031
35,0.012,-0.023,1.043
36,0.016,-0.035,1.059
37,0.016,-0.039,1.035
38,0.004,-0.020,1.004
39,0.008,-0.023,1.031
40,0.020,-0.047,1.066
41,0.027,-0.035,1.023
42,0.016,-0.035,1.008
43,0.000,-0.031,1.039
44,0.012,-0.031,1.047
45,0.023,-0.047,1.043
46,0.020,-0.035,1.016
47,0.012,-0.027,1.035
48,0.016,-0.023,1.062
49,0.031,-0.047,1.078
50,-0.020,-0.055,1.043
51,-0.012,-0.031,0.996
52,0.035,-0.020,1.090
53,0.055,-0.035,1.027
54,0.000,-0.039,1.012
55,-0.004,-0.027,1.016
56,0.023,-0.020,1.039
57,0.031,-0.035,1.047
58,0.004,-0.047,1.055
59,0.000,-0.023,1.004
60,0.020,-0.027,1.016
61,0.035,-0.023,1.031
62,0.004,-0.043,1.055
63,0.000,-0.047,1.035
64,0.020,-0.039,1.035
65,0.020,-0.020,1.039
66,0.004,-0.031,1.047
67,0.008,-0.039,1.035
68,0.020,-0.043,1.039
69,0.027,-0.012,1.027
70,0.004,-0.035,1.051
71,0.000,-0.039,1.043
72,0.023,-0.027,1.055
73,0.020,-0.047,0.969
74,-0.027,-0.031,1.008
75,0.023,-0.039,1.070
76,0.035,-0.055,1.074
77,0.023,-0.051,1.004
78,0.008,-0.023,1.023
79,0.000,-0.035,1.039
80,0.004,-0.043,1.043
81,0.023,-0.039,1.039
82,0.016,-0.016,1.031
83,0.000,-0.016,1.031
84,0.004,-0.047,1.035
85,0.023,-0.035,1.051
86,0.008,-0.016,1.031
87,-0.004,-0.020,1.031
88,0.016,-0.043,1.031
89,0.031,-0.055,1.043
90,0.098,-0.086,1.082
91,0.312,-0.180,1.203
92,0.512,-0.184,1.113
93,0.570,-0.121,1.016
94,0.727,-0.090,1.336
95,0.926,-0.113,1.344
96,1.000,-0.281,1.320
97,0.859,-0.062,0.871
98,0.941,0.125,0.973
99,1.125,-0.023,1.230
100,1.031,-0.180,1.047
101,0.707,0.102,0.609
102,0.703,0.367,0.566
103,1.000,0.137,0.883
104,0.785,-0.031,0.785
105,0.359,0.203,0.551
106,0.414,0.438,0.641
107,0.824,0.172,1.090
108,0.730,-0.031,1.145
109,0.301,0.156,0.914
110,0.289,0.332,0.992
111,0.625,0.074,1.500
112,0.512,-0.207,1.652
113,0.113,-0.039,1.180
114,0.152,0.098,0.988
115,0.477,-0.152,1.469
116,0.293,-0.379,1.578
117,0.000,-0.141,1.070
118,0.199,0.090,0.594
119,0.410,-0.172,1.004
120,0.312,-0.516,1.375
121,0.223,-0.375,0.812
122,0.398,0.023,0.293
123,0.633,-0.129,0.910
124,0.758,-0.367,1.297
125,0.844,-0.270,0.898
126,0.883,0.047,0.648
127,0.875,0.180,1.004
128,0.953,-0.121,1.484
129,1.094,-0.141,1.133
130,0.855,0.180,0.746
131,0.668,0.340,1.105
132,0.836,0.242,1.332
133,0.973,0.043,1.180
134,0.652,0.242,0.770
135,0.375,0.449,0.773
136,0.332,0.328,0.977
137,0.430,0.125,1.043
138,0.445,0.199,0.719
139,0.230,0.215,0.832
140,0.086,0.156,1.113
141,0.273,-0.047,1.160
142,0.496,-0.078,0.941
143,0.297,-0.047,1.055
144,0.074,-0.051,1.277
145,0.430,-0.285,1.332
146,0.699,-0.410,1.129
147,0.500,-0.211,1.105
148,0.199,-0.199,1.387
149,0.418,-0.348,1.137
150,0.688,-0.426,0.965
151,0.699,-0.195,0.977
152,0.398,-0.098,0.961
153,0.332,-0.168,0.902
