Sample,X,Y,Z
0,0.008,0.223,1.062
1,0.027,-0.031,1.062
2,0.004,-0.043,1.027
3,-0.004,-0.043,1.016
4,0.020,-0.020,1.051
5,0.027,-0.023,1.051
6,0.012,-0.043,1.023
7,0.000,-0.047,1.023
8,0.023,-0.027,1.031
9,0.027,-0.027,1.047
10,0.008,-0.031,1.035
11,0.008,-0.039,1.031
12,0.023,-0.035,1.039
13,0.020,-0.027,1.043
14,0.004,-0.043,1.043
15,0.008,-0.035,1.027
16,0.020,-0.027,1.035
17,0.020,-0.031,1.047
18,0.012,-0.027,1.027
19,0.004,-0.035,1.027
20,0.016,-0.035,1.035
21,0.031,-0.035,1.051
22,0.008,-0.039,1.031
23,0.008,-0.031,1.027
24,0.031,-0.039,1.098
25,0.023,-0.035,1.098
26,-0.051,-0.039,1.020
27,-0.004,-0.035,1.027
28,0.043,-0.035,1.078
29,0.047,-0.023,1.008
30,-0.004,-0.043,1.004
31,0.012,-0.035,1.023
32,0.023,-0.023,1.020
33,0.023,-0.027,1.051
34,0.004,-0.035,1.043
35,0.004,-0.039,1.012
36,0.027,-0.035,1.035
37,0.027,-0.020,1.047
38,0.012,-0.027,1.043
39,-0.004,-0.043,1.039
40,0.016,-0.039,1.031
41,0.031,-0.020,1.039
42,0.012,-0.031,1.043
43,0.000,-0.043,1.027
44,0.008,-0.047,1.031
45,0.027,-0.031,1.039
46,0.027,-0.031,1.039
47,0.000,-0.031,1.031
48,0.012,-0.055,1.121
49,0.035,-0.035,1.043
50,-0.020,-0.027,0.984
51,0.031,-0.035,1.031
52,0.027,-0.039,1.109
53,0.023,-0.047,1.016
54,0.008,-0.031,1.031
55,0.008,-0.020,1.035
56,0.008,-0.043,1.027
57,0.008,-0.043,1.035
58,0.027,-0.023,1.031
59,0.012,-0.020,1.031
60,0.004,-0.039,1.035
61,0.016,-0.043,1.035
62,0.023,-0.035,1.035
63,0.012,-0.020,1.043
64,0.008,-0.031,1.039
65,0.012,-0.047,1.039
66,0.020,-0.039,1.039
67,0.027,-0.020,1.031
68,0.008,-0.023,1.047
69,0.004,-0.051,1.023
70,0.016,-0.043,1.027
71,0.016,-0.027,1.035
72,0.031,-0.004,1.102
73,0.027,-0.066,1.000
74,-0.012,-0.062,1.066
75,0.012,-0.031,1.047
76,0.016,-0.016,1.109
77,0.016,-0.039,1.023
78,0.008,-0.047,1.004
79,0.012,-0.027,1.035
80,0.023,-0.020,1.035
81,0.008,-0.031,1.035
82,0.008,-0.043,1.031
83,0.023,-0.039,1.043
84,0.020,-0.031,1.031
85,0.008,-0.035,1.035
86,0.004,-0.047,1.031
87,0.020,-0.031,1.039
88,0.074,-0.047,1.051
89,0.301,-0.199,1.203
90,0.582,-0.289,1.246
91,0.562,-0.176,0.988
92,0.559,-0.051,1.121
93,0.820,-0.070,1.281
94,1.004,-0.375,1.418
95,0.930,-0.195,1.012
96,0.859,0.164,0.992
97,0.836,0.141,0.922
98,0.918,-0.227,1.199
99,0.930,-0.078,1.004
100,0.727,0.391,0.582
101,0.688,0.363,0.652
102,0.848,-0.070,1.004
103,0.738,-0.043,0.852
104,0.504,0.473,0.535
105,0.520,0.551,0.676
106,0.637,0.012,1.172
107,0.562,-0.113,1.215
108,0.387,0.336,0.930
109,0.352,0.395,1.074
110,0.504,-0.059,1.477
111,0.488,-0.309,1.574
112,0.191,0.047,1.195
113,0.113,0.246,0.895
114,0.496,-0.180,1.328
115,0.461,-0.406,1.266
116,0.070,-0.172,0.895
117,0.012,-0.023,0.891
118,0.531,-0.273,1.176
119,0.480,-0.391,0.957
120,0.191,-0.289,0.895
121,0.473,-0.082,0.781
122,0.887,-0.219,0.973
123,0.695,-0.328,0.934
124,0.457,-0.109,0.887
125,0.961,-0.004,1.012
126,1.273,0.000,1.102
127,0.867,-0.094,1.035
128,0.480,0.059,0.957
129,0.918,0.223,1.137
130,1.324,0.211,1.164
131,0.832,0.180,0.945
132,0.223,0.176,0.934
133,0.504,0.262,0.961
134,1.008,0.180,1.273
135,0.559,0.301,0.836
136,-0.066,0.359,0.656
137,0.152,0.113,1.035
138,0.602,-0.043,1.430
139,0.230,0.227,0.691
140,-0.105,0.137,0.699
141,0.180,-0.023,1.125
142,0.180,-0.023,1.125
143,0.605,-0.242,1.648
144,0.465,-0.129,0.984
145,0.051,-0.148,0.797
146,0.344,-0.262,1.395
147,0.934,-0.406,1.660
148,0.719,-0.297,0.930
149,0.230,-0.305,0.840
150,0.375,-0.262,1.285
151,1.156,-0.320,1.457
152,0.867,-0.156,0.586
153,0.227,-0.105,0.453
154,0.543,-0.133,1.062
155,1.012,-0.090,1.242
156,0.660,0.188,0.438
157,0.359,0.062,0.633
158,0.746,-0.027,1.328
159,0.844,0.180,1.305
160,0.512,0.512,0.500
161,0.379,0.199,0.934
162,0.379,0.199,0.934
163,0.820,0.047,1.703
164,0.789,0.359,1.070
165,0.465,0.453,0.676
166,0.281,0.070,1.105
167,0.531,-0.074,1.645
168,0.512,0.234,1.184
169,0.480,0.359,0.523
170,0.332,-0.223,1.125
171,0.336,-0.297,1.562
172,0.441,0.152,0.676
173,0.316,0.016,0.590
174,0.078,-0.363,1.055
