Sample,X,Y,Z
0,0.020,0.234,1.047
1,0.012,-0.051,1.047
2,0.027,-0.043,1.039
3,0.023,-0.027,1.035
4,0.016,-0.027,1.043
5,0.020,-0.047,1.051
6,0.031,-0.051,1.031
7,0.020,-0.027,1.031
8,0.023,-0.035,1.043
9,0.012,-0.039,1.039
10,0.031,-0.043,1.043
11,0.027,-0.043,1.031
12,0.027,-0.027,1.043
13,0.020,-0.039,1.043
14,0.012,-0.043,1.043
15,0.020,-0.035,1.035
16,0.027,-0.035,1.039
17,0.012,-0.035,1.043
18,0.012,-0.047,1.035
19,0.020,-0.043,1.023
20,0.027,-0.031,1.035
21,0.008,-0.031,1.039
22,0.020,-0.039,1.047
23,0.023,-0.047,1.031
24,0.004,-0.039,1.043
25,0.020,-0.012,1.086
26,0.035,-0.059,1.055
27,-0.016,-0.055,1.027
28,0.043,-0.031,1.066
29,0.039,-0.031,1.012
30,0.016,-0.035,1.035
31,0.023,-0.051,1.027
32,0.020,-0.039,1.031
33,0.027,-0.031,1.035
34,0.027,-0.035,1.039
35,0.023,-0.035,1.016
36,0.016,-0.039,1.039
37,0.020,-0.031,1.039
38,0.012,-0.035,1.039
39,0.027,-0.051,1.039
40,0.020,-0.035,1.035
41,0.012,-0.043,1.039
42,0.020,-0.043,1.047
43,0.016,-0.039,1.031
44,0.020,-0.035,1.035
45,0.016,-0.031,1.031
46,0.020,-0.031,1.047
47,0.020,-0.039,1.043
48,0.000,-0.043,1.012
49,0.035,-0.027,1.074
50,0.020,-0.020,1.062
51,0.012,-0.055,1.062
52,0.008,-0.051,1.004
53,0.047,-0.027,1.133
54,0.023,-0.047,1.051
55,0.023,-0.043,1.047
56,0.023,-0.035,1.043
57,0.023,-0.031,1.035
58,0.020,-0.035,1.027
59,0.020,-0.035,1.043
60,0.023,-0.035,1.027
61,0.023,-0.043,1.039
62,0.020,-0.031,1.039
63,0.020,-0.043,1.039
64,0.023,-0.043,1.031
65,0.023,-0.039,1.043
66,0.020,-0.039,1.043
67,0.023,-0.035,1.039
68,0.020,-0.043,1.027
69,0.020,-0.043,1.043
70,0.031,-0.031,1.035
71,0.016,-0.031,1.035
72,0.012,-0.039,1.062
73,0.016,-0.035,1.055
74,0.059,-0.039,1.066
75,-0.016,-0.043,1.055
76,0.027,-0.043,1.059
77,0.047,-0.027,1.070
78,0.004,-0.043,1.016
79,0.016,-0.035,1.039
80,0.023,-0.031,1.035
81,0.016,-0.035,1.031
82,0.027,-0.043,1.031
83,0.023,-0.047,1.043
84,0.020,-0.035,1.039
85,0.020,-0.035,1.039
86,0.020,-0.039,1.035
87,0.020,-0.043,1.055
88,0.023,-0.043,1.027
89,0.023,-0.035,1.039
90,0.023,-0.035,1.039
91,0.023,-0.027,1.039
92,0.012,-0.039,1.039
93,0.023,-0.039,1.031
94,0.023,-0.051,1.047
95,0.012,-0.055,1.055
96,0.020,-0.031,1.027
97,0.070,-0.020,1.012
98,0.109,-0.027,0.934
99,0.254,-0.121,1.215
100,0.297,-0.188,1.176
101,0.344,-0.137,1.219
102,0.453,-0.004,0.840
103,0.484,-0.273,1.148
104,0.383,-0.258,1.266
105,0.488,0.008,1.047
106,0.594,0.086,0.840
107,0.590,-0.145,1.059
108,0.520,-0.254,1.352
109,0.562,-0.008,1.043
110,0.648,0.211,0.766
111,0.492,0.074,0.910
112,0.484,-0.098,1.191
113,0.652,0.109,0.914
114,0.578,0.301,0.680
115,0.320,0.203,0.777
116,0.438,0.008,1.145
117,0.727,0.098,1.066
118,0.578,0.277,0.840
119,0.254,0.168,1.020
120,0.352,-0.051,1.309
121,0.805,-0.008,1.367
122,0.738,0.109,0.910
123,0.238,0.047,1.004
124,0.281,-0.117,1.352
125,0.668,-0.246,1.316
126,0.715,-0.168,0.996
127,0.277,-0.059,0.863
128,0.180,-0.148,1.000
129,0.629,-0.363,1.266
130,0.738,-0.297,1.031
131,0.348,-0.023,0.715
132,0.328,-0.020,0.727
133,0.703,-0.266,1.102
134,0.801,-0.320,1.121
135,0.699,-0.043,0.965
136,0.527,0.168,0.812
137,0.574,-0.023,1.230
138,0.574,-0.023,1.230
139,0.703,-0.117,1.242
140,0.785,0.066,1.066
141,0.633,0.348,0.832
142,0.539,0.230,1.074
143,0.594,0.047,1.172
144,0.586,0.090,1.070
145,0.566,0.254,1.000
146,0.613,0.348,1.094
147,0.461,0.078,1.066
148,0.320,0.047,0.828
149,0.426,0.172,1.105
150,0.652,0.227,0.984
151,0.512,0.078,0.949
152,0.367,-0.176,0.949
153,0.504,-0.266,1.109
154,0.727,-0.180,1.156
155,0.641,0.051,0.891
156,0.391,-0.215,0.918
157,0.457,-0.340,1.152
158,0.602,-0.281,1.328
159,0.605,0.016,0.727
160,0.348,-0.148,0.715
161,0.406,-0.484,1.531
162,0.605,-0.148,1.461
163,0.512,0.203,0.594
164,0.477,0.031,0.750
165,0.434,-0.277,1.551
166,0.625,0.066,1.340
167,0.613,0.305,0.555
168,0.539,0.047,0.820
169,0.504,-0.141,1.668
170,0.668,0.074,1.363
171,0.691,0.328,0.383
172,0.383,0.133,0.887
173,0.414,-0.020,1.316
174,0.617,0.133,1.051
175,0.594,0.266,0.605
176,0.258,0.066,0.637
177,0.184,-0.086,1.355
178,0.672,0.086,1.199
179,0.688,0.035,0.754
180,0.094,-0.113,0.840
181,0.215,-0.098,1.398
182,0.859,-0.102,1.398
183,0.656,-0.074,0.781
184,-0.055,-0.246,1.023
185,0.066,-0.168,1.559
186,0.719,-0.105,1.352
187,0.500,-0.156,0.742
188,-0.180,-0.242,0.805
189,-0.078,-0.086,1.270
190,0.324,0.137,0.789
191,0.219,-0.234,0.828
192,-0.148,-0.238,0.926
193,-0.074,0.062,1.016
194,0.301,0.180,0.750
195,0.328,-0.102,1.051
196,-0.207,-0.219,1.461
197,-0.176,0.277,1.098
198,0.238,0.414,0.703
199,0.199,-0.098,1.426
200,0.000,-0.191,1.570
201,-0.113,0.125,1.012
202,0.047,0.332,0.812
203,0.324,0.059,0.988
204,0.145,-0.234,1.211
205,-0.043,-0.078,1.062
206,0.109,0.133,0.645
207,0.219,-0.051,1.090
208,-0.078,-0.152,0.980
209,-0.109,-0.156,0.855
210,0.180,-0.137,1.098
211,0.195,-0.004,0.914
212,-0.109,-0.207,0.863
213,0.094,-0.301,1.148
214,0.277,-0.270,1.516
215,0.129,0.023,0.797
216,-0.102,-0.098,0.684
217,-0.109,-0.250,1.168
218,0.035,-0.035,1.047
219,0.055,0.191,0.902
220,-0.191,0.004,0.824
221,-0.203,-0.129,1.141
222,0.090,-0.098,1.711
223,0.148,0.078,1.289
224,-0.137,0.156,0.645
225,-0.082,-0.004,1.301
226,0.133,0.176,1.156
227,0.062,0.141,0.824
228,-0.188,0.094,0.641
229,0.000,-0.176,1.309
230,0.137,0.062,0.965
231,-0.062,0.156,0.703
232,-0.336,-0.039,0.605
233,0.117,-0.250,1.211
234,0.391,-0.062,1.293
235,0.121,0.105,0.613
236,-0.199,-0.285,0.895
237,0.160,-0.566,1.852
238,0.559,-0.039,1.309
239,0.219,0.094,0.699
240,-0.270,-0.219,0.887
241,-0.066,-0.348,1.613
242,0.375,0.043,1.059
243,0.074,0.207,0.461
244,-0.355,-0.180,0.777
245,-0.277,-0.359,1.465
246,0.160,0.074,1.164
247,0.207,0.445,0.555
248,-0.277,0.133,0.547
249,-0.324,-0.273,1.383
250,0.027,0.066,1.582
251,0.281,0.520,0.719
252,-0.180,0.172,0.512
253,-0.293,-0.395,1.699
254,0.152,-0.102,1.586
255,0.281,0.285,0.957
256,-0.051,0.195,0.402
257,-0.062,-0.469,1.504
258,-0.062,-0.469,1.504
259,0.113,-0.355,1.508
260,0.117,0.277,0.676
261,-0.004,0.273,0.270
262,0.008,-0.258,0.949
263,0.000,-0.383,1.309
264,0.070,-0.074,1.031
265,0.145,0.305,0.285
266,0.230,-0.113,0.898
267,0.004,-0.414,1.617
268,-0.066,-0.188,1.461
269,0.441,0.141,0.887
270,0.273,-0.102,0.816
271,-0.336,-0.285,1.539
272,-0.320,0.055,1.305
273,0.477,0.160,0.656
274,0.246,0.059,0.574
275,-0.488,-0.152,1.289
276,-0.371,-0.055,1.422
277,0.484,0.090,0.719
278,0.238,-0.039,0.652
279,-0.648,-0.164,1.332
280,-0.332,0.035,1.492
281,0.508,0.055,0.926
282,0.246,-0.098,0.637
283,-0.531,-0.105,1.309
284,-0.238,0.043,1.281
285,0.473,0.035,0.805
286,0.207,-0.016,0.488
287,-0.586,-0.023,1.125
288,-0.145,-0.020,1.336
289,0.652,-0.125,0.980
290,0.379,-0.148,0.973
291,-0.559,0.234,0.762
292,-0.074,0.035,1.520
293,0.809,-0.211,1.289
294,0.480,-0.145,0.809
295,-0.438,0.070,0.867
296,-0.273,0.043,1.371
297,0.512,-0.191,1.203
298,0.238,-0.129,0.520
299,-0.340,0.000,0.746
300,-0.207,-0.039,1.359
301,0.277,-0.180,1.199
302,0.121,-0.047,0.355
303,-0.262,0.047,0.883
304,-0.234,-0.035,1.578
305,0.188,-0.047,1.035
306,0.379,-0.078,0.762
307,-0.164,-0.059,1.137
308,-0.379,0.035,1.652
309,0.070,-0.035,1.395
310,0.398,-0.117,0.863
311,-0.129,-0.035,0.855
312,-0.664,0.102,1.207
313,0.043,0.117,1.008
314,0.586,0.066,0.492
315,0.129,-0.164,0.801
316,-0.555,-0.008,1.016
317,-0.047,-0.098,1.180
318,0.773,0.031,0.555
319,0.223,-0.102,0.934
320,-0.402,-0.141,1.371
321,0.082,-0.043,1.293
322,0.723,0.031,0.973
323,0.141,-0.012,1.070
