Sample,X,Y,Z
0,0.020,0.215,1.090
1,0.016,-0.035,1.051
2,0.035,-0.039,1.031
3,0.031,-0.035,1.039
4,0.004,-0.031,1.039
5,0.023,-0.043,1.039
6,0.027,-0.047,1.051
7,0.027,-0.035,1.043
8,0.012,-0.031,1.027
9,0.012,-0.039,1.035
10,0.035,-0.035,1.043
11,0.031,-0.027,1.039
12,0.023,-0.039,1.023
13,0.020,-0.043,1.031
14,0.027,-0.047,1.039
15,0.020,-0.047,1.051
16,0.023,-0.043,1.035
17,0.027,-0.039,1.035
18,0.023,-0.043,1.047
19,0.023,-0.043,1.043
20,0.012,-0.035,1.016
21,0.020,-0.035,1.039
22,0.016,-0.047,1.051
23,0.027,-0.039,1.043
24,0.020,-0.023,1.059
25,0.012,-0.012,1.066
26,0.031,-0.059,1.055
27,-0.027,-0.043,1.043
28,0.043,-0.047,1.086
29,0.055,-0.020,1.078
30,0.008,-0.035,1.004
31,0.020,-0.043,1.031
32,0.027,-0.035,1.039
33,0.020,-0.020,1.039
34,0.016,-0.035,1.031
35,0.023,-0.047,1.039
36,0.023,-0.043,1.039
37,0.008,-0.035,1.055
38,0.016,-0.035,1.023
39,0.023,-0.047,1.035
40,0.023,-0.043,1.039
41,0.012,-0.027,1.051
42,0.027,-0.035,1.023
43,0.023,-0.039,1.031
44,0.016,-0.039,1.043
45,0.031,-0.023,1.047
46,0.027,-0.031,1.031
47,0.012,-0.043,1.023
48,0.027,-0.043,1.035
49,0.031,-0.023,1.117
50,0.031,-0.059,1.027
51,0.027,-0.055,1.004
52,0.039,-0.027,1.141
53,0.055,-0.043,1.020
54,0.016,-0.031,1.043
55,0.012,-0.031,1.027
56,0.020,-0.043,1.047
57,0.031,-0.043,1.039
58,0.027,-0.027,1.039
59,0.012,-0.035,1.035
60,0.023,-0.043,1.043
61,0.039,-0.043,1.047
62,0.016,-0.031,1.035
63,0.012,-0.027,1.031
64,0.016,-0.035,1.039
65,0.023,-0.035,1.031
66,0.012,-0.035,1.039
67,0.016,-0.043,1.035
68,0.023,-0.039,1.051
69,0.027,-0.031,1.035
70,0.027,-0.031,1.035
71,0.016,-0.031,1.035
72,0.016,-0.047,1.035
73,0.023,-0.051,1.078
74,0.023,-0.031,1.082
75,0.031,-0.043,1.047
76,-0.023,-0.043,0.961
77,0.023,-0.039,1.070
78,0.039,-0.039,1.117
79,0.035,-0.035,1.039
80,0.020,-0.031,1.027
81,0.012,-0.035,1.043
82,0.023,-0.031,1.047
83,0.027,-0.031,1.047
84,0.023,-0.047,1.039
85,0.020,-0.047,1.043
86,0.027,-0.035,1.027
87,0.016,-0.035,1.035
88,0.023,-0.043,1.031
89,0.020,-0.039,1.039
90,0.020,-0.039,1.039
91,0.023,-0.039,1.047
92,0.023,-0.031,1.027
93,0.020,-0.039,1.047
94,0.020,-0.035,1.027
95,0.023,-0.043,1.047
96,0.039,-0.035,1.043
97,0.051,-0.043,0.988
98,0.004,-0.039,1.020
99,0.016,-0.035,0.992
100,0.230,-0.062,1.082
101,0.312,-0.137,1.168
102,0.230,-0.199,1.105
103,0.336,-0.105,1.230
104,0.660,-0.055,1.070
105,0.648,-0.215,1.059
106,0.395,-0.234,1.215
107,0.449,0.012,1.121
108,0.699,0.109,0.844
109,0.668,-0.137,1.004
110,0.469,-0.199,1.195
111,0.453,0.027,1.117
112,0.520,0.242,0.621
113,0.457,0.043,0.922
114,0.504,-0.070,1.086
115,0.676,0.117,0.996
116,0.496,0.328,0.602
117,0.379,0.141,0.871
118,0.688,-0.043,1.289
119,0.840,0.098,1.105
120,0.477,0.258,0.973
121,0.375,0.164,1.062
122,0.816,-0.141,1.559
123,0.965,-0.062,1.238
124,0.516,0.109,0.910
125,0.184,0.117,0.977
126,0.488,-0.191,1.312
127,0.852,-0.262,1.180
128,0.473,-0.020,0.711
129,0.098,0.051,0.625
130,0.406,-0.238,1.148
131,0.820,-0.402,1.348
132,0.570,-0.004,0.699
133,0.293,0.023,0.590
134,0.535,-0.242,1.152
135,0.863,-0.359,1.441
136,0.809,-0.035,1.035
137,0.363,0.223,0.594
138,0.363,-0.070,1.312
139,0.797,-0.211,1.465
140,0.914,0.004,1.062
141,0.363,0.293,0.664
142,0.234,0.172,1.102
143,0.602,-0.086,1.430
144,0.734,0.043,1.121
145,0.383,0.336,0.660
146,0.355,0.367,1.027
147,0.465,0.027,1.141
148,0.660,-0.055,1.000
149,0.590,0.184,0.969
150,0.488,0.355,0.855
151,0.539,0.129,0.902
152,0.652,-0.219,1.035
153,0.695,-0.195,1.137
154,0.535,0.008,1.055
155,0.672,0.023,0.996
156,0.633,-0.195,0.969
157,0.691,-0.500,1.500
158,0.629,-0.199,1.227
159,0.484,-0.039,0.777
160,0.379,-0.105,0.711
161,0.508,-0.348,1.449
162,0.613,-0.047,1.020
163,0.320,0.016,0.551
164,0.410,-0.168,1.012
165,0.508,-0.152,1.520
166,0.531,0.137,0.898
167,0.348,0.332,0.270
168,0.430,-0.102,1.469
169,0.613,-0.039,1.543
170,0.566,0.168,0.867
171,0.523,0.184,0.754
172,0.562,0.164,1.199
173,0.508,0.117,1.379
174,0.719,0.180,1.047
175,0.629,0.047,0.820
176,0.379,0.000,1.105
177,0.527,0.188,1.125
178,0.719,0.152,0.797
179,0.496,-0.102,0.602
180,0.145,-0.328,1.488
181,0.281,0.047,1.020
182,0.469,0.160,0.445
183,0.500,-0.262,0.863
184,0.336,-0.371,1.492
185,0.168,-0.188,1.500
186,0.270,0.199,0.535
187,0.246,-0.242,0.895
188,0.336,-0.402,1.652
189,0.117,-0.090,1.121
190,-0.152,0.145,0.547
191,0.066,-0.141,1.102
192,0.285,-0.324,1.621
193,0.086,-0.055,1.098
194,-0.242,0.195,0.633
195,-0.055,-0.062,1.277
196,0.262,-0.082,1.379
197,0.043,0.176,0.723
198,-0.094,0.148,0.773
199,0.148,0.000,1.188
200,-0.012,0.039,0.996
201,0.023,0.078,0.895
202,0.105,0.086,0.844
203,0.309,0.043,1.008
204,0.047,-0.039,1.031
205,-0.117,0.016,0.977
206,0.133,0.078,1.098
207,0.238,0.039,1.184
208,0.000,-0.078,0.977
209,-0.082,-0.156,1.176
210,0.141,-0.027,1.250
211,0.141,-0.012,0.840
212,-0.066,-0.273,1.062
213,-0.207,-0.340,1.504
214,-0.230,-0.082,0.891
215,-0.070,-0.023,0.543
216,-0.125,-0.195,0.770
217,-0.184,-0.250,1.395
218,-0.152,-0.055,1.059
219,0.039,0.051,0.672
220,0.012,-0.070,1.141
221,-0.020,-0.105,1.469
222,0.125,0.012,1.156
223,0.273,-0.133,1.016
224,0.184,-0.016,1.223
225,0.215,0.203,1.121
226,0.160,0.125,0.844
227,0.168,-0.098,1.031
228,-0.043,-0.059,1.102
229,0.074,0.262,0.777
230,0.176,0.293,0.629
231,-0.008,-0.121,0.895
232,-0.133,-0.156,1.125
233,0.199,0.172,1.102
234,0.273,0.148,0.777
235,-0.105,-0.312,1.082
236,-0.082,-0.387,1.609
237,0.242,0.059,1.238
238,0.043,0.238,0.496
239,-0.406,-0.203,0.906
240,-0.070,-0.562,1.812
241,0.133,0.031,1.004
242,-0.094,0.309,0.387
243,-0.328,-0.234,0.930
244,-0.156,-0.508,1.621
245,-0.078,-0.055,1.230
246,0.062,0.383,0.609
247,-0.062,-0.035,0.746
248,-0.160,-0.422,1.496
249,-0.055,0.012,1.438
