Sample,X,Y,Z
0,-0.020,0.039,1.086
1,0.000,0.062,1.059
2,0.168,0.102,1.047
3,0.000,0.078,1.090
4,-0.184,0.031,1.074
5,0.008,0.016,1.020
6,0.180,0.000,1.066
7,-0.027,0.000,1.051
8,-0.152,-0.047,1.035
9,0.051,-0.094,1.008
10,0.148,-0.086,1.008
11,-0.020,-0.027,0.992
12,-0.078,-0.066,0.988
13,0.047,-0.129,1.004
14,0.098,-0.121,1.035
15,-0.016,-0.074,1.000
16,-0.066,-0.070,1.008
17,0.078,-0.086,0.996
18,0.086,-0.059,1.066
19,-0.051,-0.016,0.992
20,-0.047,-0.027,1.031
21,0.117,-0.027,1.055
22,0.082,0.012,1.051
23,-0.066,0.039,1.004
24,0.008,0.008,1.094
25,0.082,-0.035,1.086
26,0.031,0.012,1.055
27,0.008,0.062,1.094
28,0.000,-0.012,1.008
29,0.023,-0.094,1.016
30,0.012,-0.016,1.047
31,-0.051,0.000,0.992
32,0.023,-0.039,1.051
33,0.086,-0.051,1.055
34,0.035,-0.020,1.008
35,-0.027,-0.027,0.977
36,0.012,-0.078,1.023
37,0.062,-0.094,1.105
38,-0.004,-0.035,0.969
39,-0.039,-0.035,0.980
40,0.059,-0.066,1.055
41,0.074,-0.066,1.094
42,-0.020,0.000,0.988
43,-0.039,0.004,0.980
44,0.047,-0.039,1.059
45,0.047,-0.043,1.078
46,0.047,-0.043,1.078
47,-0.016,0.000,1.027
48,-0.008,-0.004,1.000
49,0.062,-0.043,1.121
50,0.020,-0.031,1.016
51,-0.055,-0.004,0.980
52,0.059,-0.012,1.035
53,0.109,-0.066,1.207
54,0.066,-0.031,1.051
55,-0.043,-0.020,0.965
56,0.020,-0.023,1.027
57,0.074,-0.043,1.035
58,0.031,-0.047,1.031
59,-0.020,-0.031,1.008
60,0.020,-0.043,1.047
61,0.059,-0.047,1.074
62,0.000,-0.020,1.031
63,-0.031,-0.016,1.000
64,0.035,-0.047,1.027
65,0.070,-0.059,1.082
66,0.004,-0.016,1.012
67,-0.043,-0.020,1.035
68,0.023,-0.039,1.051
69,0.062,-0.039,1.066
70,0.008,-0.008,1.000
71,-0.043,-0.023,1.004
72,0.062,-0.051,1.133
73,0.070,-0.047,1.086
74,-0.074,-0.020,0.949
75,-0.047,-0.027,1.016
76,0.113,-0.047,1.121
77,0.074,-0.039,1.062
78,-0.031,-0.004,0.977
79,-0.008,-0.039,1.039
80,0.059,-0.066,1.066
81,0.055,-0.043,1.027
82,-0.023,-0.008,0.988
83,0.000,-0.031,1.043
84,0.059,-0.059,1.082
85,0.012,-0.020,1.020
86,-0.039,-0.020,1.008
