Sample,X,Y,Z
0,0.012,-0.039,1.051
1,0.012,-0.031,1.027
2,0.012,-0.027,1.031
3,0.051,-0.043,1.051
4,0.031,-0.051,1.055
5,0.004,-0.035,1.020
6,0.008,-0.027,1.020
7,0.039,-0.039,1.047
8,0.031,-0.043,1.051
9,0.004,-0.047,1.027
10,0.012,-0.023,1.020
11,0.047,-0.039,1.055
12,0.031,-0.043,1.047
13,0.000,-0.047,1.039
14,0.008,-0.031,1.023
15,0.043,-0.031,1.043
16,0.027,-0.043,1.051
17,0.000,-0.047,1.035
18,0.016,-0.035,1.016
19,0.039,-0.027,1.035
20,0.027,-0.039,1.031
21,0.008,-0.039,1.043
22,0.012,-0.027,1.023
23,0.035,-0.039,1.039
24,0.082,-0.027,1.062
25,0.035,-0.047,1.039
26,-0.047,-0.039,1.023
27,0.062,-0.023,1.141
28,0.074,-0.031,1.113
29,0.012,-0.059,0.941
30,0.008,-0.047,1.047
31,0.035,-0.035,1.039
32,0.039,-0.027,1.035
33,0.008,-0.043,1.031
34,0.004,-0.043,1.027
35,0.039,-0.039,1.035
36,0.039,-0.039,1.051
37,0.008,-0.035,1.047
38,0.008,-0.047,1.031
39,0.035,-0.043,1.039
40,0.039,-0.027,1.035
41,0.016,-0.035,1.031
42,0.004,-0.047,1.027
43,0.023,-0.051,1.047
44,0.023,-0.039,1.043
45,0.012,-0.047,1.031
46,0.012,-0.047,1.031
47,0.012,-0.039,1.043
48,0.035,-0.043,1.043
49,-0.008,-0.043,1.039
50,-0.012,-0.039,1.031
51,0.000,-0.008,1.074
52,0.023,-0.047,1.043
53,0.016,-0.047,1.043
54,0.035,-0.035,1.152
55,0.008,-0.031,1.027
56,0.020,-0.035,1.043
57,0.035,-0.035,1.055
58,0.012,-0.035,1.031
59,0.008,-0.039,1.031
60,0.035,-0.035,1.047
61,0.035,-0.031,1.035
62,0.012,-0.039,1.027
63,0.012,-0.031,1.020
64,0.031,-0.043,1.043
65,0.027,-0.043,1.043
66,0.012,-0.043,1.043
67,0.008,-0.039,1.027
68,0.027,-0.039,1.039
69,0.023,-0.043,1.043
70,0.020,-0.039,1.031
71,0.020,-0.031,1.027
72,0.016,-0.035,1.113
73,0.051,-0.023,1.098
74,-0.012,-0.055,1.062
75,0.031,-0.043,1.039
76,0.047,-0.031,1.125
77,0.039,-0.039,0.988
78,0.000,-0.043,1.043
79,0.020,-0.043,1.051
80,0.035,-0.027,1.047
81,0.020,-0.027,1.039
82,0.016,-0.047,1.031
83,0.035,-0.043,1.039
84,0.035,-0.027,1.027
85,0.016,-0.047,1.039
86,0.008,-0.043,1.035
87,0.027,-0.043,1.035
88,0.023,-0.043,1.047
89,0.012,-0.039,1.035
90,0.012,-0.039,1.035
91,0.008,-0.027,1.027
92,0.031,-0.035,1.043
93,0.031,-0.039,1.039
94,0.020,-0.035,1.043
95,0.023,-0.039,1.020
96,0.031,-0.039,1.035
97,0.035,-0.023,1.070
98,0.035,0.090,1.203
99,0.004,0.164,1.008
100,0.016,0.090,0.980
101,-0.004,0.051,1.164
102,-0.004,0.281,1.145
103,0.051,0.402,0.992
104,0.008,0.250,1.012
105,-0.074,0.160,1.262
106,-0.035,0.430,1.164
107,0.047,0.621,0.891
108,-0.016,0.469,0.863
109,-0.082,0.285,1.184
110,0.012,0.387,1.184
111,0.016,0.488,0.898
112,-0.102,0.422,0.844
113,-0.094,0.230,1.262
114,-0.059,0.262,1.078
115,-0.098,0.332,0.891
116,-0.109,0.438,1.020
117,0.023,0.430,1.102
118,-0.020,0.227,1.141
119,-0.211,0.348,0.988
120,-0.113,0.570,1.027
121,0.215,0.586,1.164
122,0.188,0.441,0.996
123,-0.129,0.473,1.082
