Sample,X,Y,Z
0,0.000,0.047,1.078
1,0.012,-0.051,1.035
2,0.020,-0.051,1.031
3,0.027,-0.043,1.043
4,0.031,-0.031,1.031
5,0.023,-0.039,1.031
6,0.012,-0.055,1.039
7,0.031,-0.051,1.055
8,0.027,-0.043,1.043
9,0.023,-0.039,1.043
10,0.016,-0.035,1.035
11,0.031,-0.047,1.031
12,0.020,-0.035,1.039
13,0.023,-0.027,1.035
14,0.012,-0.031,1.039
15,0.027,-0.043,1.039
16,0.031,-0.055,1.051
17,0.020,-0.043,1.039
18,0.020,-0.039,1.031
19,0.023,-0.039,1.035
20,0.023,-0.039,1.043
21,0.020,-0.051,1.043
22,0.020,-0.039,1.035
23,0.031,-0.043,1.039
24,0.059,-0.039,1.020
25,0.039,-0.035,1.059
26,0.000,-0.051,1.004
27,0.043,-0.039,1.129
28,0.031,-0.055,0.996
29,0.004,-0.051,0.996
30,0.020,-0.039,1.039
31,0.023,-0.043,1.043
32,0.027,-0.035,1.027
33,0.027,-0.039,1.027
34,0.016,-0.039,1.031
35,0.023,-0.035,1.043
36,0.035,-0.047,1.031
37,0.023,-0.043,1.027
38,0.008,-0.047,1.039
39,0.020,-0.047,1.039
40,0.035,-0.051,1.031
41,0.023,-0.043,1.047
42,0.008,-0.039,1.035
43,0.023,-0.047,1.039
44,0.027,-0.047,1.035
45,0.027,-0.035,1.031
46,0.027,-0.035,1.031
47,0.023,-0.031,1.039
48,0.020,-0.039,1.031
49,0.008,-0.047,1.086
50,0.016,-0.023,1.031
51,0.043,-0.047,1.074
52,-0.047,-0.039,0.996
53,0.062,-0.039,1.086
54,0.039,-0.031,1.074
55,0.012,-0.027,1.000
56,0.020,-0.043,1.031
57,0.031,-0.043,1.039
58,0.020,-0.043,1.031
59,0.008,-0.043,1.051
60,0.016,-0.043,1.035
61,0.035,-0.027,1.047
62,0.023,-0.039,1.043
63,0.008,-0.039,1.039
64,0.016,-0.039,1.031
65,0.027,-0.039,1.043
66,0.027,-0.031,1.047
67,0.012,-0.043,1.039
68,0.020,-0.039,1.035
69,0.035,-0.031,1.027
70,0.023,-0.035,1.055
71,0.012,-0.043,1.047
72,0.023,-0.043,1.023
73,0.031,-0.031,1.047
74,0.016,-0.043,1.016
75,0.043,-0.039,1.023
76,0.051,-0.035,1.039
77,0.031,-0.047,0.984
78,0.012,-0.027,1.043
79,0.020,-0.035,1.039
80,0.016,-0.047,1.047
81,0.023,-0.043,1.047
82,0.027,-0.039,1.043
83,0.016,-0.043,1.051
84,0.012,-0.043,1.039
85,0.027,-0.039,1.035
86,0.023,-0.039,1.043
87,0.027,-0.043,1.027
88,0.020,-0.043,1.051
89,0.027,-0.035,1.031
90,0.031,-0.031,1.031
91,0.012,-0.039,1.039
92,0.004,-0.051,1.039
93,0.023,-0.031,1.039
94,0.027,-0.031,1.043
95,0.031,-0.035,1.031
96,0.039,-0.016,1.098
97,0.008,0.086,1.137
98,-0.012,0.156,0.953
99,0.020,0.051,1.012
100,-0.023,0.062,1.156
101,0.012,0.312,1.066
102,0.062,0.398,1.027
103,-0.035,0.223,1.043
104,-0.129,0.191,1.289
105,-0.012,0.488,1.070
106,0.141,0.602,0.941
107,0.035,0.434,0.961
108,-0.051,0.273,1.258
109,0.039,0.391,1.047
110,0.086,0.430,0.973
111,-0.043,0.453,0.863
112,-0.113,0.262,1.164
113,-0.098,0.246,1.078
114,-0.109,0.328,0.941
115,-0.152,0.395,1.043
116,-0.102,0.426,1.070
117,-0.055,0.297,1.043
118,-0.145,0.344,1.008
119,-0.113,0.598,0.988
120,0.102,0.605,1.145
121,0.094,0.449,1.074
122,-0.070,0.477,1.125
123,0.082,0.781,0.953
124,0.238,0.742,1.066
125,0.207,0.555,0.918
126,0.055,0.418,1.254
127,0.121,0.672,0.801
128,0.180,0.598,0.996
129,0.184,0.504,1.102
130,0.012,0.480,1.180
131,0.004,0.547,0.730
132,0.094,0.402,0.988
133,0.066,0.316,1.109
134,0.023,0.438,1.207
135,0.004,0.598,0.801
136,0.004,0.367,0.934
137,-0.160,0.227,1.137
138,-0.074,0.379,1.336
139,0.035,0.664,0.859
140,0.035,0.492,0.910
141,-0.188,0.211,1.082
142,-0.254,0.277,1.289
143,-0.047,0.660,0.961
144,0.129,0.578,1.047
145,-0.191,0.312,1.051
146,-0.273,0.398,1.203
147,-0.137,0.754,0.875
148,0.195,0.723,0.793
149,0.102,0.301,1.156
150,-0.055,0.449,1.211
151,-0.039,0.840,0.816
152,0.219,0.664,0.875
153,0.055,0.309,1.059
154,0.195,0.289,1.379
155,0.055,0.637,0.922
156,0.168,0.574,0.668
157,-0.039,0.172,1.191
158,0.117,0.246,1.176
159,0.121,0.512,0.891
160,0.145,0.449,0.934
161,-0.090,0.234,1.340
162,-0.090,0.234,1.340
163,0.027,0.293,1.094
164,0.191,0.477,1.133
165,0.262,0.605,0.852
166,-0.340,0.414,1.336
167,-0.379,0.316,0.980
168,0.012,0.402,1.148
169,0.246,0.805,0.613
170,0.016,0.609,1.543
171,-0.328,0.488,1.055
172,-0.191,0.324,1.176
173,0.270,0.469,0.707
174,-0.074,0.551,1.211
175,-0.414,0.664,0.695
176,-0.242,0.410,0.711
177,0.262,0.328,1.391
178,0.230,0.672,1.383
179,-0.340,0.621,0.949
180,-0.129,0.309,0.879
181,0.379,0.156,1.086
182,-0.098,0.344,1.117
183,-0.207,0.480,0.812
184,0.285,0.328,0.617
185,0.598,-0.098,1.457
186,0.098,0.051,1.195
187,-0.133,0.172,1.160
188,0.180,0.262,0.852
189,0.531,-0.023,0.980
190,-0.172,-0.113,1.137
191,-0.324,-0.004,1.031
192,0.141,0.133,0.898
193,0.469,0.145,0.977
194,-0.059,-0.094,1.145
195,-0.457,-0.039,1.121
196,-0.145,0.266,1.410
197,0.504,0.406,1.160
198,-0.227,-0.047,1.191
199,-0.441,-0.070,1.043
200,-0.066,0.312,0.688
201,0.039,0.203,1.023
202,0.031,0.129,0.543
203,-0.469,-0.266,1.086
204,-0.098,-0.102,0.922
205,0.238,0.141,0.809
206,0.000,-0.035,0.855
207,-0.113,-0.402,1.496
208,-0.012,-0.227,0.906
209,0.078,-0.066,1.207
210,0.383,0.020,1.020
211,0.086,-0.277,1.418
212,0.129,-0.168,1.160
213,-0.020,-0.031,1.289
214,0.102,0.070,0.844
215,0.125,-0.203,1.273
216,0.023,-0.113,1.109
217,0.281,0.027,0.750
218,0.152,-0.109,0.871
219,0.031,-0.094,0.984
220,0.043,-0.004,0.668
221,0.293,0.023,0.922
222,-0.090,0.105,0.832
223,-0.137,-0.047,1.145
224,0.043,0.090,1.324
225,0.184,0.371,0.887
226,0.113,0.148,0.879
227,-0.367,-0.129,1.207
228,-0.250,-0.066,1.246
229,0.203,0.102,0.863
230,0.125,-0.023,0.855
231,-0.070,-0.137,1.008
232,-0.180,-0.281,1.312
233,-0.074,-0.152,0.973
234,-0.074,-0.152,0.973
235,-0.098,-0.195,1.207
236,-0.035,-0.055,1.027
237,-0.191,-0.102,1.086
238,0.008,-0.145,1.074
239,0.062,-0.027,1.117
240,-0.086,-0.074,1.219
241,0.211,-0.078,1.023
242,0.148,-0.133,0.754
243,-0.027,-0.199,0.832
244,0.082,-0.094,1.164
245,0.203,0.086,1.184
246,0.242,-0.008,0.746
247,0.191,-0.199,1.098
248,-0.035,-0.074,1.156
249,-0.008,0.164,0.996
250,0.203,0.156,0.723
251,0.156,0.027,1.199
252,0.156,0.105,0.844
253,-0.184,0.039,1.301
254,-0.031,0.121,0.996
255,0.262,0.160,1.148
