Sample,X,Y,Z
0,0.023,0.227,1.000
1,-0.016,-0.039,0.996
2,-0.031,-0.039,1.039
3,0.035,-0.043,1.078
4,0.031,-0.039,1.051
5,-0.004,0.000,0.938
6,0.023,-0.031,1.031
7,0.051,-0.059,1.113
8,-0.004,-0.043,1.023
9,-0.039,-0.039,1.008
10,0.027,-0.020,1.008
11,0.066,-0.039,1.078
12,0.012,-0.020,1.027
13,-0.008,-0.016,0.969
14,0.035,-0.059,1.074
15,0.055,-0.027,1.078
16,0.012,-0.016,1.027
17,0.012,-0.027,0.957
18,0.027,-0.031,1.027
19,0.004,-0.031,1.059
20,-0.023,-0.043,1.055
21,0.012,-0.035,1.016
22,0.055,-0.051,1.074
23,0.023,-0.039,1.047
24,0.031,-0.020,1.035
25,0.000,-0.055,0.969
26,0.008,-0.035,1.047
27,0.039,-0.008,1.086
28,0.012,0.004,0.973
29,0.000,-0.086,1.031
30,0.016,-0.055,1.027
31,0.004,-0.047,1.027
32,0.008,-0.039,1.020
33,0.020,-0.047,1.062
34,0.039,-0.020,1.047
35,0.031,-0.020,1.027
36,0.027,-0.016,0.992
37,0.020,-0.047,1.039
38,-0.004,-0.031,1.043
39,0.004,-0.027,1.031
40,0.027,-0.027,1.020
41,0.043,-0.039,1.035
42,0.016,-0.031,1.043
43,-0.004,-0.039,1.023
44,0.012,-0.043,1.035
45,0.020,-0.043,1.035
46,0.020,-0.043,1.047
47,0.031,-0.031,1.023
48,0.043,-0.027,1.004
49,0.027,-0.016,1.027
50,-0.059,-0.027,1.012
51,-0.008,-0.023,1.023
52,0.047,-0.023,1.121
53,0.027,-0.047,1.000
54,0.031,-0.043,1.035
55,0.016,-0.043,1.039
56,0.008,-0.035,1.039
57,0.012,-0.027,1.043
58,0.016,-0.027,1.012
59,0.000,-0.027,1.039
60,0.012,-0.047,1.035
61,0.016,-0.039,1.047
62,0.012,-0.043,1.035
63,0.016,-0.023,1.016
64,0.027,-0.035,1.051
65,0.027,-0.035,1.035
66,0.020,-0.031,1.043
67,0.008,-0.043,1.031
68,0.004,-0.047,1.043
69,0.020,-0.027,1.039
70,0.016,-0.020,1.039
71,0.016,-0.031,1.012
72,0.035,-0.023,1.035
73,0.031,-0.035,1.117
74,-0.043,-0.031,1.004
75,0.035,-0.035,1.016
76,0.035,-0.031,1.172
77,0.008,-0.039,0.996
78,0.012,-0.051,1.055
79,0.016,-0.039,1.016
80,0.008,-0.039,1.043
81,0.004,-0.016,1.020
82,0.008,-0.035,1.039
83,0.023,-0.035,1.043
84,0.020,-0.039,1.043
85,0.012,-0.035,1.012
86,0.016,-0.043,1.031
87,0.027,-0.051,1.055
88,0.016,-0.039,1.039
89,0.016,-0.027,1.012
90,0.016,-0.027,1.012
91,0.020,-0.035,1.035
92,0.012,-0.039,1.035
93,0.012,-0.031,1.035
94,0.016,-0.023,1.020
95,0.016,-0.047,1.051
96,0.020,-0.039,1.051
97,0.020,-0.031,1.074
98,0.027,-0.051,1.004
99,-0.020,-0.039,1.039
100,0.043,-0.027,1.066
101,0.027,-0.023,1.070
102,0.039,-0.059,0.973
103,0.020,-0.043,1.062
104,0.020,-0.035,1.020
105,0.023,-0.031,1.020
106,0.016,-0.039,1.035
107,0.020,-0.035,1.047
108,0.008,-0.023,1.031
109,0.012,-0.039,1.023
110,0.012,-0.039,1.035
111,0.016,-0.039,1.047
112,0.020,-0.027,1.020
113,0.008,-0.023,1.023
114,0.020,-0.027,1.039
115,0.027,-0.023,1.039
116,0.004,-0.035,1.012
117,0.004,-0.047,1.035
118,0.020,-0.035,1.035
119,0.020,-0.039,1.059
120,0.020,-0.020,0.992
121,0.012,-0.039,1.070
122,-0.027,-0.031,1.027
123,0.012,-0.027,1.023
124,0.023,-0.023,1.090
125,0.031,-0.039,0.996
126,0.035,-0.031,1.023
127,0.023,-0.031,1.023
128,0.012,-0.035,1.027
129,0.020,-0.039,1.023
130,0.016,-0.031,1.055
131,0.016,-0.027,1.035
132,0.008,-0.035,1.027
133,0.012,-0.047,1.039
134,0.023,-0.027,1.039
135,0.023,-0.027,1.020
136,0.012,-0.035,1.023
137,0.020,-0.043,1.051
138,0.020,-0.043,1.051
139,0.020,-0.035,1.047
140,0.012,-0.039,1.027
141,0.016,-0.047,1.020
142,0.020,-0.047,1.043
143,0.008,-0.035,1.051
144,0.008,-0.031,1.027
145,0.062,-0.027,1.016
146,0.039,-0.035,1.082
147,-0.035,-0.035,1.000
148,0.039,-0.027,1.039
149,0.027,-0.027,1.090
150,0.047,-0.035,1.031
151,0.008,-0.031,1.012
152,0.020,-0.035,1.027
153,0.016,-0.051,1.047
154,0.031,-0.035,1.027
155,0.000,-0.031,1.047
156,0.012,-0.023,1.016
157,0.023,-0.039,1.043
158,0.023,-0.031,1.031
159,0.004,-0.031,1.039
160,0.023,-0.039,1.027
161,0.031,-0.043,1.043
162,0.023,-0.043,1.035
163,0.000,-0.023,1.031
164,0.012,-0.043,1.031
165,0.016,-0.039,1.043
166,0.012,-0.031,1.020
167,0.008,-0.035,1.035
168,0.031,-0.023,1.055
169,0.000,-0.051,1.008
170,-0.023,-0.035,1.004
171,0.059,-0.027,1.090
172,0.023,-0.043,1.035
173,0.000,-0.055,0.984
174,0.016,-0.031,1.039
175,0.023,-0.027,1.043
176,0.020,-0.027,1.031
177,0.012,-0.027,1.031
178,0.012,-0.023,1.027
179,0.016,-0.023,1.035
180,0.012,-0.035,1.047
181,0.023,-0.039,1.039
182,0.023,-0.035,1.016
183,0.012,-0.035,1.047
184,0.020,-0.035,1.035
185,0.023,-0.047,1.035
186,0.023,-0.047,1.035
187,0.023,-0.039,1.031
188,0.008,-0.016,1.047
189,0.012,-0.027,1.031
190,0.023,-0.027,1.027
191,0.020,-0.039,1.031
192,0.016,-0.031,1.043
193,0.035,-0.031,1.070
194,0.004,-0.051,1.031
195,-0.012,-0.039,0.973
196,0.055,-0.039,1.125
197,0.027,-0.027,1.035
198,0.012,-0.043,0.957
199,0.020,-0.031,1.027
200,0.012,-0.027,1.031
201,0.020,-0.031,1.043
202,0.016,-0.039,1.035
203,0.008,-0.031,1.035
204,0.012,-0.039,1.035
205,0.016,-0.047,1.043
206,0.016,-0.035,1.031
207,0.012,-0.039,1.039
208,0.023,-0.027,1.039
209,0.020,-0.039,1.043
210,0.012,-0.027,1.012
211,0.016,-0.023,1.051
212,0.023,-0.027,1.023
213,0.016,-0.047,1.047
214,0.012,-0.035,1.020
215,0.020,-0.043,1.055
216,0.047,-0.039,1.035
217,0.016,-0.066,1.000
218,-0.016,-0.035,1.031
219,0.035,-0.035,1.098
220,0.020,-0.031,1.070
221,0.051,-0.039,0.973
222,0.023,-0.031,1.004
223,0.027,-0.027,1.027
224,0.027,-0.031,1.043
225,0.012,-0.035,1.043
226,0.016,-0.027,1.020
227,0.016,-0.043,1.031
228,0.012,-0.035,1.035
229,0.004,-0.039,1.039
230,0.008,-0.035,1.031
231,0.016,-0.035,1.051
232,0.016,-0.027,1.039
233,0.008,-0.031,1.043
234,0.016,-0.027,1.027
235,0.027,-0.035,1.023
236,0.016,-0.043,1.039
237,0.008,-0.035,1.035
238,0.020,-0.039,1.031
239,0.020,-0.043,1.043
240,0.039,-0.031,1.117
241,-0.012,-0.039,0.961
242,-0.020,-0.047,1.066
243,0.035,-0.027,1.117
244,0.020,-0.020,0.953
245,-0.008,-0.051,0.996
246,0.027,-0.035,1.023
247,0.023,-0.039,1.059
248,0.012,-0.027,1.031
249,0.016,-0.043,1.027
250,0.020,-0.027,1.023
251,0.012,-0.031,1.039
252,0.008,-0.031,1.039
253,0.020,-0.031,1.035
254,0.020,-0.039,1.031
255,0.012,-0.035,1.043
256,0.020,-0.031,1.039
257,0.016,-0.031,1.027
258,0.016,-0.031,1.027
259,0.008,-0.043,1.031
260,0.027,-0.039,1.043
261,0.016,-0.047,1.043
262,0.012,-0.027,1.016
263,0.016,-0.031,1.031
264,0.020,-0.039,1.051
265,0.031,-0.027,1.078
266,-0.039,-0.051,0.926
267,-0.020,-0.043,0.996
268,0.055,-0.027,1.066
269,0.039,-0.031,1.043
270,0.004,-0.043,0.977
271,0.027,-0.055,1.047
272,0.023,-0.035,1.051
273,0.004,-0.027,1.023
274,0.000,-0.035,1.027
275,0.023,-0.039,1.047
276,0.023,-0.027,1.031
277,0.008,-0.031,1.031
278,0.008,-0.043,1.039
279,0.035,-0.047,1.055
280,0.023,-0.031,1.023
281,0.004,-0.031,1.027
282,0.012,-0.035,1.039
283,0.027,-0.047,1.051
284,0.016,-0.023,1.023
285,0.004,-0.023,1.027
286,0.016,-0.039,1.039
287,0.035,-0.043,1.047
288,0.035,-0.027,1.027
289,-0.012,-0.055,0.934
290,-0.012,-0.051,1.023
291,0.066,-0.039,1.039
292,0.020,-0.020,1.102
293,0.020,-0.027,1.004
294,0.023,-0.051,1.035
295,0.020,-0.039,1.035
296,0.008,-0.016,1.008
297,0.020,-0.035,1.035
298,0.027,-0.043,1.039
