Sample,X,Y,Z
0,0.008,0.043,1.105
1,0.023,0.066,1.090
2,0.070,0.184,0.938
3,-0.027,0.070,1.105
4,-0.047,0.016,1.250
5,0.043,0.137,1.035
6,0.043,0.180,0.938
7,-0.047,0.027,1.168
8,-0.039,-0.031,1.223
9,0.043,0.055,1.039
10,0.051,0.086,0.910
11,-0.004,-0.023,1.078
12,0.008,-0.078,1.105
13,0.047,-0.055,1.000
14,0.016,-0.055,0.965
15,-0.008,-0.125,1.027
16,0.031,-0.176,1.039
17,0.047,-0.098,0.910
18,0.000,-0.086,0.934
19,-0.012,-0.152,1.008
20,0.066,-0.145,1.059
21,0.062,-0.066,0.949
22,-0.023,-0.055,0.969
23,0.004,-0.062,1.051
24,0.094,-0.043,1.129
25,-0.004,0.000,0.961
26,-0.051,0.012,1.008
27,0.023,0.023,1.125
28,0.086,0.016,1.012
29,-0.047,-0.004,1.023
30,-0.047,0.027,1.066
31,0.016,0.043,1.035
32,0.047,0.031,1.043
33,0.008,0.027,1.020
34,0.016,-0.008,1.066
35,0.035,-0.012,1.043
36,0.031,-0.039,1.070
37,-0.004,-0.031,1.055
38,-0.023,-0.027,1.008
39,0.043,-0.043,1.012
40,0.051,-0.074,1.023
41,0.008,-0.078,1.020
42,-0.012,-0.062,1.027
43,0.035,-0.055,1.004
44,0.031,-0.066,1.027
45,0.004,-0.055,1.039
46,0.016,-0.031,1.020
47,0.031,-0.059,1.008
48,0.027,-0.074,1.105
49,-0.031,-0.020,0.992
50,-0.027,-0.004,0.988
51,0.055,-0.012,1.070
52,0.059,-0.023,1.125
53,-0.027,-0.035,1.082
54,0.035,0.012,1.008
55,0.051,-0.012,1.051
56,0.023,-0.020,1.066
57,0.000,-0.012,1.039
58,0.023,-0.020,1.016
59,0.023,-0.043,1.055
60,0.008,-0.047,1.078
61,0.000,-0.023,1.031
62,0.020,-0.031,0.980
63,0.035,-0.070,1.051
64,0.031,-0.062,1.070
65,0.016,-0.023,0.980
66,0.004,-0.051,1.008
67,0.004,-0.062,1.059
68,0.016,-0.055,1.098
69,0.035,-0.008,0.957
70,0.020,-0.031,1.027
71,0.008,-0.047,1.090
72,0.039,-0.031,1.113
73,-0.012,-0.016,0.945
74,-0.004,-0.035,0.988
75,0.066,-0.047,1.156
76,0.035,-0.012,1.125
77,0.020,0.000,0.914
78,-0.016,-0.023,1.016
79,0.031,-0.059,1.086
80,0.047,-0.039,1.059
81,-0.004,-0.012,0.961
82,0.004,-0.047,1.039
83,0.039,-0.070,1.074
84,0.031,-0.023,1.035
85,-0.004,-0.012,0.992
86,0.016,-0.039,1.027
87,0.039,-0.051,1.094
88,0.012,-0.031,1.012
89,-0.020,-0.020,1.020
90,0.020,-0.031,1.070
91,0.059,-0.035,1.062
92,0.023,-0.020,0.992
93,-0.016,-0.043,1.020
94,0.020,-0.051,1.090
95,0.035,-0.027,1.047
96,0.027,-0.016,1.039
97,-0.066,-0.055,0.961
98,0.004,-0.074,1.082
99,0.098,-0.020,1.055
100,0.027,-0.020,1.105
101,0.000,-0.047,0.984
102,0.055,-0.062,1.086
103,0.043,-0.031,1.023
104,-0.020,-0.004,1.016
105,0.012,-0.031,1.047
106,0.051,-0.062,1.082
107,0.004,-0.020,1.016
108,-0.020,-0.016,1.012
109,0.027,-0.051,1.059
110,0.047,-0.047,1.059
111,-0.004,-0.031,1.000
112,-0.008,-0.039,1.027
113,0.039,-0.047,1.086
114,0.039,-0.027,1.043
115,0.012,-0.023,0.980
116,0.008,-0.051,1.059
117,0.043,-0.043,1.062
118,0.020,-0.031,1.027
119,-0.012,-0.016,0.992
120,0.004,-0.016,1.094
121,0.027,-0.039,1.055
122,-0.016,-0.027,1.023
123,0.039,-0.016,1.047
124,0.023,-0.055,1.051
125,0.047,-0.066,1.055
126,0.008,-0.023,0.980
127,-0.020,-0.027,1.020
128,0.031,-0.059,1.055
129,0.051,-0.047,1.062
130,0.000,-0.008,0.980
131,-0.016,-0.023,1.027
132,0.035,-0.055,1.086
133,0.027,-0.039,1.031
134,-0.004,-0.020,0.992
135,0.012,-0.039,1.047
136,0.035,-0.039,1.082
137,0.012,-0.012,0.992
138,-0.016,-0.016,1.000
139,0.023,-0.039,1.059
140,0.051,-0.055,1.070
141,0.008,-0.016,1.020
142,0.008,-0.016,1.020
143,-0.023,-0.012,0.980
144,0.012,-0.059,1.059
145,0.086,-0.035,1.133
146,0.012,0.008,1.098
147,-0.020,-0.031,0.906
148,0.012,-0.066,1.043
149,0.051,-0.031,1.164
150,0.031,-0.004,1.012
151,-0.004,-0.031,0.984
152,0.043,-0.051,1.066
153,0.035,-0.039,1.062
154,-0.008,-0.008,0.988
155,-0.012,-0.031,1.020
156,0.035,-0.051,1.062
157,0.027,-0.023,1.035
158,-0.008,-0.031,1.012
159,0.012,-0.039,1.035
160,0.039,-0.043,1.066
161,0.016,-0.020,1.004
162,-0.008,-0.020,1.008
163,0.020,-0.043,1.047
164,0.031,-0.051,1.055
165,0.012,-0.008,1.031
166,-0.020,-0.004,0.984
167,0.020,-0.047,1.062
168,0.070,-0.023,1.180
169,-0.008,-0.020,1.004
170,-0.008,-0.035,1.008
171,0.055,-0.027,1.172
172,0.047,-0.031,0.984
