Sample,X,Y,Z
0,0.016,0.230,1.031
1,0.020,-0.031,1.062
2,0.004,-0.031,1.035
3,0.004,-0.039,1.031
4,0.027,-0.039,1.031
5,0.023,-0.031,1.051
6,-0.004,-0.035,1.043
7,0.004,-0.035,1.023
8,0.023,-0.031,1.035
9,0.012,-0.023,1.035
10,0.004,-0.035,1.055
11,0.012,-0.047,1.027
12,0.023,-0.039,1.039
13,0.012,-0.027,1.055
14,0.012,-0.027,1.051
15,0.000,-0.039,1.020
16,0.039,-0.047,1.039
17,0.039,-0.023,1.035
18,-0.004,-0.023,1.027
19,0.012,-0.047,1.035
20,0.031,-0.047,1.035
21,0.031,-0.027,1.043
22,0.000,-0.027,1.031
23,0.008,-0.047,1.039
24,0.066,-0.039,1.090
25,0.023,-0.043,1.051
26,-0.055,-0.047,0.977
27,0.023,-0.047,0.980
28,0.035,-0.047,1.188
29,0.047,-0.020,0.988
30,-0.004,-0.027,1.012
31,0.012,-0.035,1.031
32,0.035,-0.051,1.039
33,0.016,-0.031,1.047
34,-0.004,-0.020,1.043
35,0.016,-0.047,1.043
36,0.020,-0.047,1.027
37,0.023,-0.023,1.023
38,0.012,-0.031,1.051
39,0.004,-0.023,1.039
40,0.016,-0.055,1.031
41,0.016,-0.031,1.023
42,0.016,-0.027,1.055
43,0.004,-0.039,1.043
44,0.016,-0.055,1.031
45,0.020,-0.031,1.016
46,0.020,-0.031,1.016
47,0.020,-0.023,1.039
48,0.012,-0.035,1.055
49,0.031,-0.039,1.074
50,0.000,-0.027,1.016
51,-0.027,-0.059,0.961
52,0.012,-0.039,1.043
53,0.055,-0.027,1.133
54,0.035,-0.043,1.047
55,0.023,-0.027,1.012
56,0.016,-0.031,1.055
57,0.023,-0.043,1.051
58,0.008,-0.039,0.996
59,0.012,-0.027,1.031
60,0.008,-0.031,1.059
61,0.004,-0.047,1.074
62,0.016,-0.031,1.000
63,0.023,-0.027,1.016
64,0.008,-0.027,1.047
65,0.016,-0.047,1.055
66,0.023,-0.047,1.020
67,0.027,-0.020,1.020
68,0.004,-0.023,1.051
69,0.000,-0.051,1.059
70,0.016,-0.043,1.027
71,0.027,-0.027,1.012
72,0.027,-0.031,1.027
73,0.023,-0.051,1.047
74,-0.051,-0.055,0.988
75,0.062,-0.031,1.051
76,0.027,-0.027,1.055
77,0.035,-0.047,0.992
78,0.000,-0.051,1.055
79,0.027,-0.027,1.008
80,0.016,-0.031,1.047
81,-0.008,-0.031,1.043
82,0.012,-0.043,1.047
83,0.035,-0.039,1.020
84,0.023,-0.020,1.027
85,0.000,-0.027,1.031
86,0.016,-0.051,1.059
87,0.035,-0.043,1.031
88,0.016,-0.027,1.012
89,0.004,-0.031,1.051
90,0.094,-0.078,1.078
91,0.316,-0.199,1.191
92,0.504,-0.180,1.133
93,0.484,-0.062,0.977
94,0.566,-0.039,1.297
95,0.898,-0.117,1.367
96,1.070,-0.328,1.387
97,0.898,-0.113,0.906
98,0.805,0.188,0.980
99,1.117,0.035,1.117
100,1.262,-0.277,1.027
101,0.828,0.043,0.621
102,0.535,0.457,0.559
103,0.922,0.117,0.770
104,1.082,-0.262,1.004
105,0.566,0.105,0.688
106,0.324,0.504,0.578
107,0.609,0.238,0.859
108,0.801,-0.203,1.344
109,0.371,0.020,1.191
110,0.113,0.441,0.832
111,0.406,0.176,1.176
112,0.688,-0.320,1.605
113,0.223,-0.176,1.355
114,-0.148,0.227,0.867
115,0.297,0.055,1.238
116,0.699,-0.301,1.535
117,0.199,-0.352,1.277
118,-0.184,0.027,0.707
119,0.352,-0.016,0.945
120,0.789,-0.316,1.141
121,0.410,-0.250,1.023
122,0.074,-0.055,0.770
123,0.645,-0.137,0.906
124,1.035,-0.219,0.941
125,0.652,-0.145,1.082
126,0.504,0.184,0.617
127,1.062,0.039,0.988
128,1.285,-0.133,1.250
129,0.832,0.004,1.082
130,0.582,0.223,0.754
131,1.016,0.133,1.133
132,1.223,-0.031,1.461
133,0.566,0.141,0.941
134,0.164,0.297,0.586
135,0.668,0.113,1.199
136,0.949,0.082,1.242
137,0.188,0.207,0.664
138,0.188,0.207,0.664
139,-0.262,0.215,0.629
140,0.258,0.082,1.285
141,0.629,0.051,1.301
142,0.066,0.105,0.656
143,-0.281,-0.023,0.848
144,0.371,-0.105,1.539
