Sample,X,Y,Z
0,0.031,0.215,1.027
1,0.023,-0.023,1.020
2,0.031,-0.031,1.023
3,0.012,-0.051,1.078
4,0.020,-0.023,1.035
5,0.027,-0.012,0.992
6,0.004,-0.039,1.051
7,0.004,-0.035,1.047
8,0.016,-0.062,1.035
9,0.012,-0.055,1.023
10,0.043,-0.047,1.070
11,0.027,-0.012,1.012
12,0.000,-0.027,1.000
13,0.016,-0.047,1.043
14,0.027,-0.043,1.039
15,0.016,-0.035,1.039
16,0.000,-0.008,1.016
17,0.008,-0.023,1.055
18,0.008,-0.023,1.055
19,0.035,-0.035,1.035
20,0.039,-0.031,1.012
21,0.020,-0.055,1.043
22,0.023,-0.047,1.062
23,0.008,-0.047,1.051
24,-0.008,-0.031,1.039
25,0.031,-0.008,1.055
26,0.008,-0.062,1.051
27,0.035,-0.047,1.031
28,0.055,-0.027,1.098
29,0.012,-0.043,1.023
30,0.016,-0.051,1.004
31,0.027,-0.059,1.047
32,0.016,-0.039,1.020
33,0.012,-0.035,1.027
34,0.012,-0.039,1.062
35,0.020,-0.035,1.047
36,0.035,-0.020,1.020
37,0.027,-0.023,1.043
38,0.012,-0.055,1.055
39,0.016,-0.055,1.031
40,0.020,-0.051,1.035
41,0.000,-0.023,1.039
42,0.004,-0.039,1.055
43,0.035,-0.035,1.027
44,0.008,-0.031,1.008
45,-0.008,-0.027,1.023
46,0.031,-0.043,1.051
47,0.023,-0.039,1.039
48,0.012,-0.020,1.098
49,0.035,-0.070,1.020
50,-0.023,-0.059,1.004
51,0.020,-0.023,1.031
52,0.004,-0.039,1.020
53,0.023,-0.047,1.000
54,0.027,-0.043,1.035
55,0.016,-0.020,1.059
56,0.031,-0.023,1.020
57,0.055,-0.055,1.043
58,0.023,-0.039,1.039
59,-0.016,-0.031,1.051
60,0.023,-0.043,1.031
61,0.035,-0.051,1.035
62,0.008,-0.035,1.066
63,-0.016,-0.012,1.016
64,0.008,-0.043,1.012
65,0.035,-0.051,1.055
66,0.020,-0.016,1.047
67,0.031,-0.039,1.043
68,0.051,-0.051,1.059
69,0.027,-0.023,1.020
70,0.004,-0.023,1.039
71,0.012,-0.020,1.016
72,0.047,-0.035,1.117
73,0.031,-0.074,1.055
74,-0.031,-0.043,1.023
75,0.059,-0.039,1.062
76,0.055,-0.043,1.109
77,0.035,-0.035,1.012
78,0.031,-0.031,1.031
79,0.023,-0.031,1.047
80,0.012,-0.035,1.020
81,0.004,-0.031,1.023
82,0.008,-0.023,1.039
83,0.016,-0.023,1.020
84,0.020,-0.047,1.055
85,0.012,-0.039,1.047
86,0.016,-0.027,1.023
87,0.035,-0.043,1.035
88,0.016,-0.047,1.066
89,0.016,-0.027,1.031
90,0.020,-0.020,1.023
91,0.023,-0.039,1.008
92,0.016,-0.055,1.066
93,-0.004,-0.023,1.043
94,0.016,-0.039,1.008
95,0.035,-0.062,1.051
96,0.051,-0.035,1.070
97,0.023,-0.031,0.949
98,-0.016,-0.035,1.000
99,0.043,-0.039,1.125
100,0.047,-0.027,1.031
101,0.023,-0.039,0.977
102,0.035,-0.059,1.043
103,0.000,-0.055,1.055
104,0.008,-0.027,1.027
105,0.020,-0.031,1.016
106,0.012,-0.039,1.043
107,0.008,-0.051,1.039
108,0.035,-0.023,1.039
109,0.023,-0.020,1.039
110,0.008,-0.043,1.035
111,0.023,-0.039,1.031
112,0.031,-0.023,1.055
113,0.012,-0.043,1.035
114,0.008,-0.055,1.035
115,0.016,-0.047,1.043
116,0.012,-0.023,1.016
117,0.004,-0.027,1.039
118,0.020,-0.039,1.008
119,0.027,-0.051,1.051
120,0.031,-0.027,1.074
121,-0.016,-0.051,1.008
122,0.000,-0.051,1.012
123,0.035,-0.043,1.105
124,0.016,-0.023,1.117
125,0.051,-0.047,0.984
126,0.004,-0.027,1.004
127,0.000,-0.020,1.020
128,0.012,-0.035,1.043
129,0.016,-0.023,1.027
130,0.027,-0.047,1.043
131,0.031,-0.059,1.051
132,0.020,-0.055,1.043
133,0.020,-0.039,1.035
134,0.016,-0.027,1.027
135,0.012,-0.043,1.066
136,0.016,-0.031,1.020
137,0.008,-0.039,1.035
138,0.008,-0.023,1.031
139,0.020,-0.035,1.066
140,0.020,-0.039,1.012
141,0.027,-0.051,1.047
142,0.016,-0.043,1.039
143,0.016,-0.035,1.051
144,0.039,-0.023,1.070
145,-0.035,-0.051,1.008
146,-0.043,-0.055,1.043
147,0.020,-0.031,1.105
148,0.027,-0.039,1.047
149,0.008,-0.062,1.004
150,0.023,-0.035,1.035
151,0.020,-0.027,1.051
152,0.023,-0.020,1.016
153,0.023,-0.035,1.023
154,0.023,-0.039,1.035
155,0.012,-0.027,1.055
156,0.012,-0.023,1.035
157,0.008,-0.055,1.012
158,0.020,-0.055,1.062
159,0.008,-0.035,1.043
160,0.016,-0.027,1.035
161,0.016,-0.043,1.004
162,0.016,-0.043,1.004
163,0.012,-0.051,1.051
164,0.020,-0.020,1.055
165,0.031,-0.035,1.020
166,0.035,-0.059,1.043
167,0.012,-0.035,1.062
168,0.012,-0.008,1.012
169,0.043,-0.031,1.086
170,0.039,-0.047,1.094
171,-0.043,-0.031,1.039
172,0.043,-0.027,1.055
173,0.016,-0.031,1.059
