Sample,X,Y,Z
0,-0.008,0.238,0.977
1,-0.027,-0.004,1.016
2,0.031,-0.070,1.137
3,0.027,-0.059,1.086
4,-0.012,0.027,0.879
5,0.020,-0.012,0.984
6,0.035,-0.098,1.137
7,-0.023,-0.102,1.129
8,-0.035,0.020,0.922
9,0.070,-0.023,1.008
10,0.090,-0.055,1.074
11,-0.012,-0.027,1.008
12,-0.020,-0.008,0.977
13,0.062,-0.031,1.055
14,0.051,-0.055,1.129
15,-0.008,-0.031,1.062
16,0.012,0.000,0.926
17,0.059,-0.035,0.996
18,0.059,-0.035,0.996
19,-0.008,-0.051,1.059
20,-0.059,-0.035,1.062
21,0.023,-0.020,1.008
22,0.102,-0.047,1.059
23,0.027,-0.051,1.070
24,-0.055,-0.031,1.000
25,0.023,-0.023,0.973
26,0.066,-0.055,1.070
27,-0.027,-0.047,1.035
28,0.016,-0.004,1.062
29,0.078,-0.039,1.082
30,0.035,-0.047,0.977
31,-0.043,-0.020,1.047
32,-0.012,-0.031,1.035
33,0.078,-0.039,1.012
34,0.066,-0.039,1.066
35,0.000,-0.039,1.059
36,0.004,-0.035,1.000
37,0.043,-0.035,1.023
38,0.020,-0.027,1.062
39,-0.012,-0.020,1.047
40,0.012,-0.027,1.020
41,0.066,-0.047,1.020
42,0.066,-0.047,1.020
43,0.020,-0.031,1.039
44,-0.012,-0.016,1.031
45,0.020,-0.043,1.023
46,0.051,-0.043,1.043
47,0.004,-0.035,1.047
48,-0.004,-0.047,1.020
49,0.031,-0.051,1.082
50,0.004,-0.051,0.984
51,-0.031,-0.039,1.027
52,0.027,-0.027,1.031
53,0.051,-0.012,1.090
54,0.031,-0.027,1.016
55,0.012,-0.020,1.059
56,0.012,-0.051,1.031
57,0.023,-0.055,1.043
58,0.020,-0.035,1.035
59,0.004,-0.039,1.035
60,-0.004,-0.031,1.016
61,0.012,-0.043,1.047
62,0.016,-0.027,1.035
63,-0.004,-0.031,1.023
64,0.008,-0.031,1.051
65,0.043,-0.035,1.035
66,0.043,-0.035,1.035
67,0.043,-0.039,1.039
68,0.012,-0.031,1.020
69,-0.004,-0.047,1.039
70,0.004,-0.051,1.051
71,0.008,-0.031,1.035
72,0.016,-0.020,1.027
73,0.059,-0.023,1.027
74,0.023,-0.074,1.000
75,-0.027,-0.031,1.023
76,0.070,-0.020,1.059
77,0.074,-0.039,1.109
78,-0.008,-0.043,1.008
79,0.016,-0.035,1.031
80,0.016,-0.027,1.000
81,0.008,-0.047,1.043
82,0.008,-0.051,1.062
83,0.008,-0.012,0.992
84,0.023,-0.035,1.027
85,0.020,-0.012,1.055
86,0.012,-0.020,1.047
87,0.016,-0.035,0.988
88,0.016,-0.055,1.043
89,0.008,-0.039,1.070
90,0.023,-0.047,1.043
91,0.035,-0.051,1.016
92,0.020,-0.035,1.027
93,0.008,-0.043,1.066
94,0.016,-0.027,1.016
95,0.016,-0.035,1.031
96,0.039,-0.016,1.078
97,-0.008,-0.043,1.039
98,0.023,-0.055,0.992
99,0.031,-0.039,1.059
100,0.039,-0.012,1.145
101,0.047,-0.031,0.914
102,0.008,-0.051,1.047
103,0.016,-0.020,1.016
104,0.027,-0.031,1.043
105,0.020,-0.031,1.043
106,0.012,-0.027,1.020
107,0.027,-0.031,1.016
