Sample,X,Y,Z
0,0.031,0.035,1.043
1,0.016,-0.043,1.031
2,0.016,-0.035,1.031
3,0.020,-0.039,1.043
4,0.023,-0.035,1.039
5,0.023,-0.035,1.043
6,0.020,-0.039,1.035
7,0.020,-0.039,1.035
8,0.027,-0.035,1.039
9,0.023,-0.043,1.035
10,0.020,-0.043,1.043
11,0.020,-0.043,1.039
12,0.020,-0.027,1.027
13,0.027,-0.039,1.035
14,0.020,-0.039,1.035
15,0.020,-0.043,1.035
16,0.023,-0.027,1.039
17,0.016,-0.031,1.031
18,0.016,-0.043,1.043
19,0.020,-0.039,1.035
20,0.031,-0.035,1.039
21,0.004,-0.027,1.027
22,0.023,-0.047,1.031
23,0.031,-0.035,1.031
24,0.031,-0.016,0.996
25,0.039,-0.039,1.082
26,-0.016,-0.047,0.992
27,0.055,-0.047,1.074
28,0.039,-0.012,1.062
29,0.027,-0.062,0.996
30,0.012,-0.047,1.043
31,0.023,-0.039,1.047
32,0.027,-0.027,1.039
33,0.012,-0.043,1.043
34,0.012,-0.039,1.031
35,0.031,-0.031,1.035
36,0.035,-0.043,1.035
37,0.023,-0.031,1.031
38,0.012,-0.043,1.039
39,0.016,-0.035,1.023
40,0.031,-0.043,1.031
41,0.020,-0.035,1.043
42,0.012,-0.035,1.031
43,0.023,-0.047,1.031
44,0.016,-0.035,1.035
45,0.016,-0.027,1.043
46,0.016,-0.035,1.035
47,0.020,-0.039,1.043
48,0.035,-0.027,1.059
49,0.078,-0.004,1.059
50,0.031,-0.051,1.066
51,0.004,-0.055,1.039
52,0.039,-0.035,1.102
53,0.043,-0.035,1.074
54,0.016,-0.039,0.996
55,0.020,-0.043,1.035
56,0.027,-0.039,1.035
57,0.023,-0.023,1.039
58,0.020,-0.039,1.047
59,0.023,-0.051,1.031
60,0.027,-0.043,1.039
61,0.027,-0.027,1.039
62,0.016,-0.035,1.039
63,0.020,-0.051,1.043
64,0.023,-0.027,1.039
65,0.016,-0.027,1.039
66,0.016,-0.035,1.039
67,0.008,-0.047,1.027
68,0.023,-0.031,1.031
69,0.027,-0.035,1.043
70,0.023,-0.035,1.031
71,0.020,-0.047,1.035
72,0.047,-0.027,0.984
73,0.020,-0.016,1.098
74,-0.008,-0.047,1.027
75,-0.004,-0.043,1.008
76,0.039,-0.031,1.113
77,0.039,-0.031,1.027
78,0.016,-0.047,1.008
79,0.023,-0.039,1.039
80,0.023,-0.023,1.020
81,0.023,-0.031,1.035
82,0.020,-0.043,1.043
83,0.016,-0.047,1.051
84,0.020,-0.027,1.027
85,0.031,-0.035,1.047
86,0.020,-0.047,1.035
87,0.023,-0.043,1.047
88,0.016,-0.027,1.027
89,0.020,-0.031,1.039
90,0.020,-0.031,1.039
91,0.020,-0.043,1.039
92,0.016,-0.047,1.043
93,0.023,-0.035,1.027
94,0.020,-0.035,1.031
95,0.020,-0.051,1.051
96,0.023,0.000,1.105
97,0.023,0.273,1.324
98,0.059,0.621,1.203
99,-0.074,0.477,1.141
100,-0.102,0.473,1.395
101,0.016,0.859,1.371
102,0.027,1.152,0.754
103,-0.059,1.016,0.789
104,-0.039,0.672,1.246
105,0.031,0.766,1.254
106,-0.004,1.137,0.895
107,-0.168,0.953,0.648
108,-0.223,0.262,1.164
109,-0.129,0.328,1.238
110,-0.105,0.691,0.594
111,-0.023,0.531,0.656
112,-0.043,0.086,0.945
113,-0.078,-0.152,1.258
114,-0.090,0.332,0.781
115,0.039,0.465,0.734
116,0.141,0.039,1.227
117,0.105,-0.027,1.500
118,0.023,0.477,1.066
119,0.191,0.621,0.945
120,0.316,0.277,1.344
121,0.191,0.230,1.715
122,-0.027,0.637,1.000
123,0.156,0.895,0.914
124,0.184,0.590,1.016
125,0.023,0.305,1.176
126,-0.051,0.742,0.879
127,0.121,1.043,0.406
128,0.199,0.656,0.785
129,-0.016,0.328,0.938
130,-0.152,0.547,0.996
131,-0.035,0.980,0.547
132,0.133,0.707,0.887
133,-0.027,0.281,1.047
134,-0.270,0.328,1.246
135,-0.297,0.773,1.020
136,0.000,0.617,1.219
137,-0.035,0.105,1.289
138,-0.289,0.145,1.578
139,-0.305,0.742,0.898
140,-0.109,0.586,1.148
141,0.027,0.098,1.168
142,-0.105,-0.059,1.277
143,-0.172,0.441,0.801
144,0.168,0.508,0.672
145,0.254,0.172,0.961
146,0.035,0.023,0.898
147,0.023,0.234,0.910
148,0.254,0.535,0.906
149,0.230,0.426,0.883
150,0.094,0.289,1.102
151,0.129,0.617,1.414
152,0.301,0.941,1.074
153,0.383,0.625,1.285
154,0.062,0.539,1.410
155,-0.012,0.836,1.137
156,0.156,0.941,0.918
157,0.004,0.637,1.012
158,-0.258,0.441,0.969
159,-0.312,0.645,0.676
160,0.027,0.676,0.828
161,0.137,0.344,1.273
162,-0.227,0.238,0.742
163,-0.305,0.359,0.512
164,-0.293,0.422,0.805
165,0.062,0.246,1.055
166,-0.262,0.227,1.094
167,-0.211,0.516,0.652
168,0.113,0.453,1.316
169,0.148,0.363,1.785
170,-0.066,0.453,1.238
171,-0.066,0.453,1.098
172,0.105,0.406,1.539
173,-0.012,0.352,1.641
174,0.094,0.570,0.723
175,0.051,0.441,0.988
176,0.180,0.547,1.398
177,0.129,0.660,0.684
178,-0.012,0.148,0.801
179,0.203,0.086,0.355
180,0.137,0.219,0.723
181,0.238,0.383,0.773
182,0.078,0.195,0.297
183,0.180,-0.281,0.477
184,0.230,-0.391,1.383
185,-0.219,0.031,1.410
186,0.121,0.152,0.891
187,0.109,-0.477,1.066
188,-0.070,-0.598,1.832
189,-0.266,0.012,1.844
190,-0.266,0.012,1.844
191,-0.148,0.082,1.180
192,0.117,-0.512,1.117
193,-0.188,-0.793,1.152
194,-0.551,-0.367,1.297
195,-0.051,0.102,0.969
196,0.246,-0.023,0.738
197,-0.016,-0.543,0.695
198,-0.449,-0.613,1.484
199,-0.215,0.172,0.938
200,0.109,0.508,0.133
201,0.254,0.074,0.484
202,-0.062,-0.160,1.566
203,0.117,0.324,1.352
204,0.320,0.695,0.797
205,0.324,0.637,0.832
206,0.156,0.066,1.344
207,0.035,0.012,1.320
208,0.098,0.398,0.770
209,0.246,0.375,0.848
210,0.348,-0.070,1.090
211,0.105,-0.316,1.152
212,0.016,0.008,0.777
213,0.086,0.180,0.738
214,0.137,-0.117,0.938
215,-0.055,-0.613,1.500
216,-0.242,-0.324,1.031
217,-0.094,0.121,0.641
218,0.074,-0.211,1.035
219,-0.082,-0.746,1.387
220,-0.086,-0.586,1.047
221,-0.156,-0.094,1.262
222,-0.070,0.000,0.891
223,0.055,-0.504,1.484
224,-0.371,-0.516,1.465
225,-0.148,0.004,0.766
226,-0.113,0.230,0.941
227,0.098,0.070,1.188
228,-0.027,-0.055,1.301
229,-0.094,0.141,0.762
230,0.125,0.324,0.887
231,0.203,0.332,0.945
232,-0.016,0.152,1.031
233,0.102,0.223,0.559
234,-0.125,0.234,0.672
235,0.230,0.215,1.020
236,0.438,0.242,0.898
237,0.102,0.086,0.762
238,-0.008,0.102,0.918
239,0.012,-0.043,1.254
240,0.250,-0.137,1.121
241,0.082,-0.223,0.898
242,0.289,-0.188,1.391
243,0.102,-0.043,1.398
244,0.219,-0.129,1.273
245,-0.043,-0.312,1.082
246,-0.094,-0.367,1.262
247,-0.109,-0.316,1.012
248,-0.035,-0.199,1.008
249,0.090,-0.113,0.574
250,-0.102,-0.418,0.781
251,-0.289,-0.438,1.391
252,-0.223,-0.027,1.266
253,0.109,0.148,0.484
254,-0.027,-0.266,1.004
255,-0.359,-0.199,1.230
256,-0.043,0.277,1.598
257,0.211,0.598,0.766
258,0.207,0.129,0.934
259,-0.230,-0.137,1.082
260,-0.168,0.137,1.598
261,0.246,0.633,0.359
262,0.188,0.258,0.523
263,-0.141,-0.258,0.934
264,0.027,-0.273,1.660
265,0.285,0.352,0.660
266,0.238,0.176,0.676
267,-0.020,-0.348,0.945
268,0.070,-0.516,1.562
269,0.176,0.027,1.152
270,0.246,0.312,0.605
271,0.078,-0.152,0.828
272,0.004,-0.578,1.785
273,-0.008,-0.172,1.469
274,0.027,0.223,0.742
275,-0.203,-0.051,0.535
276,0.078,-0.605,1.414
277,0.047,-0.320,1.555
278,-0.078,0.250,0.559
279,0.031,0.199,0.039
280,0.004,-0.438,1.480
281,-0.074,-0.242,1.559
282,-0.293,0.180,0.848
283,-0.133,0.355,0.316
284,0.074,-0.062,1.289
285,0.070,-0.043,1.645
286,-0.035,0.195,1.258
287,-0.121,0.469,0.496
288,0.008,0.125,0.629
289,0.129,-0.371,1.500
290,-0.066,-0.168,1.188
291,-0.059,0.371,0.582
292,0.191,0.289,0.594
293,0.234,-0.344,1.281
294,0.035,-0.559,1.855
295,-0.082,0.023,0.984
296,0.109,0.340,0.219
297,0.312,-0.137,1.301
298,0.133,-0.496,1.699
299,-0.246,-0.180,1.012
300,0.285,0.301,0.512
301,0.551,0.000,1.336
302,0.102,-0.434,1.270
303,-0.434,-0.340,0.953
304,-0.246,0.168,0.547
305,0.375,0.070,1.051
306,0.086,-0.344,1.219
307,-0.402,-0.262,1.055
308,-0.172,0.285,0.543
309,0.484,0.176,1.152
310,0.078,-0.078,1.434
311,-0.516,-0.195,1.250
312,-0.230,0.141,0.652
313,0.266,0.094,1.195
314,0.023,0.055,1.352
315,-0.258,0.117,0.938
316,-0.059,0.133,0.504
317,0.188,-0.051,1.391
318,-0.109,0.086,0.863
319,-0.199,-0.133,0.953
320,0.039,-0.059,0.504
321,0.367,-0.117,1.418
322,0.191,0.078,1.172
323,-0.055,0.098,0.957
324,0.074,-0.102,0.863
325,0.227,-0.168,1.438
326,-0.059,-0.023,1.254
327,-0.027,0.184,0.992
328,0.176,-0.059,0.781
329,0.172,-0.242,1.316
330,0.066,-0.203,0.891
331,0.027,-0.258,1.188
332,0.168,0.105,0.672
333,0.133,-0.086,0.797
334,-0.039,-0.309,1.020
335,-0.195,-0.301,1.230
336,-0.062,0.141,1.098
337,0.234,0.141,0.543
338,-0.094,-0.281,1.555
339,-0.172,-0.031,1.141
340,0.055,0.160,1.215
341,0.047,0.281,0.660
342,-0.172,-0.312,1.676
343,-0.246,-0.012,0.914
344,-0.121,0.062,0.852
345,-0.039,0.172,0.836
346,0.086,0.004,1.176
347,-0.168,-0.168,1.184
348,-0.016,-0.051,0.801
349,0.145,-0.016,1.293
350,0.078,0.191,0.875
351,0.004,-0.105,1.137
352,0.004,-0.023,1.133
353,0.238,0.223,0.727
354,0.238,0.223,0.727
355,0.309,0.008,1.297
356,0.133,-0.020,0.730
357,0.109,-0.254,0.984
358,0.145,0.016,0.781
359,0.133,0.008,0.961
360,-0.016,-0.148,0.844
361,-0.082,-0.320,0.996
362,0.012,-0.203,1.211
363,0.137,0.016,1.055
364,0.191,-0.070,1.184
365,0.086,-0.098,1.051
366,-0.074,-0.172,1.188
367,0.035,-0.004,1.324
368,0.020,0.117,1.129
369,-0.047,-0.141,1.363
370,-0.180,-0.164,0.910
371,-0.230,-0.051,0.840
372,-0.059,0.008,1.168
373,-0.043,0.125,0.645
374,-0.273,-0.082,0.973
375,0.059,-0.047,0.852
376,-0.125,0.039,1.027
377,0.215,0.172,0.938
378,-0.027,0.113,0.883
379,-0.078,0.016,0.969
380,0.012,-0.016,1.234
381,0.184,0.113,1.281
382,0.160,0.125,1.043
383,0.070,-0.031,1.219
384,-0.152,-0.086,1.121
385,0.133,-0.008,1.039
386,0.172,-0.066,0.750
387,0.094,-0.164,0.996
388,0.168,-0.039,1.230
389,0.109,-0.008,0.770
390,0.121,-0.125,0.602
391,-0.094,-0.262,1.332
392,-0.039,-0.012,0.992
393,0.309,-0.082,0.887
394,0.020,-0.156,1.180
395,0.008,-0.102,1.344
396,-0.066,-0.184,1.055
397,-0.074,-0.133,1.270
398,0.000,0.070,1.145
399,-0.207,-0.105,0.699
400,0.086,-0.164,0.957
401,0.152,-0.086,1.613
402,-0.039,0.316,0.719
403,-0.121,0.141,0.418
404,-0.172,-0.262,1.344
405,-0.117,-0.023,1.438
406,0.016,0.363,0.734
407,-0.051,0.070,0.453
408,0.043,-0.234,1.414
409,0.105,0.047,1.684
410,0.164,0.332,0.883
411,-0.008,0.105,0.570
412,-0.082,-0.234,1.125
413,0.098,-0.254,1.332
414,0.109,0.160,0.945
415,-0.004,0.340,0.348
416,-0.023,-0.184,0.949
417,0.184,-0.469,1.547
418,0.367,-0.098,1.570
419,0.062,0.203,0.355
420,-0.176,-0.262,0.883
421,0.008,-0.430,1.355
422,0.062,-0.238,1.465
423,0.055,0.133,0.918
424,0.016,0.035,0.660
425,0.188,-0.309,1.406
426,0.117,-0.066,1.348
427,-0.145,0.191,0.699
428,-0.164,0.031,0.656
429,0.086,-0.211,1.309
430,-0.008,-0.090,1.191
431,-0.039,0.301,0.730
432,0.012,0.168,0.758
433,0.113,-0.148,1.137
434,0.059,-0.184,1.324
435,-0.059,0.180,1.293
436,0.172,0.289,0.621
437,-0.055,0.020,1.109
438,-0.094,-0.137,1.172
439,-0.125,0.035,0.992
440,-0.055,0.246,0.508
441,0.172,-0.066,1.055
442,0.184,-0.113,1.188
443,-0.121,-0.020,0.914
444,-0.168,-0.059,0.789
445,0.090,-0.332,1.293
446,0.359,-0.199,1.043
447,0.066,-0.219,1.082
448,-0.145,-0.008,1.109
449,0.055,0.031,0.770
450,0.070,-0.332,1.281
451,0.004,-0.262,1.355
452,0.199,0.023,1.145
453,0.094,0.000,0.762
454,-0.105,-0.176,0.844
455,-0.133,-0.270,1.660
456,0.047,0.113,0.793
457,0.191,0.113,0.750
458,0.059,-0.129,0.777
459,-0.207,-0.258,1.504
460,0.102,0.160,0.859
461,0.137,0.137,0.820
462,0.246,0.031,0.883
463,-0.086,-0.148,1.730
464,-0.016,0.230,0.859
465,-0.066,0.230,0.750
466,-0.027,0.094,0.988
467,-0.070,-0.020,1.078
468,0.148,0.047,0.902
469,0.121,0.070,0.926
470,-0.043,0.078,1.109
471,-0.195,-0.023,0.871
472,-0.078,-0.207,1.156
473,0.160,-0.117,1.098
474,0.160,-0.117,1.098
475,0.027,-0.055,0.887
