Sample,X,Y,Z
0,0.016,0.043,1.086
1,-0.031,0.043,1.078
2,-0.082,0.086,1.004
3,0.035,0.047,0.984
4,0.066,-0.043,1.090
5,-0.035,-0.023,1.078
6,-0.070,-0.027,1.059
7,0.027,-0.062,1.016
8,0.094,-0.090,1.043
9,0.031,-0.020,0.984
10,0.000,-0.023,0.941
11,0.043,-0.117,0.996
12,0.051,-0.145,1.105
13,0.012,-0.074,1.047
14,0.008,-0.027,0.957
15,0.059,-0.062,0.965
16,0.023,-0.094,1.098
17,-0.004,-0.020,1.051
18,0.027,-0.008,1.000
19,0.031,-0.062,1.047
20,-0.008,-0.039,1.094
21,-0.023,0.039,1.000
22,-0.023,0.039,1.000
23,0.020,0.035,0.973
24,0.023,-0.016,1.074
25,0.020,-0.023,1.191
26,0.027,0.012,1.027
27,-0.023,-0.012,0.969
28,-0.004,-0.031,1.051
29,-0.012,-0.016,1.176
30,0.035,-0.031,1.008
31,0.020,-0.035,1.020
32,0.020,-0.062,1.059
33,0.027,-0.047,1.043
34,0.031,-0.027,0.988
35,0.023,-0.043,1.008
36,0.027,-0.066,1.066
37,0.039,-0.062,1.055
38,0.016,-0.043,1.016
39,-0.012,-0.031,0.988
40,0.000,-0.051,1.059
41,0.027,-0.035,1.039
42,0.027,-0.035,1.039
43,0.035,-0.008,1.039
44,-0.012,-0.008,1.000
45,-0.008,-0.031,1.051
46,0.047,-0.031,1.082
47,0.031,0.004,0.996
48,-0.004,-0.016,1.035
49,0.055,-0.055,1.078
50,0.016,-0.062,1.004
51,0.004,-0.008,0.938
52,0.039,-0.027,1.039
53,0.031,-0.059,1.051
54,0.008,-0.070,0.949
55,0.020,-0.031,1.031
56,0.023,-0.039,1.016
57,0.027,-0.047,1.043
58,0.035,-0.031,1.031
59,0.008,-0.020,1.000
60,0.004,-0.051,1.023
61,0.008,-0.059,1.086
62,0.004,-0.016,1.055
63,-0.008,-0.008,0.965
64,0.008,-0.047,1.020
65,0.035,-0.062,1.098
66,0.035,-0.062,1.098
67,0.043,-0.027,1.070
68,0.016,-0.012,1.012
69,-0.008,-0.035,1.035
70,0.000,-0.043,1.062
71,0.027,-0.020,1.031
72,0.031,-0.008,0.980
73,0.051,-0.047,1.086
74,0.023,-0.090,1.145
75,-0.043,-0.012,0.965
76,0.031,-0.027,0.957
77,0.047,-0.055,1.137
78,0.043,-0.062,0.992
79,0.031,-0.035,1.074
80,0.004,-0.020,0.973
81,-0.008,-0.055,1.062
82,0.008,-0.039,1.066
83,0.016,-0.012,1.000
84,0.012,-0.031,1.012
85,0.012,-0.066,1.086
86,0.039,-0.047,1.086
87,0.023,-0.012,1.004
88,0.020,-0.016,0.996
89,0.023,-0.047,1.066
90,0.020,-0.035,1.047
91,0.000,-0.020,1.039
92,-0.008,-0.031,1.043
93,0.016,-0.039,1.059
94,0.031,-0.027,1.023
95,0.012,-0.031,1.012
96,0.039,-0.059,1.082
97,0.004,-0.047,0.984
98,-0.043,-0.035,0.988
99,0.043,-0.031,1.043
100,0.027,-0.039,1.098
101,0.008,-0.039,1.027
102,0.008,-0.027,1.016
103,0.023,-0.031,1.027
104,-0.008,-0.043,1.055
105,0.004,-0.039,1.027
106,0.027,-0.039,1.031
107,0.023,-0.031,1.012
108,0.000,-0.039,1.062
109,0.023,-0.039,1.070
110,0.043,-0.016,1.020
111,0.012,-0.012,1.020
112,0.004,-0.043,1.035
113,0.047,-0.055,1.043
114,0.035,-0.051,1.027
115,-0.012,-0.027,1.047
116,-0.004,-0.020,1.035
117,0.027,-0.043,1.059
118,0.008,-0.027,1.004
119,0.004,-0.027,1.035
120,0.055,-0.043,1.141
121,0.016,-0.039,0.992
122,-0.039,-0.027,1.000
123,0.047,-0.043,1.102
124,0.035,-0.047,1.047
125,-0.016,-0.047,0.980
126,0.004,-0.027,1.023
127,0.020,-0.051,1.055
128,0.016,-0.035,1.051
129,0.008,0.000,1.012
