Sample,X,Y,Z
0,0.031,-0.031,1.051
1,0.000,-0.027,1.035
2,0.004,-0.016,1.012
3,0.020,-0.035,1.043
4,0.023,-0.035,1.051
5,0.008,-0.020,1.035
6,0.008,-0.027,1.020
7,0.023,-0.035,1.047
8,0.020,-0.039,1.043
9,0.008,-0.027,1.039
10,0.004,-0.020,1.023
11,0.012,-0.031,1.047
12,0.012,-0.031,1.039
13,0.008,-0.027,1.035
14,0.020,-0.020,0.996
15,0.020,-0.035,1.047
16,0.012,-0.035,1.043
17,0.008,-0.035,1.027
18,0.016,-0.027,1.020
19,0.023,-0.027,1.027
20,0.027,-0.047,1.051
21,-0.016,-0.031,1.031
22,0.008,-0.031,1.023
23,0.043,-0.023,1.020
24,0.020,-0.027,1.074
25,-0.027,-0.035,1.082
26,-0.043,-0.047,1.012
27,0.055,-0.020,1.000
28,0.051,-0.035,1.129
29,0.020,-0.035,1.074
30,0.000,-0.035,1.012
31,0.023,-0.039,1.020
32,0.020,-0.039,1.047
33,0.004,-0.023,1.039
34,0.008,-0.039,1.035
35,0.016,-0.043,1.043
36,0.012,-0.023,1.035
37,0.012,-0.020,1.031
38,0.008,-0.027,1.039
39,0.008,-0.043,1.035
40,0.020,-0.035,1.035
41,0.016,-0.023,1.031
42,0.012,-0.031,1.043
43,0.008,-0.043,1.035
44,0.016,-0.039,1.027
45,0.012,-0.031,1.020
46,0.012,-0.023,1.043
47,0.008,-0.043,1.031
48,0.039,-0.039,1.031
49,0.008,-0.039,1.012
50,-0.035,-0.023,1.035
51,0.039,-0.031,1.043
52,0.027,-0.047,1.070
53,-0.016,-0.055,1.004
54,0.004,-0.023,1.000
55,0.016,-0.031,1.027
56,0.004,-0.047,1.035
57,0.004,-0.039,1.051
58,0.016,-0.020,1.012
59,0.027,-0.023,1.043
60,0.012,-0.027,1.047
61,0.000,-0.035,1.039
62,0.012,-0.027,1.008
63,0.039,-0.027,1.043
64,0.020,-0.027,1.051
65,0.000,-0.047,1.047
66,0.000,-0.047,1.047
67,0.008,-0.035,1.023
68,0.027,-0.020,1.039
69,0.027,-0.023,1.047
70,0.000,-0.039,1.047
71,-0.004,-0.035,1.016
72,0.027,-0.020,1.031
73,0.047,-0.016,1.055
74,-0.004,-0.055,0.945
75,-0.051,-0.039,1.016
76,0.051,-0.039,1.082
77,0.043,-0.008,1.086
78,0.004,-0.035,1.020
79,0.000,-0.051,1.047
80,0.023,-0.051,1.023
81,0.020,-0.016,1.039
82,0.008,-0.012,1.031
83,0.004,-0.047,1.051
84,0.023,-0.039,1.023
85,0.027,-0.023,1.031
86,0.012,-0.020,1.027
87,0.012,-0.035,1.051
88,0.012,-0.055,1.039
89,0.012,-0.035,1.035
90,0.020,-0.012,1.023
91,0.023,-0.023,1.047
92,0.012,-0.055,1.027
93,0.074,-0.078,1.059
94,0.289,-0.168,1.160
95,0.508,-0.207,1.203
96,0.602,-0.125,1.059
97,0.664,-0.102,1.156
98,0.914,-0.105,1.266
99,0.973,-0.281,1.461
100,0.941,-0.109,0.902
101,0.938,0.094,0.926
102,1.008,0.035,1.117
103,0.965,-0.195,1.133
104,0.727,0.055,0.703
105,0.664,0.363,0.602
106,0.883,0.242,0.832
107,0.816,0.012,0.895
108,0.402,0.156,0.645
109,0.305,0.426,0.598
110,0.633,0.250,0.977
111,0.762,-0.051,1.195
112,0.395,0.121,0.863
113,0.250,0.383,0.859
114,0.512,0.176,1.340
115,0.645,-0.238,1.684
116,0.316,-0.219,1.500
117,0.176,0.176,0.914
118,0.355,0.055,1.145
119,0.527,-0.414,1.676
120,0.227,-0.281,1.125
121,-0.016,0.039,0.559
122,0.273,-0.031,0.938
123,0.633,-0.336,1.367
124,0.465,-0.418,1.000
125,0.215,-0.102,0.445
126,0.422,0.059,0.680
127,0.953,-0.242,1.219
128,1.004,-0.316,1.000
129,0.625,-0.012,0.527
130,0.574,0.098,0.855
131,1.039,-0.109,1.402
132,1.273,-0.145,1.289
133,0.820,0.133,0.809
134,0.484,0.316,0.859
135,0.773,0.113,1.363
136,1.074,-0.008,1.352
137,0.777,0.270,0.773
138,0.234,0.410,0.738
139,0.293,0.238,1.148
140,0.605,0.008,1.191
141,0.480,0.164,0.828
142,0.039,0.422,0.617
143,0.078,0.227,1.090
144,0.445,-0.180,1.379
145,0.398,-0.102,1.121
146,0.160,0.105,0.836
147,0.270,-0.074,1.238
148,0.457,-0.293,1.441
149,0.586,-0.309,1.148
150,0.336,-0.074,0.773
151,0.180,-0.160,1.180
152,0.594,-0.367,1.520
153,0.801,-0.293,0.992
154,0.473,-0.195,0.668
155,0.215,-0.184,0.965
156,0.668,-0.184,1.215
157,1.047,-0.207,0.883
158,0.844,-0.109,0.766
159,0.355,0.094,0.758
160,0.688,0.008,1.141
161,1.051,0.035,0.945
162,1.051,0.035,0.945
163,0.707,0.090,0.785
164,0.363,0.188,0.910
165,0.676,0.262,1.137
166,0.953,0.152,1.230
167,0.730,0.102,1.020
168,0.168,0.250,1.031
169,0.473,0.355,1.145
170,0.992,0.113,1.176
171,0.695,-0.004,0.965
172,-0.012,0.145,1.000
173,0.262,0.215,1.145
174,0.910,-0.043,1.281
175,0.531,-0.148,1.016
176,-0.199,0.031,0.680
177,0.004,0.027,0.996
178,0.438,-0.211,1.145
179,0.227,-0.266,0.824
180,-0.305,-0.145,0.793
181,-0.188,-0.121,0.898
182,-0.043,-0.234,1.027
183,-0.195,-0.367,1.250
184,-0.316,-0.258,1.176
185,-0.500,-0.016,0.703
186,-0.379,-0.172,1.152
187,-0.234,-0.254,1.316
188,-0.340,-0.250,1.168
189,-0.484,-0.152,1.367
190,-0.281,0.086,1.078
191,-0.082,-0.059,1.035
192,0.109,-0.234,1.473
193,0.047,-0.004,1.262
194,0.027,0.184,1.160
195,-0.078,0.246,0.516
196,0.301,-0.152,1.203
