Sample,X,Y,Z
0,0.043,0.020,1.086
1,0.016,-0.020,1.023
2,0.023,-0.039,1.055
3,0.020,-0.043,1.047
4,0.023,-0.043,1.027
5,0.016,-0.023,1.023
6,0.016,-0.035,1.047
7,0.016,-0.051,1.027
8,0.012,-0.039,1.035
9,0.008,-0.027,1.035
10,0.012,-0.039,1.039
11,0.012,-0.059,1.035
12,0.020,-0.027,1.039
13,0.020,-0.016,1.031
14,0.016,-0.035,1.031
15,0.008,-0.043,1.043
16,0.016,-0.043,1.047
17,0.023,-0.027,1.043
18,0.027,-0.031,1.031
19,0.012,-0.051,1.047
20,0.004,-0.047,1.047
21,0.020,-0.027,1.031
22,0.020,-0.031,1.023
23,0.016,-0.047,1.039
24,0.016,-0.035,1.082
25,-0.008,-0.055,1.043
26,0.027,-0.023,0.980
27,0.039,-0.035,1.082
28,0.023,-0.043,1.000
29,-0.004,-0.059,1.023
30,0.016,-0.031,1.012
31,0.027,-0.035,1.020
32,0.020,-0.039,1.043
33,0.008,-0.047,1.047
34,0.004,-0.035,1.035
35,0.016,-0.023,1.012
36,0.023,-0.039,1.047
37,0.000,-0.039,1.031
38,0.012,-0.039,1.023
39,0.016,-0.035,1.027
40,0.020,-0.039,1.043
41,0.008,-0.043,1.047
42,0.020,-0.039,1.035
43,0.027,-0.039,1.023
44,0.016,-0.027,1.039
45,0.020,-0.047,1.055
46,0.020,-0.047,1.035
47,0.016,-0.031,1.027
48,0.020,-0.023,1.070
49,-0.027,-0.055,1.062
50,-0.035,-0.055,1.051
51,0.051,-0.051,0.977
52,0.023,-0.027,1.137
53,0.023,-0.039,1.020
54,0.008,-0.043,1.023
55,0.016,-0.043,1.023
56,0.016,-0.031,1.031
57,0.020,-0.031,1.051
58,0.016,-0.035,1.043
59,0.012,-0.047,1.020
60,0.012,-0.031,1.031
61,0.020,-0.035,1.047
62,0.020,-0.043,1.043
63,0.008,-0.043,1.031
64,0.008,-0.023,1.027
65,0.016,-0.039,1.051
66,0.020,-0.051,1.039
67,0.008,-0.047,1.051
68,0.004,-0.043,1.023
69,0.012,-0.031,1.031
70,0.023,-0.031,1.043
71,0.012,-0.035,1.039
72,0.051,-0.031,1.062
73,0.000,-0.047,1.012
74,0.031,-0.043,1.004
75,0.035,-0.031,1.102
76,0.035,-0.031,0.953
77,0.016,-0.062,0.996
78,0.020,-0.035,1.008
79,0.020,-0.035,1.035
80,0.016,-0.039,1.051
81,0.008,-0.035,1.023
82,0.008,-0.035,1.027
83,0.027,-0.031,1.027
84,0.027,-0.047,1.055
85,0.012,-0.035,1.043
86,0.004,-0.039,1.031
87,0.016,0.020,1.129
88,0.031,0.324,1.305
89,0.027,0.574,1.121
90,-0.055,0.434,1.191
91,-0.137,0.512,1.324
92,-0.012,0.918,1.344
93,0.102,1.246,0.859
94,-0.066,0.973,0.766
95,-0.141,0.707,1.207
96,0.035,0.879,1.281
97,0.074,1.082,0.809
98,-0.137,0.867,0.578
99,-0.281,0.301,1.242
100,-0.137,0.316,1.137
101,0.020,0.676,0.648
102,-0.031,0.613,0.684
103,-0.137,-0.008,0.922
104,-0.086,-0.168,1.348
105,0.062,0.402,0.844
106,0.145,0.426,0.844
107,0.094,0.031,1.113
108,-0.047,-0.035,1.418
109,0.020,0.473,1.133
110,0.273,0.734,0.918
111,0.152,0.336,1.258
112,-0.051,0.090,1.531
113,-0.043,0.602,1.062
114,0.156,0.938,0.965
115,0.129,0.602,1.066
116,-0.078,0.316,1.363
117,-0.031,0.715,0.707
118,0.164,0.871,0.770
119,0.098,0.770,0.738
120,0.043,0.453,1.000
121,-0.207,0.473,0.746
122,-0.125,0.551,0.695
123,0.016,0.676,1.055
124,0.039,0.539,0.922
125,-0.129,0.363,0.895
126,-0.207,0.441,0.934
127,-0.027,0.508,1.301
128,-0.074,0.480,1.258
129,0.039,0.254,1.152
130,-0.062,0.188,1.137
131,0.004,0.406,1.547
132,-0.012,0.660,1.066
133,0.055,0.402,0.840
134,-0.035,0.242,1.270
135,-0.102,0.457,0.988
136,0.133,0.391,0.992
137,0.199,0.418,1.078
138,-0.004,0.406,0.707
139,-0.086,0.223,0.988
140,0.172,0.277,1.117
141,0.184,0.402,0.879
142,0.172,0.492,0.832
143,0.004,0.469,0.844
144,-0.129,0.492,1.094
145,-0.027,0.637,1.324
146,0.211,0.723,1.055
147,-0.008,0.652,1.207
148,-0.387,0.754,1.020
149,-0.207,0.730,1.168
150,0.469,0.617,1.316
151,0.242,0.531,0.996
152,-0.570,0.516,0.625
153,-0.355,0.449,1.164
154,0.387,0.445,1.250
155,0.148,0.379,0.723
156,-0.641,0.391,0.645
157,-0.309,0.371,1.098
158,0.641,0.336,1.527
159,0.172,0.508,0.676
160,-0.586,0.375,0.773
161,-0.324,0.113,1.031
162,-0.324,0.113,1.031
163,0.738,-0.020,1.629
164,0.266,0.613,0.914
165,-0.387,0.719,0.539
166,0.113,0.102,1.637
167,0.543,0.031,1.871
168,0.082,0.781,0.703
169,-0.438,0.820,0.770
170,-0.094,0.312,1.184
171,0.434,0.160,1.316
172,0.016,0.484,0.699
173,-0.387,0.555,0.273
174,0.105,0.004,1.004
175,0.500,-0.168,0.980
176,-0.219,-0.109,0.379
177,-0.410,-0.031,0.672
178,0.016,-0.312,1.555
179,0.535,-0.492,1.422
180,0.070,-0.402,0.887
181,-0.539,-0.359,0.887
182,-0.070,-0.414,1.355
183,0.293,-0.500,1.207
184,0.039,-0.559,1.176
185,-0.262,-0.289,1.094
186,0.133,-0.160,1.602
187,0.383,-0.141,1.348
